FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2169980506,723.1406,723,925,-71.6,116,13,1508,725,18036,673,0.3829567,1,150,02_lde_aligned\frame_0001_aligned.csv
2,8559890066,748.875,748,936,-60.25,124,13,1612,751,18134,698,0.4863198,1,150,02_lde_aligned\frame_0002_aligned.csv
3,14949600486,749.9375,749,864,-60.12,112,13,1456,752,16914,699,0.5873719,1,150,02_lde_aligned\frame_0003_aligned.csv
4,21339339610,751.25,751,1083,-60.93,136,13,1768,753,19328,701,0.6825772,1,150,02_lde_aligned\frame_0004_aligned.csv
5,27729248701,752.7969,752,1050,-61.28,136,13,1768,755,19174,702,0.7791763,1,150,02_lde_aligned\frame_0005_aligned.csv
6,34118959138,747.125,747,868,-60.01,112,13,1456,749,16708,697,0.8894093,1,150,02_lde_aligned\frame_0006_aligned.csv
7,40508698241,747.4844,747,942,-60.15,132,13,1716,749,18180,697,0.9768219,1,150,02_lde_aligned\frame_0007_aligned.csv
8,46898607311,749.8281,749,906,-59.84,140,13,1820,752,17721,699,1.0887049,1,150,02_lde_aligned\frame_0008_aligned.csv
9,53288334608,750.2187,750,1060,-60.8,128,13,1664,752,19128,700,1.1845127,1,286,02_lde_aligned\frame_0009_aligned.csv
11,66067842940,751.4062,751,877,-60.13,128,13,1664,753,17143,701,1.3912968,1,150,02_lde_aligned\frame_0011_aligned.csv
12,72457751974,753.0625,753,860,-59.71,112,13,1456,755,16858,703,1.485151,1,150,02_lde_aligned\frame_0012_aligned.csv
13,78847538639,753.2031,753,953,-61.33,124,13,1612,756,17464,703,1.5790716,1,150,02_lde_aligned\frame_0013_aligned.csv
14,85237248500,746.1562,746,935,-60.77,116,13,1508,748,17727,696,1.6795239,1,150,02_lde_aligned\frame_0014_aligned.csv
15,91626987523,746.7656,746,866,-59.93,112,13,1456,749,16938,696,1.7900399,1,150,02_lde_aligned\frame_0015_aligned.csv
16,98016773670,746.4375,746,930,-60.08,128,13,1664,748,17996,696,1.8769408,1,150,02_lde_aligned\frame_0016_aligned.csv
17,104406559806,746.4375,746,888,-60.24,132,13,1716,748,17290,696,1.9801628,1,150,02_lde_aligned\frame_0017_aligned.csv
18,110796346448,746.7187,746,878,-60.15,128,13,1664,749,17010,696,2.0913203,1,150,02_lde_aligned\frame_0018_aligned.csv
19,117186255462,747.3125,747,861,-59.85,108,13,1404,749,16701,697,2.1865662,1,150,02_lde_aligned\frame_0019_aligned.csv
20,123575965813,748.2969,748,866,-59.89,124,13,1612,750,16938,698,2.2763097,1,150,02_lde_aligned\frame_0020_aligned.csv
21,129965751938,748.5,748,920,-59.9,112,13,1456,750,17879,698,2.3804598,1,150,02_lde_aligned\frame_0021_aligned.csv
22,136355490951,747.8281,747,857,-60.1,116,13,1508,750,16523,697,2.4765153,1,150,02_lde_aligned\frame_0022_aligned.csv
