taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
46.5,7.16380236417086,0.0207089883978533,0.0207089883978533,7.36938371249291,7.39009270089076,95,99
47,7.23905309346464,0.032778643256516,0.032778643256516,7.05911509163935,7.09189373489587,95,99
47.5,7.31430010847928,0.162203049876751,0.162203049876751,5.24124406018581,5.40344711006256,95,99
48,7.38954352268122,0.126109251431348,0.126109251431348,3.31059098460596,3.4367002360373,95,99
48.5,7.46478344495673,-0.095057401613321,0,2.24934873385767,2.15429133224434,95,99
49,7.5400199798409,-0.159160703857985,0,1.80923343930938,1.65007273545139,95,99
49.5,7.61525322773314,-0.126403271497736,0,1.40107890254004,1.27467563104231,95,99
50,7.69048328509984,-0.0503670204619017,0,0.982980681549659,0.932613661087757,95,99
50.5,7.76571024466533,-0.0332050280511595,0,1.14698735178032,1.11378232372916,95,99
51,7.84093419559175,-0.0465022500875398,0,1.50815706090572,1.46165481081818,95,99
51.5,7.91615522364866,-0.0432866741684894,0,1.38167511643112,1.33838844226263,95,99
52,7.99137341137304,-0.0120814797042137,0,1.04819509546179,1.03611361575758,95,99
52.5,8.06658883822028,0.0489071195278528,0.0489071195278528,1.18395274923982,1.23285986876767,95,99
53,8.14180158070682,0.121740027835513,0.121740027835513,1.7124457023968,1.83418573023231,95,99
53.5,8.21701171254489,0.115212808207729,0.115212808207729,2.10528416611167,2.2204969743194,95,99
54,8.29221930476998,-0.00629479081172768,0,1.95423531942654,1.94794052861481,95,99
54.5,8.36742442586128,-0.0471833441893226,0,1.32811563660458,1.28093229241525,95,99
55,8.44262714185579,0.0672764545230009,0.0672764545230009,1.0783084960563,1.1455849505793,95,99
55.5,8.51782751645629,0.152259102417493,0.152259102417493,1.55259606675011,1.7048551691676,95,99
56,8.59302561113372,0.188396430472126,0.188396430472126,1.94158488198078,2.1299813124529,95,99
56.5,8.66822148522406,0.272878444600972,0.272878444600972,1.8084743968746,2.08135284147557,95,99
57,8.74341519602037,0.342696918522897,0.342696918522897,1.56962173738947,1.91231865591237,95,99
57.5,8.81860679886001,0.33801937075455,0.33801937075455,1.53378543998856,1.87180481074311,95,99
58,8.89379634720742,0.275280559504436,0.275280559504436,1.67972698826133,1.95500754776576,95,99
58.5,8.96898389273278,0.136300105459103,0.136300105459103,2.02326842296568,2.15956852842478,95,99
59,9.04416948538671,0.0269299072287636,0.0269299072287636,2.47228297124897,2.49921287847773,95,99
59.5,9.11935317347124,-0.0328440380892787,0,2.80338640595332,2.77054236786404,95,99
60,9.19453500370736,-0.107141580714168,0,2.6936954487524,2.58655386803823,95,99
60.5,9.2697150212992,-0.0874569961296372,0,2.04135649771579,1.95389950158615,95,99
