FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3711992333,752.1719,752,975,-59.41,76,13,988,754,18080,702,0.419517,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10101778841,750.3594,750,992,-59.89,80,13,1040,755,17561,700,0.5261876,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16491565344,748.0937,748,1011,-59.48,76,13,988,749,17232,698,0.6209565,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,22881351854,746.8125,746,988,-59.77,84,13,1092,748,17627,696,0.7162864,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29271138360,752.7187,752,1006,-60.67,80,13,1040,755,17724,702,0.8221031,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35660924865,750.7344,750,975,-60.7,68,13,884,753,17148,700,0.9176827,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42050711339,749.0156,749,991,-60.39,72,13,936,751,17208,699,1.0109461,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48440497796,745.7812,745,973,-59.81,80,13,1040,747,17606,695,1.118671,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,54830284248,750.8437,750,965,-59.62,84,13,1092,752,17612,700,1.2149893,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61220070705,748.8594,748,954,-60.3,76,13,988,751,17244,698,1.327446,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67609857123,753.3906,753,1028,-60.18,84,13,1092,758,18142,703,1.4117921,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,73999643517,749.5469,749,956,-60.12,84,13,1092,754,16851,699,1.5162381,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80389429932,746.9062,746,1000,-59.44,76,13,988,748,17772,696,1.6246725,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,86779216318,751.5625,751,944,-59.75,68,13,884,753,17541,701,1.7182286,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93169002713,747.6094,747,927,-59.53,68,13,884,749,17211,697,1.8150186,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99558789096,751.5937,751,976,-59.81,80,13,1040,753,18086,701,1.9245216,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,105948575454,746.6875,746,951,-59.79,72,13,936,748,17723,696,2.0134147,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112338361805,751.7969,751,927,-59.52,68,13,884,753,16819,701,2.1154369,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,118728148133,746.5469,746,949,-60.09,68,13,884,751,16907,696,2.2154706,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125117934479,750.4531,750,912,-59.61,64,13,832,752,16830,700,2.3261983,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131507720804,753.6562,753,917,-59.49,68,13,884,755,16640,703,2.4209765,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,137897507126,749.0625,749,990,-59.43,72,13,936,751,17480,699,2.5177237,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,144287293416,751.7187,751,953,-59.6,72,13,936,753,17232,701,2.6220395,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150677079726,747.0625,747,1005,-59.63,76,13,988,748,17326,697,2.7221749,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,157066866026,749.875,749,948,-59.37,76,13,988,751,17394,699,2.8143875,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,163456652343,753.2031,753,1008,-60.36,84,13,1092,755,18153,703,2.9109433,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,169846438625,747.7344,747,922,-59.4,64,13,832,749,16549,697,3.0207528,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,176236224933,750.0469,750,930,-59.66,64,13,832,752,17239,700,3.115614,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,182626011214,753.4375,753,982,-59.82,76,13,988,758,17852,703,3.214119,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,189015797495,748.5781,748,901,-59.26,64,13,832,750,16619,698,3.3262434,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195405584275,750.3906,750,951,-59.6,84,13,1092,755,17113,700,3.4213223,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,201795370571,752.6406,752,964,-59.67,80,13,1040,754,17349,702,3.5167656,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,208185156836,747.4062,747,964,-59.69,72,13,936,749,17910,697,3.6118171,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,214574943087,749.8281,749,962,-59.23,76,13,988,751,17523,699,3.7209968,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,220964729343,751.8281,751,941,-59.7,72,13,936,753,17116,701,3.8154482,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,227354515572,746.5312,746,896,-59.64,68,13,884,748,16410,696,3.9163163,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,233744301827,747.7656,747,947,-59.71,72,13,936,749,17365,697,4.0176663,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,240134088047,750.3281,750,1041,-60.23,76,13,988,752,18555,700,4.1122584,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,246523874258,751.25,751,927,-59.86,68,13,884,753,17442,701,4.2238823,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,252913660483,753.6406,753,916,-59.7,76,13,988,755,17184,703,4.3199928,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,259303446676,746.7812,746,931,-59.57,80,13,1040,748,17288,696,4.4244797,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,265693232870,748.0625,748,993,-60.11,72,13,936,750,17363,698,4.5201444,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,272083019056,748.5937,748,927,-59.89,72,13,936,750,17277,698,4.6153658,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,278472805234,750.125,750,990,-60.17,76,13,988,752,18101,700,4.7098349,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,284862591418,751.375,751,990,-59.98,80,13,1040,753,18263,701,4.8210542,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,291252377579,751.8906,751,964,-59.46,76,13,988,753,17511,701,4.9155254,1.5,150,02_lde_aligned\frame_0046_aligned.csv
47,297642163716,751.7812,751,993,-59.64,76,13,988,753,18087,701,5.0109621,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,304031949872,753.3437,753,906,-59.83,64,13,832,755,16529,703,5.1155006,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,310421750356,752.7812,752,911,-59.65,72,13,936,754,16742,702,5.2187313,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,316811536492,753.5312,753,912,-59.74,64,13,832,755,16524,703,5.3263538,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,323201322623,746.4531,746,914,-59.79,68,13,884,748,16879,696,5.4197263,1.5,150,02_lde_aligned\frame_0051_aligned.csv
52,329591094414,746.5625,746,903,-59.81,68,13,884,748,16861,696,5.5148374,1.5,150,02_lde_aligned\frame_0052_aligned.csv
53,335980880532,745.9062,745,965,-59.67,80,13,1040,747,17545,695,5.6205142,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,342370666651,746.3906,746,966,-59.79,88,13,1144,748,17827,696,5.714921,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,348760452756,745.5312,745,1008,-60.1,76,13,988,747,17958,695,5.818321,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,355150238838,745.6875,745,927,-59.73,64,13,832,750,16444,695,5.9242231,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,361540024917,745.2969,745,951,-59.62,80,13,1040,747,17748,695,6.0172131,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,367929811000,753.5937,753,940,-59.31,88,13,1144,755,17312,703,6.1284433,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,374319597084,752.9062,752,949,-59.42,64,13,832,755,17200,702,6.2233824,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,380709383165,751.7969,751,923,-59.54,72,13,936,753,16892,701,6.3202831,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,387099169221,751.4219,751,923,-59.63,64,13,832,753,17203,701,6.4153492,1.5,150,02_lde_aligned\frame_0061_aligned.csv
62,393488955288,750.4687,750,911,-59.35,64,13,832,752,16506,700,6.51036,1.5,150,02_lde_aligned\frame_0062_aligned.csv
63,399878741326,749.1875,749,904,-59.66,80,13,1040,751,16686,699,6.6202834,1.5,150,02_lde_aligned\frame_0063_aligned.csv
64,406268527382,747.9375,747,948,-59.1,80,13,1040,749,17124,697,6.7167364,1.5,150,02_lde_aligned\frame_0064_aligned.csv
65,412658313431,747.4531,747,1005,-59.38,88,13,1144,752,18207,697,6.8238593,1.5,150,02_lde_aligned\frame_0065_aligned.csv
66,419048099463,745.8281,745,957,-58.81,68,13,884,747,17531,695,6.9294032,1.5,150,02_lde_aligned\frame_0066_aligned.csv
