taps_from_fp,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,0.311626685787878,0.102318199858641,99
-49.5,0.24639746229293,0.0877991364979505,99
-49,0.173072787797979,0.0596463549197413,99
-48.5,0.153628939717171,0.0387275358886264,99
-48,0.169881960666668,0.0663185852955548,99
-47.5,0.195255683292929,0.0820310271652141,99
-47,0.23111244580808,0.0888409265469336,99
-46.5,0.311286744050504,0.0941985128180633,99
-46,0.436982697232322,0.103978887073976,99
-45.5,0.598043689535352,0.102598299719906,99
-45,0.73988153351515,0.105629459622788,99
-44.5,0.774437970212123,0.11039483460863,99
-44,0.690419215282829,0.107608375094823,99
-43.5,0.491796131191921,0.104319468398643,99
-43,0.306598956252529,0.0906759665756342,99
-42.5,0.27082194979798,0.0770990461493119,99
-42,0.30841526260606,0.0928151476800139,99
-41.5,0.303143693646465,0.0957631246276231,99
-41,0.250345255656566,0.0893653173089828,99
-40.5,0.218949894515149,0.0752815751222608,99
-40,0.263076628040402,0.0847473349548364,99
-39.5,0.382199677141414,0.0980923255122596,99
-39,0.49080286530303,0.101354656308464,99
-38.5,0.532753623050506,0.0969451900563284,99
-38,0.522374754676769,0.0963390194487691,99
-37.5,0.472679423010102,0.0895572237072832,99
-37,0.452041407424242,0.0891675099909977,99
-36.5,0.516692352484847,0.0920090318029568,99
-36,0.596205174626261,0.105853439281,99
-35.5,0.572663697494949,0.110504338098469,99
-35,0.442876485626264,0.0993067570689057,99
-34.5,0.274823237777778,0.0761026076008536,99
-34,0.160662782161617,0.0450224687966288,99
-33.5,0.139675428666668,0.0379751637900456,99
-33,0.158733976212122,0.0428195880342332,99
-32.5,0.230431821585858,0.0664867904618636,99
-32,0.358494816202019,0.0998362628809991,99
-31.5,0.507118013242423,0.104025145232148,99
-31,0.633447166696969,0.101090613790863,99
-30.5,0.684796174585859,0.102548627442573,99
-30,0.638910469073679,0.0986350928467917,99
-29.5,0.504251978161617,0.102032264940062,99
-29,0.37874468219905,0.10562163511031,99
-28.5,0.316160111307189,0.0988672277044083,99
-28,0.286205203849673,0.105685753899181,99
-27.5,0.291649625270945,0.109261843332837,99
-27,0.313189346459893,0.107644378744887,99
-26.5,0.322771284810457,0.10263248069559,99
-26,0.341006381272133,0.10228185845442,99
-25.5,0.398671797905526,0.101110279322741,99
-25,0.456807786569222,0.0985935888575083,99
-24.5,0.45928293493999,0.101164992413439,99
-24,0.405624860593584,0.108463892848263,99
-23.5,0.29733206756031,0.0939102895830483,99
-23,0.199683021042187,0.0681491238922553,99
-22.5,0.207966314352345,0.0611230500000264,99
-22,0.305688375834223,0.098958942202476,99
-21.5,0.427483894386809,0.103158335512464,99
-21,0.499036315343435,0.100229994950866,99
-20.5,0.474391902441475,0.0971589841604142,99
-20,0.404833593024363,0.0960232959858006,99
-19.5,0.365243234849673,0.0972117524476272,99
-19,0.373901284301246,0.0968330880197353,99
-18.5,0.392489426308377,0.095629869891525,99
-18,0.373437286689245,0.0991125643064277,99
-17.5,0.298318837817589,0.0954161985170346,99
-17,0.213903717269164,0.0853049084254477,99
-16.5,0.17422061975104,0.0566526525066026,99
-16,0.182176606283422,0.0642051865191361,99
-15.5,0.222470603967319,0.0813126034185412,99
-15,0.265794041863339,0.0914542383151091,99
-14.5,0.307297102284611,0.0969118656563113,99
-14,0.349201735554368,0.100231919954583,99
-13.5,0.380200441076649,0.0938724931006702,99
-13,0.39770121849495,0.091929613093156,99
-12.5,0.41038475609091,0.0927967568297803,99
-12,0.408151408222222,0.0987278288488777,99
-11.5,0.368223757919192,0.0945790566758318,99
-11,0.324397294696968,0.0924162289553807,99
-10.5,0.306779814727272,0.0922329355085825,99
-10,0.293442388333333,0.0928216910136026,99
-9.5,0.248409409111111,0.0843647643735981,99
-9,0.192831035292929,0.075002477304879,99
-8.5,0.187216185424242,0.0749263569894617,99
-8,0.235908293676768,0.0922810026577115,99
-7.5,0.309030381969697,0.101174982763381,99
-7,0.361383655989899,0.102762106909962,99
-6.5,0.35871984250505,0.104262928866005,99
-6,0.311668061363637,0.0995157739323854,99
-5.5,0.269214640606062,0.073374137849839,99
-5,0.273907684909092,0.0756921724803067,99
-4.5,0.293469663939394,0.0928206378783472,99
-4,0.278092466797979,0.0957698739432066,99
-3.5,0.226486469030302,0.079222076827636,99
-3,0.176781251717171,0.0470857484863046,99
-2.5,0.177127799939393,0.0468441516113017,99
-2,0.28483278059596,0.090768924150016,99
-1.5,0.809881896898988,0.170216351975737,99
-1,2.08374827451516,0.343553440392468,99
-0.5,4.95591934582829,0.434337307285273,99
0,8.91984609188889,0.508701389000222,99
0.5,12.8460909103333,0.451080226429243,99
1,15.6905479605152,0.351250286726528,99
1.5,16.6708787147071,0.22638803898071,99
2,16.455800583,0.222913258044667,99
2.5,15.4681528865657,0.235469712504039,99
3,14.6563115472727,0.294258097940041,99
3.5,14.7703710084647,0.261658555210256,99
4,14.9993251550202,0.317597326306957,99
4.5,13.7296123480808,0.388492657321414,99
5,10.8289666417172,0.520458844074851,99
5.5,7.13999385099999,0.572550966026307,99
6,4.55761448824242,0.622543324223984,99
6.5,3.98529152524243,0.338311113278267,99
7,3.61237743214141,0.270481069048299,99
7.5,2.38038344865656,0.34284036964602,99
8,1.3307529389596,0.492859626393487,99
8.5,1.44742083840405,0.272928275870458,99
9,1.81111299851515,0.190373389909748,99
9.5,1.74064847042424,0.130445591144474,99
10,1.59476272833333,0.116076631331922,99
10.5,1.53373514204041,0.111845066065507,99
11,1.40344084653536,0.119142830451486,99
11.5,1.23231491615151,0.122596665032427,99
12,1.21317907154546,0.111882548150435,99
12.5,1.40318319080808,0.109260769084582,99
13,1.59088561361616,0.114119183495183,99
13.5,1.64638576884848,0.110922584106126,99
14,1.6842282000404,0.117539341396566,99
14.5,1.80807457263636,0.112345625828313,99
15,1.89500011715151,0.114143965117164,99
15.5,1.73069269557576,0.113085273792358,99
16,1.36490702618182,0.111518043532903,99
16.5,0.891128346474749,0.123618784765494,99
17,0.670695415525258,0.27777221581647,99
17.5,1.56654898050503,0.259627897201711,99
18,3.526314770202,0.354300049351223,99
18.5,6.27129154152524,0.357622383213048,99
19,8.86598049907069,0.376116838478614,99
19.5,10.0190392356566,0.336102404553248,99
20,9.55376041665657,0.346534962019903,99
20.5,7.5195490818586,0.323068323476073,99
21,5.42665447947476,0.377725803410819,99
21.5,4.71477040752525,0.296807576845419,99
22,4.87194108819191,0.202353394675439,99
22.5,4.88302589320202,0.168628553728568,99
23,4.49621840831314,0.212429812588262,99
23.5,4.36623067307069,0.244732678257455,99
24,5.09177968617171,0.288405555361921,99
24.5,6.81989473151514,0.270009677814299,99
25,8.41549894320201,0.340916431931613,99
25.5,8.36595927506062,0.352034571693076,99
26,6.72373784951517,0.422753537781789,99
26.5,4.42464583947474,0.588532510408386,99
27,3.44252476822223,0.729478091221593,99
27.5,4.88229060620202,0.39431115983559,99
28,6.59832593431312,0.401168438141365,99
28.5,6.54637757605052,0.291624449881817,99
29,5.08218790339395,0.32395310057303,99
29.5,3.01701429039394,0.301961342274399,99
30,1.50687053773738,0.333268364040105,99
30.5,1.15609649753535,0.198955252506389,99
31,1.24936601180808,0.188447668669743,99
31.5,1.81191862401009,0.267024687588348,99
32,2.94921331972726,0.270656131168152,99
32.5,4.15914478343435,0.242596622725221,99
33,4.76016769219192,0.226280986011163,99
33.5,4.39077924233334,0.162306858689987,99
34,3.57102896604041,0.153592050837617,99
34.5,2.6549746219798,0.143293158676052,99
35,1.83003914454546,0.136051936646739,99
35.5,1.34149479692929,0.149075664936946,99
36,1.26038768431313,0.15151116011755,99
36.5,1.50083554953535,0.134630255438157,99
