taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,0.0356980221628773,0.275928663625001,0.311626685787878,96,99
-49.5,0.0240392596158458,0.222358202677084,0.24639746229293,96,99
-49,0.0115514080063132,0.161521379791666,0.173072787797979,96,99
-48.5,0.00959451158175614,0.144034428135415,0.153628939717171,96,99
-48,0.00938506469791822,0.160496895968749,0.169881960666668,96,99
-47.5,0.0050266926054284,0.190228990687501,0.195255683292929,96,99
-47,-0.0030389390981698,0.23415138490625,0.23111244580808,96,99
-46.5,-0.0119191281474126,0.323205872197916,0.311286744050504,96,99
-46,-0.0231835274239272,0.460166224656249,0.436982697232322,96,99
-45.5,-0.0160809569333982,0.61412464646875,0.598043689535352,96,99
-45,0.000404308317231927,0.739477225197918,0.73988153351515,96,99
-44.5,0.0126053248267052,0.761832645385418,0.774437970212123,96,99
-44,0.0285189866265784,0.661900228656251,0.690419215282829,96,99
-43.5,0.0171007553273385,0.474695375864583,0.491796131191921,96,99
-43,-0.00213546071622017,0.308734416968749,0.306598956252529,96,99
-42.5,-0.00512746151451954,0.2759494113125,0.27082194979798,96,99
-42,-0.0044925470606062,0.312907809666667,0.30841526260606,96,99
-41.5,-0.000455380541034722,0.3035990741875,0.303143693646465,96,99
-41,0.000505976416982135,0.249839279239584,0.250345255656566,96,99
-40.5,-0.00819488601610094,0.22714478053125,0.218949894515149,96,99
-40,-0.0267638687408467,0.289840496781249,0.263076628040402,96,99
-39.5,-0.0385829650044187,0.420782642145833,0.382199677141414,96,99
-39,-0.0472245425928031,0.538027407895833,0.49080286530303,96,99
-38.5,-0.0508921942724107,0.583645817322917,0.532753623050506,96,99
-38,-0.0426171601044811,0.56499191478125,0.522374754676769,96,99
-37.5,-0.0424980834482308,0.515177506458333,0.472679423010102,96,99
-37,-0.0435447165757568,0.495586123999999,0.452041407424242,96,99
-36.5,-0.0346442113484869,0.551336563833334,0.516692352484847,96,99
-36,-0.02837641849874,0.624581593125001,0.596205174626261,96,99
-35.5,-0.0215707284738013,0.594234425968751,0.572663697494949,96,99
-35,-0.0028371718945715,0.445713657520835,0.442876485626264,96,99
-34.5,0.00743656049652786,0.26738667728125,0.274823237777778,96,99
-34,0.00572864833870101,0.154934133822916,0.160662782161617,96,99
-33.5,0.0108758563854173,0.12879957228125,0.139675428666668,96,99
-33,0.015502532337122,0.143231443875,0.158733976212122,96,99
-32.5,0.0101964250233589,0.220235396562499,0.230431821585858,96,99
-32,0.00129595024368651,0.357198865958333,0.358494816202019,96,99
-31.5,0.00119920973200616,0.505918803510417,0.507118013242423,96,99
-31,-0.00297311669886469,0.636420283395833,0.633447166696969,96,99
-30.5,-0.00886624038289185,0.693662414968751,0.684796174585859,96,99
-30,-0.0072272139784062,0.646137683052085,0.638910469073679,96,99
-29.5,-0.0130056431925494,0.517257621354167,0.504251978161617,96,99
-29,-0.0153576570197004,0.39410233921875,0.37874468219905,96,99
-28.5,-0.0168999431823955,0.333060054489584,0.316160111307189,96,99
-28,-0.0214439407544936,0.307649144604167,0.286205203849673,96,99
-27.5,-0.0139341358228043,0.305583761093749,0.291649625270945,96,99
-27,-0.00468687918593952,0.317876225645833,0.313189346459893,96,99
-26.5,0.00528981764379172,0.317481467166666,0.322771284810457,96,99
-26,0.0209626634283836,0.320043717843749,0.341006381272133,96,99
-25.5,0.0270359726763588,0.371635825229168,0.398671797905526,96,99
-25,0.0146549139858881,0.442152872583334,0.456807786569222,96,99
-24.5,-0.0083093794454277,0.467592314385417,0.45928293493999,96,99
-24,-0.0275151716147505,0.433140032208334,0.405624860593584,96,99
-23.5,-0.0350804099917733,0.332412477552083,0.29733206756031,96,99
-23,-0.0168006736453129,0.2164836946875,0.199683021042187,96,99
-22.5,0.022331576737763,0.185634737614582,0.207966314352345,96,99
-22,0.0522501655113078,0.253438210322915,0.305688375834223,96,99
-21.5,0.0623044489909754,0.365179445395834,0.427483894386809,96,99
-21,0.0552500274580179,0.443786287885417,0.499036315343435,96,99
-20.5,0.0404052250352253,0.43398667740625,0.474391902441475,96,99
-20,0.0321476851910292,0.372685907833334,0.404833593024363,96,99
-19.5,0.0294090651621725,0.335834169687501,0.365243234849673,96,99
-19,0.0244139357699962,0.34948734853125,0.373901284301246,96,99
-18.5,0.0202893538604604,0.372200072447917,0.392489426308377,96,99
-18,0.00930822977257767,0.364129056916667,0.373437286689245,96,99
