sample,real,imag,amplitude,amplitude_norm
701,89,133,160.03,0.14289
702,194,202,280.07,0.25006
703,133,180,223.81,0.19983
704,120,88,148.81,0.13286
705,165,28,167.36,0.14943
706,103,128,164.3,0.14669
707,49,155,162.56,0.14514
708,-45,199,204.02,0.18216
709,79,139,159.88,0.14275
710,144,196,243.21,0.21715
711,149,157,216.45,0.19326
712,44,239,243.02,0.21698
713,-2,178,178.01,0.15894
714,54,141,150.99,0.13481
715,21,132,133.66,0.11934
716,36,49,60.8,0.05429
717,154,106,186.95,0.16692
718,247,88,262.21,0.23411
719,477,-116,490.9,0.43831
720,536,-312,620.19,0.55374
721,54,-344,348.21,0.3109
722,-289,-146,323.79,0.28909
723,-319,12,319.23,0.28502
724,-284,204,349.67,0.31221
725,-231,262,349.29,0.31187
726,-294,328,440.48,0.39328
727,-253,283,379.6,0.33893
728,15,206,206.55,0.18442
729,123,152,195.53,0.17458
730,139,98,170.07,0.15185
731,46,41,61.62,0.05502
732,99,-34,104.68,0.09346
733,193,-25,194.61,0.17376
734,221,150,267.1,0.23848
735,185,187,263.05,0.23486
736,101,143,175.07,0.15631
737,94,128,158.81,0.14179
738,106,39,112.95,0.10085
739,118,53,129.36,0.1155
740,160,46,166.48,0.14864
741,161,59,171.47,0.1531
742,197,36,200.26,0.17881
743,182,126,221.36,0.19764
744,125,130,180.35,0.16102
745,193,149,243.82,0.2177
746,185,172,252.6,0.22554
747,281,101,298.6,0.26661
748,286,33,287.9,0.25705
749,448,92,457.35,0.40835
750,1634,1046,1940.12,1.73225
751,5169,3448,6213.47,5.54775
752,10093,3884,10814.53,9.65583
753,12122,-2830,12447.96,11.11425
754,8340,-12480,15010.2,13.40196
755,595,-16406,16416.79,14.65784
756,-7274,-13801,15600.6,13.92911
757,-11053,-10600,15314.33,13.67351
758,-9283,-10908,14323.36,12.78871
759,-4455,-9302,10313.79,9.20874
760,-149,-2842,2845.9,2.54098
761,2439,638,2521.06,2.25095
762,5588,-1501,5786.08,5.16614
763,6372,-4795,7974.61,7.12019
764,2333,-3470,4181.36,3.73336
765,-2042,-432,2087.2,1.86357
766,-3167,1177,3378.64,3.01664
767,-1792,1500,2336.93,2.08655
768,-814,1554,1754.28,1.56632
769,-862,1631,1844.78,1.64712
770,-771,1422,1617.57,1.44426
771,160,1034,1046.31,0.9342
772,1780,766,1937.82,1.7302
773,2322,555,2387.41,2.13161
774,681,-630,927.72,0.82832
775,-2140,-2445,3249.25,2.90112
776,-4659,-1892,5028.51,4.48974
777,-5715,3059,6482.18,5.78766
778,-6147,8545,10526.28,9.39847
779,-5320,8590,10103.98,9.02141
780,-1975,2885,3496.26,3.12166
781,1591,-844,1801,1.60804
782,3519,-69,3519.68,3.14257
783,2519,2411,3486.87,3.11328
784,514,2314,2370.4,2.11643
785,1042,142,1051.63,0.93896
786,2228,-599,2307.12,2.05993
787,1432,-591,1549.16,1.38318
788,-66,-552,555.93,0.49637
789,-714,-25,714.44,0.63789
790,-1016,962,1399.18,1.24927
791,-1310,1072,1692.71,1.51135
792,-649,-123,660.55,0.58978
793,382,-676,776.47,0.69327
794,359,22,359.67,0.32114
795,-1568,1418,2114.08,1.88757
796,-3270,1877,3770.42,3.36644
797,-3071,871,3192.13,2.85011
798,-1365,-56,1366.15,1.21978
799,139,90,165.59,0.14785
800,80,1024,1027.12,0.91707
801,-548,1178,1299.23,1.16002
802,-418,-33,419.3,0.37438
803,230,-1062,1086.62,0.9702
804,421,-860,957.52,0.85493
805,-180,302,351.57,0.31391
806,-979,1876,2116.09,1.88936
807,-1661,3554,3922.99,3.50267
808,-1449,4265,4504.42,4.02181
809,-26,4086,4086.08,3.64829
810,1756,3707,4101.88,3.66239
811,2353,3208,3978.43,3.55217
812,1883,2330,2995.76,2.67479
813,1076,1678,1993.35,1.77978
814,98,1948,1950.46,1.74149
815,-1186,3052,3274.34,2.92352
816,-2174,3190,3860.36,3.44675
817,-1737,1699,2429.77,2.16944
818,-183,332,379.09,0.33848
819,989,218,1012.74,0.90423
820,792,790,1118.64,0.99879
821,71,956,958.63,0.85592
822,402,-124,420.69,0.37562
823,1629,-1457,2185.52,1.95136
824,1777,-1661,2432.42,2.1718
825,406,-1151,1220.51,1.08974
826,-1484,-412,1540.13,1.37512
827,-2302,483,2352.13,2.10011
828,-1975,1400,2420.87,2.16149
829,-1311,2085,2462.91,2.19903
830,-539,2474,2532.03,2.26074
831,169,1863,1870.65,1.67022
832,773,388,864.91,0.77224
833,919,-723,1169.31,1.04403
834,775,-323,839.62,0.74966
835,715,1002,1230.95,1.09906
836,653,1776,1892.24,1.6895
837,569,1413,1523.26,1.36006
838,358,508,621.47,0.55489
839,-17,-275,275.52,0.246
840,-502,-954,1078.02,0.96251
841,-849,-1723,1920.81,1.71501
842,-827,-1819,1998.17,1.78408
843,229,-552,597.62,0.53359
844,1120,1354,1757.19,1.56892
845,1021,2061,2300.04,2.0536
846,759,1293,1499.31,1.33867
847,1231,-46,1231.86,1.09987
848,1979,-589,2064.79,1.84356
849,2108,98,2110.28,1.88418
850,1967,517,2033.81,1.8159
