sample,real,imag,amplitude,amplitude_norm
695,90,-25,93.41,0.07977
696,99,-48,110.02,0.09396
697,81,76,111.07,0.09485
698,185,154,240.71,0.20556
699,143,163,216.84,0.18517
700,34,142,146.01,0.12469
701,-9,108,108.37,0.09255
702,-18,118,119.36,0.10193
703,18,228,228.71,0.19531
704,50,319,322.89,0.27574
705,45,369,371.73,0.31745
706,176,129,218.21,0.18635
707,26,73,77.49,0.06618
708,63,-54,82.98,0.07086
709,211,13,211.4,0.18053
710,154,85,175.9,0.15021
711,95,167,192.13,0.16407
712,96,261,278.1,0.23749
713,238,332,408.49,0.34884
714,454,264,525.18,0.44849
715,499,59,502.48,0.4291
716,438,15,438.26,0.37426
717,271,-45,274.71,0.2346
718,86,-7,86.28,0.07368
719,-258,72,267.86,0.22874
720,-258,13,258.33,0.2206
721,-46,86,97.53,0.08329
722,220,367,427.89,0.3654
723,448,402,601.92,0.51402
724,499,238,552.85,0.47212
725,402,-15,402.28,0.34354
726,165,45,171.03,0.14605
727,44,254,257.78,0.22014
728,126,255,284.43,0.2429
729,174,184,253.24,0.21626
730,129,144,193.33,0.1651
731,122,108,162.94,0.13914
732,134,51,143.38,0.12244
733,147,56,157.31,0.13433
734,125,134,183.25,0.15649
735,69,157,171.49,0.14645
736,16,59,61.13,0.0522
737,-142,162,215.43,0.18397
738,-183,384,425.38,0.36326
739,13,398,398.21,0.34006
740,195,336,388.49,0.33176
741,209,201,289.97,0.24763
742,205,105,230.33,0.19669
743,-102,486,496.59,0.42407
744,-1645,2261,2796.09,2.38778
745,-4488,6235,7682.28,6.56044
746,-4725,10957,11932.37,10.1899
747,1331,12668,12737.73,10.87765
748,8203,9490,12543.9,10.71212
749,8945,2315,9239.71,7.89044
750,4737,-5301,7109.13,6.07099
751,3032,-11000,11410.22,9.74399
752,2330,-10327,10586.59,9.04064
753,-3815,-1159,3987.17,3.40493
754,-11144,9112,14395.04,12.29295
755,-9142,15157,17700.59,15.11579
756,-49,16411,16411.07,14.01458
757,6436,11454,13138.35,11.21977
758,4629,2945,5486.41,4.68523
759,807,-2015,2170.59,1.85362
760,-213,-2148,2158.53,1.84333
761,938,-388,1015.08,0.86685
762,2026,471,2080.03,1.77628
763,1984,617,2077.73,1.77432
764,1338,532,1439.88,1.22962
765,759,565,946.21,0.80803
766,446,462,642.15,0.54838
767,209,-302,367.27,0.31364
768,68,-2248,2249.03,1.9206
769,-812,-4599,4670.13,3.98816
770,-3840,-5552,6750.58,5.7648
771,-8088,-3925,8990.07,7.67726
772,-9299,-1133,9367.77,7.9998
773,-4907,326,4917.82,4.19967
774,229,601,643.15,0.54923
775,2842,1381,3159.77,2.69835
776,2521,2579,3606.48,3.07983
777,2176,2624,3408.86,2.91107
778,4049,2304,4658.63,3.97833
779,5964,1980,6284.08,5.36642
780,5484,560,5512.52,4.70753
781,3786,-1361,4023.2,3.43569
782,2251,-1987,3002.53,2.56407
783,828,-1338,1573.48,1.3437
784,-264,-2172,2187.99,1.86848
785,-484,-4387,4413.62,3.7691
786,91,-4416,4416.94,3.77194
787,684,-2022,2134.56,1.82285
788,309,-427,527.08,0.45011
789,-560,-604,823.66,0.70338
790,-468,-2055,2107.62,1.79984
791,629,-2865,2933.23,2.5049
792,863,-2303,2459.39,2.10024
793,-17,-515,515.28,0.44003
794,-645,941,1140.84,0.97424
795,139,2106,2110.58,1.80238
796,1167,2382,2652.51,2.26517
797,1040,1032,1465.14,1.25118
798,552,-1122,1250.44,1.06784
799,569,-3213,3262.99,2.7865
800,500,-4400,4428.32,3.78165
801,105,-4529,4530.22,3.86867
802,-365,-3247,3267.45,2.79031
803,-597,-558,817.17,0.69784
804,-700,1614,1759.26,1.50236
805,-506,1841,1909.27,1.63046
806,-186,604,631.99,0.5397
807,-11,-1417,1417.04,1.21011
808,-436,-3113,3143.38,2.68436
809,-831,-3227,3332.28,2.84567
810,-1051,-1423,1769.05,1.51072
811,-501,770,918.64,0.78449
812,205,1996,2006.5,1.71349
813,-229,1432,1450.19,1.23842
814,-1036,127,1043.76,0.89134
815,-1108,-786,1358.48,1.1601
816,-594,-299,665.01,0.5679
817,-241,538,589.51,0.50343
818,-192,331,382.66,0.32678
819,6,-278,278.06,0.23746
820,661,-907,1122.31,0.95842
821,1188,-2030,2352.07,2.0086
822,939,-2855,3005.45,2.56657
823,157,-3092,3095.98,2.64388
824,-318,-2390,2411.06,2.05898
825,-91,-1281,1284.23,1.09669
826,422,-334,538.18,0.45959
827,229,170,285.2,0.24356
828,-531,358,640.41,0.54689
829,-718,479,863.11,0.73707
830,-99,906,911.39,0.7783
831,564,1405,1513.98,1.29289
832,750,1154,1376.31,1.17532
833,972,-418,1058.07,0.90356
834,1734,-2194,2796.5,2.38813
835,2365,-2772,3643.79,3.11169
836,1524,-1636,2235.86,1.90936
837,-464,335,572.29,0.48872
838,-1324,1308,1861.14,1.58936
839,-978,1232,1572.99,1.34329
840,143,1201,1209.48,1.03286
841,549,1355,1461.99,1.2485
842,532,1066,1191.38,1.0174
843,814,680,1060.66,0.90577
844,1178,674,1357.19,1.159
