sample,real,imag,amplitude,amplitude_norm
701,129,193,232.14,0.15203
702,120,195,228.97,0.14994
703,158,204,258.03,0.16898
704,75,73,104.66,0.06854
705,-36,57,67.42,0.04415
706,72,48,86.53,0.05667
707,20,147,148.35,0.09715
708,134,246,280.13,0.18345
709,70,201,212.84,0.13938
710,124,266,293.48,0.1922
711,271,262,376.94,0.24685
712,246,143,284.54,0.18634
713,141,60,153.24,0.10035
714,27,153,155.36,0.10174
715,-59,213,221.02,0.14474
716,-62,152,164.16,0.1075
717,51,115,125.8,0.08238
718,204,164,261.75,0.17141
719,288,106,306.89,0.20097
720,238,-14,238.41,0.15613
721,55,-228,234.54,0.1536
722,-233,-305,383.82,0.25135
723,-333,-103,348.57,0.22827
724,-229,112,254.92,0.16694
725,-266,158,309.39,0.20261
726,-152,185,239.43,0.1568
727,-79,274,285.16,0.18675
728,-28,293,294.33,0.19275
729,226,385,446.43,0.29236
730,337,165,375.23,0.24573
731,134,23,135.96,0.08904
732,4,162,162.05,0.10612
733,206,261,332.5,0.21775
734,284,359,457.75,0.29977
735,184,241,303.21,0.19857
736,64,56,85.04,0.05569
737,-186,96,209.31,0.13707
738,-58,99,114.74,0.07514
739,82,96,126.25,0.08268
740,34,58,67.23,0.04403
741,129,67,145.36,0.09519
742,16,156,156.82,0.1027
743,-118,180,215.23,0.14095
744,-57,299,304.38,0.19934
745,182,287,339.84,0.22256
746,268,132,298.74,0.19564
747,185,86,204.01,0.1336
748,-52,93,106.55,0.06978
749,25,135,137.3,0.08991
750,783,625,1001.86,0.65609
751,3549,2699,4458.7,2.91991
752,9048,5768,10730.15,7.02695
753,14707,4117,15272.38,10.00156
754,16398,-4337,16961.84,11.10795
755,12253,-11946,17112.65,11.20672
756,3950,-11874,12513.77,8.195
757,-2843,-6910,7472,4.89325
758,-5442,-5937,8053.78,5.27425
759,-5232,-7215,8912.35,5.83651
760,-3410,-2081,3994.83,2.61613
761,390,6605,6616.5,4.33301
762,6996,9202,11559.45,7.57004
763,12054,3365,12514.88,8.19573
764,8814,-1143,8887.8,5.82043
765,-228,-121,258.12,0.16904
766,-6607,2138,6944.31,4.54768
767,-6954,1895,7207.58,4.72009
768,-4288,-652,4337.29,2.8404
769,-3539,-2476,4319.15,2.82852
770,-3650,-1692,4023.1,2.63465
771,-2216,97,2218.12,1.4526
772,521,754,916.49,0.60019
773,2354,129,2357.53,1.5439
774,1068,-926,1413.54,0.9257
775,-2434,-1271,2745.87,1.79821
776,-4833,513,4860.15,3.18281
777,-3528,4292,5555.9,3.63844
778,-877,7662,7712.03,5.05044
779,568,6636,6660.26,4.36167
780,183,2003,2011.34,1.31719
781,251,-1555,1575.13,1.03152
782,1762,-2207,2824.09,1.84944
783,3536,-1158,3720.79,2.43667
784,4428,-2294,4986.94,3.26584
785,4849,-5704,7486.55,4.90278
786,4049,-7033,8115.26,5.31451
787,659,-5339,5379.52,3.52293
788,-2985,-3627,4697.38,3.07621
789,-4025,-2333,4652.26,3.04667
790,-3115,-817,3220.36,2.10895
791,-2857,82,2858.18,1.87176
792,-3458,-393,3480.26,2.27915
793,-2925,-1766,3416.78,2.23758
794,-1039,-2140,2378.89,1.55789
795,-65,-666,669.16,0.43822
796,-1302,679,1468.42,0.96163
797,-2781,599,2844.78,1.86299
798,-2953,-663,3026.51,1.982
799,-1471,-1141,1861.65,1.21915
800,744,521,908.28,0.59481
801,2464,2440,3467.69,2.27092
802,2624,2121,3374.02,2.20957
803,999,323,1049.92,0.68757
804,-1079,-736,1306.12,0.85535
805,-2560,-523,2612.88,1.71112
806,-2828,607,2892.41,1.89418
807,-3192,1545,3546.25,2.32236
808,-3536,2118,4121.8,2.69928
809,-2062,2310,3096.44,2.02779
810,676,2502,2591.71,1.69726
811,2415,2679,3606.84,2.36204
812,1911,1884,2683.54,1.75739
813,267,1043,1076.63,0.70506
814,-1452,589,1566.92,1.02614
815,-3051,835,3163.2,2.07151
816,-3817,1232,4010.9,2.62665
817,-2533,955,2707.05,1.77279
818,-444,39,445.71,0.29189
819,884,-98,889.42,0.58246
820,612,675,911.14,0.59668
821,-680,1292,1460.02,0.95614
822,-1221,769,1442.98,0.94498
823,101,-259,278,0.18205
824,2011,-766,2151.95,1.40926
825,2206,-980,2413.88,1.5808
826,447,-655,792.99,0.51931
827,-2064,-249,2078.97,1.36147
828,-4073,500,4103.58,2.68734
829,-4438,1395,4652.08,3.04655
830,-4325,2385,4939.01,3.23446
831,-3131,2342,3910,2.56058
832,-1477,749,1656.06,1.08452
833,116,-812,820.24,0.53716
834,1406,-562,1514.16,0.99159
835,1184,967,1528.71,1.00112
836,123,2112,2115.58,1.38545
837,-353,2103,2132.42,1.39648
838,1,1643,1643,1.07597
839,881,1263,1539.91,1.00846
840,742,575,938.72,0.61475
841,-386,-828,913.55,0.59827
842,-728,-2046,2171.66,1.42217
843,491,-1769,1835.88,1.20228
844,2094,-68,2095.1,1.37204
845,2266,711,2374.93,1.55529
846,1595,276,1618.7,1.06005
847,1386,-536,1486.03,0.97317
848,1665,-919,1901.78,1.24544
849,1496,-692,1648.3,1.07943
850,1104,-180,1118.58,0.73253
