sample,real,imag,amplitude,amplitude_norm
701,156,65,169,0.12631
702,238,0,238,0.17788
703,220,123,252.05,0.18838
704,171,189,254.88,0.19049
705,120,146,188.99,0.14125
706,55,127,138.4,0.10344
707,139,193,237.84,0.17776
708,74,141,159.24,0.11901
709,33,137,140.92,0.10532
710,122,42,129.03,0.09643
711,58,89,106.23,0.0794
712,40,178,182.44,0.13635
713,52,174,181.6,0.13573
714,169,-14,169.58,0.12674
715,273,1,273,0.20404
716,174,178,248.92,0.18604
717,30,243,244.84,0.18299
718,-45,182,187.48,0.14012
719,-116,166,202.51,0.15136
720,27,342,343.06,0.2564
721,211,497,539.94,0.40354
722,471,433,639.79,0.47817
723,593,307,667.76,0.49907
724,492,138,510.99,0.3819
725,191,-120,225.57,0.16859
726,11,-404,404.15,0.30206
727,41,-485,486.73,0.36377
728,124,-282,308.06,0.23024
729,-49,21,53.31,0.03984
730,-136,312,340.35,0.25437
731,-4,342,342.02,0.25562
732,202,352,405.84,0.30332
733,134,103,169.01,0.12632
734,-189,122,224.96,0.16813
735,-79,5,79.16,0.05916
736,185,-39,189.07,0.14131
737,364,64,369.58,0.27622
738,266,210,338.9,0.25329
739,7,229,229.11,0.17123
740,16,158,158.81,0.11869
741,-7,204,204.12,0.15256
742,171,202,264.66,0.1978
743,146,96,174.73,0.13059
744,166,-7,166.15,0.12418
745,105,0,105,0.07848
746,36,142,146.49,0.10949
747,16,242,242.53,0.18126
748,145,139,200.86,0.15012
749,119,288,311.62,0.2329
750,-392,254,467.1,0.3491
751,-2871,-484,2911.51,2.17602
752,-8638,-1755,8814.48,6.5878
753,-13947,694,13964.26,10.43666
754,-14065,8080,16220.69,12.12308
755,-9012,14228,16841.97,12.58743
756,-209,12927,12928.69,9.6627
757,8936,5902,10709.14,8.00384
758,15551,2125,15695.52,11.73058
759,16406,1344,16460.96,12.30266
760,7918,-2662,8353.5,6.24327
761,-4524,-8368,9512.62,7.10958
762,-12763,-6568,14353.84,10.72783
763,-13177,2857,13483.17,10.0771
764,-8109,8267,11580.12,8.6548
765,-1388,4094,4322.89,3.23086
766,2887,-1775,3389.01,2.53289
767,4363,-3603,5658.39,4.22899
768,4413,-615,4455.65,3.33008
769,5005,2005,5391.67,4.02964
770,4481,1018,4595.18,3.43437
771,2227,-1149,2505.94,1.8729
772,-679,-1089,1283.34,0.95915
773,-3013,730,3100.17,2.31702
774,-2291,1894,2972.53,2.22162
775,1196,1579,1980.82,1.48044
776,4218,241,4224.88,3.15761
777,3181,-2203,3869.36,2.8919
778,-249,-5207,5212.95,3.89608
779,-1819,-5418,5715.2,4.27145
780,-78,-1246,1248.44,0.93306
781,1218,2953,3194.33,2.38739
782,184,4494,4497.77,3.36156
783,-1551,2961,3342.62,2.49822
784,-1496,2619,3016.15,2.25422
785,-390,4864,4879.61,3.64694
786,581,5832,5860.87,4.38032
787,2061,3485,4048.82,3.02602
788,4105,1160,4265.75,3.18815
789,3944,731,4011.17,2.99789
790,1723,673,1849.77,1.38249
791,1178,212,1196.92,0.89456
792,3153,-21,3153.07,2.35655
793,3688,753,3764.09,2.81322
794,1883,926,2098.37,1.56829
795,235,-291,374.04,0.27955
796,640,-1794,1904.74,1.42357
797,2304,-1544,2773.51,2.07288
798,2992,53,2992.47,2.23652
799,1752,663,1873.25,1.40004
800,-905,-439,1005.86,0.75176
801,-3360,-1566,3707.01,2.77056
802,-3641,-411,3664.12,2.73851
803,-1855,1405,2327.03,1.73918
804,312,1526,1557.57,1.1641
805,1845,419,1891.98,1.41404
806,2288,-824,2431.86,1.81753
807,2358,-1507,2798.43,2.0915
808,2845,-1991,3472.48,2.59528
809,2004,-2290,3043.04,2.27432
810,-575,-2262,2333.94,1.74435
811,-2797,-1911,3387.5,2.53176
812,-2408,-1084,2640.74,1.97365
813,-823,-815,1158.25,0.86566
814,1052,-848,1351.22,1.00988
815,2312,-1516,2764.71,2.0663
816,2794,-2229,3574.2,2.6713
817,1930,-2004,2782.25,2.07941
818,666,-541,858.04,0.64129
819,-235,353,424.07,0.31694
820,-597,220,636.25,0.47552
821,-56,-978,979.6,0.73214
822,480,-1360,1442.22,1.07789
823,271,-458,532.17,0.39774
824,-763,761,1077.63,0.8054
825,-955,816,1256.14,0.93882
826,103,-87,134.83,0.10077
827,1856,-841,2037.65,1.52291
828,3516,-1383,3778.22,2.82378
829,3765,-1678,4122,3.08072
830,3011,-2113,3678.44,2.7492
831,1914,-2529,3171.63,2.37043
832,866,-1387,1635.15,1.22209
833,87,352,362.59,0.271
834,-704,1045,1260.02,0.94172
835,-942,333,999.13,0.74673
836,-323,-772,836.85,0.62545
837,151,-1043,1053.87,0.78765
838,40,-721,722.11,0.53969
839,-419,-512,661.59,0.49446
840,-214,-188,284.85,0.21289
841,1242,854,1507.28,1.12651
842,2256,2277,3205.35,2.39563
843,1455,2287,2710.61,2.02587
844,-798,703,1063.49,0.79484
845,-1762,-633,1872.25,1.39929
846,-1324,-636,1468.83,1.09778
847,-678,609,911.35,0.68113
848,-740,1768,1916.62,1.43245
849,-476,1884,1943.2,1.45232
850,-153,1219,1228.56,0.91821
