FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,1897382466,746.875,746,919,-61.92,68,13,884,749,16760,696,0.3693595,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8287121423,745.9531,745,957,-62.18,88,13,1144,748,17326,695,0.4786419,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,14677030904,745.8437,745,961,-61.67,76,13,988,747,17505,695,0.5745645,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21066757614,745.5625,745,969,-62.65,80,13,1040,747,18095,695,0.6709442,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,27456527334,745.9375,745,940,-61.58,68,13,884,748,17298,695,0.7664427,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,33846266327,745.8281,745,934,-61.49,88,13,1144,747,16973,695,0.8730229,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40236175807,752.9531,752,947,-61.62,80,13,1040,755,17077,702,0.974551,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,46625902492,752.4062,752,958,-62.35,64,13,832,754,17197,702,1.0695778,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53015672167,751.3281,751,1014,-62.29,68,13,884,753,18640,701,1.1659564,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59405411111,750.4531,750,1059,-62.5,72,13,936,752,18968,700,1.2774555,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,65795320551,749.8281,749,969,-62.83,92,13,1196,755,16589,699,1.3732424,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72185047206,748.1875,748,945,-61.79,76,13,988,750,17565,698,1.4803625,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,78574816851,747.2656,747,908,-61.63,72,13,936,749,17013,697,1.5673518,1.5,150,02_lde_aligned\frame_0013_aligned.csv
