taps_from_fp,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,0.274144959343749,0.0771674543665311,96
-49.5,0.425509976968751,0.105282207576666,96
-49,0.668842574875001,0.106976621343973,96
-48.5,0.887261623729167,0.104813673229459,96
-48,0.987491819072917,0.0951151487819382,96
-47.5,1.04069810792708,0.0989893928218677,96
-47,1.03176087283333,0.0960109510135858,96
-46.5,1.0027014801875,0.0962989024809457,96
-46,0.9713526540625,0.0861067437566726,96
-45.5,0.959133800187499,0.0969843021927542,96
-45,0.985463513677083,0.0924855254882643,96
-44.5,0.9872508460625,0.0886806779815192,96
-44,0.85192236396875,0.0924092989417466,96
-43.5,0.637361559854167,0.101108337750323,96
-43,0.402121820010416,0.0896049535347833,96
-42.5,0.270302389104167,0.0919867934954543,96
-42,0.312287370645834,0.0938945072237189,96
-41.5,0.325499740197917,0.0976570245586474,96
-41,0.227159394395833,0.071038413154496,96
-40.5,0.141038642979167,0.046975408837619,96
-40,0.151045884385416,0.0490707048650633,96
-39.5,0.178911304572916,0.0684620536137566,96
-39,0.1803938871875,0.0715908252870645,96
-38.5,0.165711289520833,0.070193898911495,96
-38,0.138054829739583,0.0543100388545562,96
-37.5,0.1130948758125,0.0379961309964351,96
-37,0.11031822109375,0.0301552863844452,96
-36.5,0.123882422739583,0.0481901185783042,96
-36,0.175573609729166,0.0665858673055271,96
-35.5,0.234271697291667,0.0784558314808091,96
-35,0.256000852072917,0.077084304368313,96
-34.5,0.248796767541667,0.0810157225463861,96
-34,0.19948957925,0.0711652055155773,96
-33.5,0.157395412020833,0.0628427950942599,96
-33,0.176349499854167,0.063082849364364,96
-32.5,0.225875337604167,0.0787005081700525,96
-32,0.309183607572917,0.0869612411788747,96
-31.5,0.378131473697916,0.0972868384856533,96
-31,0.367704773760417,0.0917870615421269,96
-30.5,0.338082168635417,0.0849189688325162,96
-30,0.341840623364583,0.0774787754491095,96
-29.5,0.3697552341875,0.0777723832462986,96
-29,0.415152217947916,0.0765004926297369,96
-28.5,0.430074322416666,0.0853857406159367,96
-28,0.35176237621875,0.0840346966556982,96
-27.5,0.254718738593751,0.0776762442517846,96
-27,0.203265716677084,0.0485875532533791,96
-26.5,0.200360886822917,0.0723930678430479,96
-26,0.243664108375001,0.0791371919053946,96
-25.5,0.276984799125,0.088878746557581,96
-25,0.273777327822916,0.079026115489767,96
-24.5,0.263158148624999,0.0850438597264162,96
-24,0.286163803885416,0.0869446701120337,96
-23.5,0.310931426885416,0.0962126354129212,96
-23,0.258350561458334,0.0880231153953529,96
-22.5,0.180024196166668,0.0695737036900943,96
-22,0.14135907546875,0.0308583004969953,96
-21.5,0.129070266229167,0.0473897347991989,96
-21,0.128880385208334,0.0518978661058785,96
-20.5,0.127486564239583,0.0504205608134151,96
-20,0.140127896197917,0.0529810951500979,96
-19.5,0.154811244260416,0.0710864124014567,96
-19,0.143270933520833,0.0499317153293268,96
-18.5,0.132066952885417,0.0332179057941283,96
-18,0.159848994614583,0.056659876776881,96
