sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
697,92,435,444.62,0.50583,-15.267346236,NaN
698,786,57,788.06,0.89655,-14.967066236,NaN
699,989,300,1033.5,1.17577,-14.666786236,NaN
700,151,522,543.4,0.6182,-14.366506236,NaN
701,-943,610,1123.1,1.2777,-14.066226236,NaN
702,-999,453,1096.91,1.24791,-13.765946236,NaN
703,-200,252,321.72,0.36601,-13.465666236,NaN
704,353,-95,365.56,0.41588,-13.165386236,NaN
705,468,-182,502.14,0.57127,-12.865106236,NaN
706,241,-67,250.14,0.28457,-12.564826236,NaN
707,73,22,76.24,0.08674,-12.264546236,NaN
708,54,14,55.79,0.06346,-11.964266236,NaN
709,45,-57,72.62,0.08262,-11.663986236,NaN
710,88,-13,88.96,0.1012,-11.363706236,NaN
711,182,117,216.36,0.24615,-11.063426236,NaN
712,257,246,355.76,0.40473,-10.763146236,NaN
713,205,109,232.18,0.26414,-10.462866236,NaN
714,9,6,10.82,0.01231,-10.162586236,NaN
715,-44,188,193.08,0.21966,-9.862306236,NaN
716,348,581,677.25,0.77048,-9.562026236,NaN
717,676,443,808.22,0.91948,-9.261746236,NaN
718,577,527,781.45,0.88902,-8.961466236,NaN
719,364,674,766.01,0.87146,-8.661186236,NaN
720,26,651,651.52,0.7412,-8.360906236,NaN
721,-129,502,518.31,0.58966,-8.060626236,NaN
722,-46,-102,111.89,0.1273,-7.760346236,NaN
723,438,-348,559.42,0.63642,-7.460066236,NaN
724,163,-185,246.56,0.28051,-7.159786236,NaN
725,-378,-112,394.24,0.44851,-6.859506236,NaN
726,-219,-260,339.94,0.38674,-6.559226236,NaN
727,345,-332,478.8,0.54471,-6.258946236,NaN
728,546,-270,609.11,0.69296,-5.958666236,NaN
729,300,95,314.68,0.358,-5.658386236,NaN
730,-284,276,396.02,0.45053,-5.358106236,NaN
731,-269,12,269.27,0.30633,-5.057826236,NaN
732,229,-76,241.28,0.2745,-4.757546236,NaN
733,566,-61,569.28,0.64764,-4.457266236,NaN
734,380,54,383.82,0.43665,-4.156986236,NaN
735,83,58,101.26,0.1152,-3.856706236,NaN
736,-39,105,112.01,0.12743,-3.556426236,NaN
737,80,156,175.32,0.19945,-3.256146236,NaN
738,126,21,127.74,0.14532,-2.955866236,NaN
739,98,24,100.9,0.11478,-2.655586236,NaN
740,49,59,76.69,0.08725,-2.355306236,NaN
741,18,91,92.76,0.10553,-2.055026236,NaN
742,-24,101,103.81,0.1181,-1.754746236,NaN
743,-151,-26,153.22,0.17431,-1.454466236,NaN
744,-93,-96,133.66,0.15206,-1.154186236,NaN
745,81,29,86.03,0.09788,-0.853906236000004,NaN
746,111,87,141.03,0.16045,-0.553626236000004,NaN
747,-139,1062,1071.06,1.2185,-0.253346236000004,NaN
748,-2598,8979,9347.3,10.63402,0.0469337639999962,0.0538273420373108
749,-6791,14181,15723.18,17.88758,0.347213763999996,0.217945033615729
750,-11748,11402,16371.35,18.62497,0.647493763999996,0.370387272735876
751,-15578,5363,16475.31,18.74324,0.947773763999996,0.521495412378364
752,-16409,-1343,16463.87,18.73022,1.248053764,0.672169798234523
753,-12930,-8906,15700.37,17.86163,1.548333764,0.822648800756191
754,4279,-7340,8496.2,9.66576,1.848613764,0.973023072857246
755,11605,6198,13156.41,14.96748,2.148893764,1.1233346742799
756,1185,3396,3596.81,4.09193,2.449173764,1.27360579449313
757,-4354,-6067,7467.65,8.49562,2.749453764,1.42384925055058
758,702,-7108,7142.58,8.1258,3.049733764,1.57407296400783
759,8841,345,8847.73,10.06567,3.350013764,1.72428209494484
760,10662,5574,12031.11,13.68727,3.650293764,1.87448014902114
761,6421,2304,6821.85,7.76092,3.950573764,2.02466959141517
762,3385,-7133,7895.44,8.98229,4.250853764,2.17485220622649
763,4427,-10829,11698.96,13.30939,4.551133764,2.32502931651521
764,6507,1449,6666.38,7.58405,4.851413764,2.47520192420379
765,5809,13853,15021.65,17.08948,5.151693764,2.62537080194572
766,3958,14617,15143.4,17.22798,5.451973764,2.77553655516119
767,2693,5304,5948.5,6.76735,5.752253764,2.92569966496273
768,1527,-2960,3330.67,3.78915,6.052533764,3.07586051850372
769,1041,-4362,4484.5,5.10182,6.352813764,3.22601943084925
770,574,-1313,1432.98,1.63024,6.653093764,3.3761766610093
771,300,-122,323.86,0.36844,6.953373764,3.52633242387482
772,115,-167,202.77,0.23068,7.253653764,3.67648689922837
773,49,-542,544.21,0.61912,7.553933764,3.82664023863294
