sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
704,-2,308,308.01,0.34607,-15.243894368,NaN
705,98,309,324.17,0.36423,-14.943614368,NaN
706,-96,34,101.84,0.11443,-14.643334368,NaN
707,-363,-665,757.62,0.85126,-14.343054368,NaN
708,-556,-806,979.17,1.10019,-14.042774368,NaN
709,-122,-220,251.56,0.28266,-13.742494368,NaN
710,659,450,797.99,0.89661,-13.442214368,NaN
711,1060,431,1144.27,1.2857,-13.141934368,NaN
712,682,-22,682.35,0.76669,-12.841654368,NaN
713,-173,-185,253.29,0.28459,-12.541374368,NaN
714,-565,-205,601.04,0.67533,-12.241094368,NaN
715,-261,99,279.15,0.31365,-11.940814368,NaN
716,366,110,382.17,0.42941,-11.640534368,NaN
717,566,150,585.54,0.65791,-11.340254368,NaN
718,326,174,369.53,0.4152,-11.039974368,NaN
719,125,293,318.55,0.35792,-10.739694368,NaN
720,157,443,470,0.52809,-10.439414368,NaN
721,146,255,293.84,0.33016,-10.139134368,NaN
722,148,85,170.67,0.19177,-9.83885436799998,NaN
723,230,370,435.66,0.48951,-9.53857436799998,NaN
724,253,806,844.78,0.94919,-9.23829436799998,NaN
725,75,824,827.41,0.92967,-8.93801436799999,NaN
726,-89,658,663.99,0.74606,-8.63773436799998,NaN
727,-334,533,629,0.70675,-8.33745436799999,NaN
728,-796,173,814.58,0.91526,-8.03717436799998,NaN
729,-360,22,360.67,0.40525,-7.73689436799998,NaN
730,189,250,313.4,0.35214,-7.43661436799998,NaN
731,277,287,398.87,0.44817,-7.13633436799998,NaN
732,245,92,261.7,0.29405,-6.83605436799999,NaN
733,237,184,300.04,0.33713,-6.53577436799998,NaN
734,82,380,388.75,0.43679,-6.23549436799998,NaN
735,-39,405,406.87,0.45716,-5.93521436799998,NaN
736,126,319,342.98,0.38537,-5.63493436799998,NaN
737,181,71,194.43,0.21846,-5.33465436799998,NaN
738,238,114,263.89,0.29651,-5.03437436799998,NaN
739,316,451,550.69,0.61875,-4.73409436799998,NaN
740,263,527,588.98,0.66178,-4.43381436799999,NaN
741,68,239,248.49,0.2792,-4.13353436799998,NaN
742,-152,-154,216.38,0.24312,-3.83325436799998,NaN
743,-236,-276,363.14,0.40802,-3.53297436799998,NaN
744,15,-141,141.8,0.15932,-3.23269436799998,NaN
745,357,135,381.67,0.42885,-2.93241436799998,NaN
746,468,283,546.91,0.61451,-2.63213436799998,NaN
747,205,283,349.45,0.39264,-2.33185436799998,NaN
748,-27,149,151.43,0.17014,-2.03157436799998,NaN
749,-183,-16,183.7,0.2064,-1.73129436799998,NaN
750,-24,-14,27.78,0.03122,-1.43101436799998,NaN
751,114,136,177.46,0.19939,-1.13073436799998,NaN
752,124,219,251.67,0.28277,-0.830454367999985,NaN
753,-123,198,233.09,0.2619,-0.530174367999985,NaN
754,-1814,1518,2365.36,2.65771,-0.229894367999985,NaN
755,-9329,5335,10746.74,12.07499,0.0703856320000152,0.0689769229381186
756,-15095,4376,15716.5,17.65899,0.370665632000015,0.22995985364079
757,-16413,-487,16420.22,18.44969,0.670945632000015,0.382216289389889
758,-15452,-5618,16441.6,18.47371,0.971225632000015,0.533273933980893
759,-11872,-10705,15985.66,17.96142,1.27150563200002,0.683927572665367
760,-3170,-12149,12555.76,14.1076,1.57178563200002,0.834396068926755
761,4156,-1810,4533.04,5.0933,1.87206563200002,0.98476429374186
762,491,3406,3441.21,3.86653,2.17234563200001,1.13507209807016
763,-2792,1385,3116.65,3.50185,2.47262563200002,1.28534067881082
764,-1391,-1502,2047.17,2.30019,2.77290563200002,1.43558235312167
765,1083,-1443,1804.2,2.02719,3.07318563200002,1.58580476849543
766,971,-347,1031.14,1.15858,3.37346563200001,1.7360129245404
767,506,471,691.29,0.77673,3.67374563200002,1.88621022788018
768,1105,1262,1677.4,1.88472,3.97402563200002,2.03639907988299
