taps_from_fp,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,0.147648217336735,0.0529205435737801,294
-49.5,0.160805892663266,0.0631346716383018,294
-49,0.183329655445579,0.0802326847864434,294
-48.5,0.204032663748299,0.0876742844415008,294
-48,0.215075114435374,0.0871849114916364,294
-47.5,0.222686208884354,0.0862758898199744,294
-47,0.231248386772109,0.0865718175432414,294
-46.5,0.232780263187075,0.0854601711900126,294
-46,0.22051738392517,0.083143872456347,294
-45.5,0.199295615942177,0.0789046659726107,294
-45,0.187035996765306,0.0791603281698863,294
-44.5,0.190836385302721,0.083946781105022,294
-44,0.198259525408163,0.0848217042612606,294
-43.5,0.208683988510204,0.0853506150397639,294
-43,0.220217584857143,0.0887407134137981,294
-42.5,0.225294633479592,0.0906364634377356,294
-42,0.228480226704081,0.08904332853967,294
-41.5,0.241866510091837,0.0868795659412246,294
-41,0.267021741088436,0.0909287002288255,294
-40.5,0.277848976346939,0.0940728800083166,294
-40,0.250153149306122,0.0903755088436786,294
-39.5,0.198707660904762,0.0769416474285389,294
-39,0.163027929540816,0.065809514985709,294
-38.5,0.154939286517007,0.0632439112567148,294
-38,0.159957023363946,0.0669352090966801,294
-37.5,0.168743289370748,0.0735580635205343,294
-37,0.172410455714286,0.0774666992511043,294
-36.5,0.164037283479592,0.072629560590742,294
-36,0.148586030639455,0.0616952325300257,294
-35.5,0.136801834078231,0.0501092048170424,294
-35,0.131975611928571,0.0460309319040749,294
-34.5,0.130891853887755,0.045957146865558,294
-34,0.131796737207483,0.049619117506554,294
-33.5,0.135354345006803,0.0518830108991424,294
-33,0.140603588180272,0.0438913929806741,294
-32.5,0.16807123939796,0.0488412616882741,294
-32,0.248154862227892,0.0818589923058966,294
-31.5,0.363535051619048,0.0926905748556185,294
-31,0.449819687108845,0.0902758355032383,294
-30.5,0.479980660302721,0.0856852875211332,294
-30,0.481314555554421,0.0850012919534535,294
-29.5,0.474985868479591,0.0858923133895324,294
-29,0.466533655324587,0.0900640970876567,294
-28.5,0.441402087561163,0.102890636903577,294
-28,0.393693048229288,0.127563357129251,294
-27.5,0.342677126040888,0.150309325886911,294
-27,0.30994359013882,0.154392575742441,294
-26.5,0.30370633520274,0.146404093595014,294
-26,0.294954467889551,0.129286683041217,294
-25.5,0.275772448703544,0.103796735524649,294
-25,0.292272073466518,0.105095582200451,294
-24.5,0.347367781695477,0.129896915131301,294
-24,0.404512984448245,0.145435431274814,294
-23.5,0.443275555806455,0.131376015009082,294
-23,0.433729336630653,0.121718775265152,294
-22.5,0.374418441522876,0.109463763491534,294
-22,0.312449446665344,0.104550643446922,294
-21.5,0.265865482841824,0.104298586023923,294
-21,0.226436364797217,0.100523564999364,294
-20.5,0.209751883153546,0.0961025971592954,294
-20,0.228129486659958,0.0984058634914483,294
-19.5,0.265335728530316,0.104227495812576,294
-19,0.29848360228843,0.115345254046421,294
-18.5,0.305675971148585,0.118005802391444,294
-18,0.274369132923704,0.106600574408691,294
-17.5,0.223633370518553,0.0946806257371755,294
-17,0.183670406929727,0.0837941323571812,294
-16.5,0.165522155099406,0.0753558133892327,294
-16,0.161891683255478,0.0717426629291729,294
-15.5,0.162227443102027,0.0738712166347866,294
-15,0.165577910805719,0.0774525812438827,294
-14.5,0.1722868769822,0.0812481448599704,294
-14,0.171792017951198,0.0825163097852358,294
-13.5,0.167656294321556,0.0755973157258634,294
-13,0.189534874759942,0.083013964446348,294
-12.5,0.244456870511253,0.0999405786413186,294
-12,0.290729445272768,0.107982006417552,294
-11.5,0.303169872466255,0.108987973656353,294
-11,0.306786536261784,0.106314544238368,294
-10.5,0.315935148958672,0.103290263977936,294
-10,0.312141372720187,0.104415320113106,294
-9.5,0.277760253110954,0.103492827447513,294
-9,0.224195530545938,0.0981245219239019,294
-8.5,0.176697530987725,0.0886601189925328,294
-8,0.149687337276451,0.0805417922476882,294
-7.5,0.144168411561776,0.0776684806198637,294
-7,0.151831811544379,0.0829955159183111,294
-6.5,0.167789531977663,0.0928117366873487,294
