sample,taps_from_fp,amplitude,amplitude_norm
700,-50.4687,122.2,0.13593
701,-49.4687,120.07,0.13356
702,-48.4687,89.83,0.09992
703,-47.4687,11.7,0.01302
704,-46.4687,217.25,0.24166
705,-45.4687,379.3,0.42191
706,-44.4687,300.43,0.33419
707,-43.4687,367.27,0.40853
708,-42.4687,412.34,0.45866
709,-41.4687,92.96,0.10341
710,-40.4687,302.35,0.33632
711,-39.4687,645.91,0.71847
712,-38.4687,595.52,0.66243
713,-37.4687,318.85,0.35467
714,-36.4687,154.25,0.17158
715,-35.4687,150.86,0.16781
716,-34.4687,47.43,0.05276
717,-33.4687,418.27,0.46526
718,-32.4687,246.11,0.27376
719,-31.4687,447.93,0.49826
720,-30.4687,465.15,0.5174
721,-29.4687,493.58,0.54904
722,-28.4687,348.42,0.38756
723,-27.4687,336.26,0.37404
724,-26.4687,297.85,0.33131
725,-25.4687,291.78,0.32456
726,-24.4687,280.14,0.31162
727,-23.4687,346.94,0.38592
728,-22.4687,515.48,0.57339
729,-21.4687,406.45,0.45212
730,-20.4687,143.59,0.15972
731,-19.4687,132.2,0.14705
732,-18.4687,179.61,0.19979
733,-17.4687,219.01,0.24361
734,-16.4687,59.08,0.06571
735,-15.4687,247.4,0.27519
736,-14.4687,303.98,0.33813
737,-13.4687,270.9,0.30133
738,-12.4687,227.38,0.25292
739,-11.4687,361.05,0.40161
740,-10.4687,241.08,0.26817
741,-9.46870000000001,231.71,0.25774
742,-8.46870000000001,323.84,0.36022
743,-7.46870000000001,356.15,0.39616
744,-6.46870000000001,204.28,0.22723
745,-5.46870000000001,205.77,0.22889
746,-4.46870000000001,264.09,0.29376
747,-3.46870000000001,298.21,0.33171
748,-2.46870000000001,218.48,0.24302
749,-1.46870000000001,362.24,0.40294
750,-0.468700000000013,3843.84,4.27569
751,0.531299999999987,13183.95,14.66513
752,1.53129999999999,16555.38,18.41533
753,2.53129999999999,16146.84,17.96089
754,3.53129999999999,10954.03,12.18468
755,4.53129999999999,14480.03,16.10682
756,5.53129999999999,15570.42,17.31972
757,6.53129999999999,13351.52,14.85153
758,7.53129999999999,4968.57,5.52678
759,8.53129999999999,4246.72,4.72383
760,9.53129999999999,3693.46,4.1084
761,10.5313,2259.71,2.51358
762,11.5313,1164.51,1.29534
763,12.5313,415.25,0.4619
764,13.5313,1338.15,1.48849
765,14.5313,1668.44,1.85588
766,15.5313,953.54,1.06066
767,16.5313,1148.36,1.27737
768,17.5313,988.98,1.10008
769,18.5313,705.28,0.78452
770,19.5313,1300.06,1.44611
771,20.5313,5357.09,5.95894
772,21.5313,8547.53,9.50782
773,22.5313,4724.06,5.2548
774,23.5313,2727.78,3.03424
775,24.5313,8664.34,9.63776
776,25.5313,8200.95,9.1223
777,26.5313,2315.85,2.57602
778,27.5313,1562.01,1.7375
779,28.5313,2427.55,2.70027
780,29.5313,1097.53,1.22083
781,30.5313,3424.39,3.80911
782,31.5313,2155.26,2.39739
783,32.5313,2638.7,2.93515
784,33.5313,3058.43,3.40203
785,34.5313,526.22,0.58534
786,35.5313,962.54,1.07067
787,36.5313,614.47,0.6835
788,37.5313,2493.46,2.77359
789,38.5313,3032.33,3.373
790,39.5313,1650.25,1.83565
791,40.5313,6077.8,6.76062
792,41.5313,7791.22,8.66654
793,42.5313,6150.04,6.84098
794,43.5313,1884.87,2.09663
795,44.5313,1009.15,1.12252
796,45.5313,2597.91,2.88978
797,46.5313,4150.68,4.617
798,47.5313,2659.86,2.95869
799,48.5313,2256.5,2.51001
800,49.5313,4975.03,5.53396
801,50.5313,4393.22,4.88678
802,51.5313,2477.53,2.75587
803,52.5313,1161.61,1.29211
804,53.5313,345.25,0.38404
805,54.5313,938.33,1.04375
806,55.5313,2125.47,2.36426
807,56.5313,2900.02,3.22583
808,57.5313,2521.85,2.80517
809,58.5313,2026.28,2.25392
810,59.5313,2109.29,2.34626
811,60.5313,1350.91,1.50268
812,61.5313,1835.11,2.04128
813,62.5313,2526.94,2.81084
814,63.5313,1557.11,1.73204
815,64.5313,1678.8,1.86741
816,65.5313,1865.37,2.07494
817,66.5313,2279.47,2.53556
818,67.5313,2692,2.99444
819,68.5313,2734.65,3.04188
820,69.5313,1693.1,1.88331
821,70.5313,806.7,0.89733
822,71.5313,1174.34,1.30627
823,72.5313,1178.55,1.31096
824,73.5313,1513.54,1.68358
825,74.5313,1516.17,1.6865
826,75.5313,1032.06,1.14801
827,76.5313,217.68,0.24214
828,77.5313,512.64,0.57024
829,78.5313,291.01,0.3237
830,79.5313,1186.36,1.31964
831,80.5313,1338.17,1.48851
832,81.5313,1203.64,1.33886
833,82.5313,241.9,0.26907
834,83.5313,465.62,0.51793
835,84.5313,562.17,0.62533
836,85.5313,430.3,0.47864
837,86.5313,650.53,0.72362
838,87.5313,949.87,1.05658
839,88.5313,1068.78,1.18886
840,89.5313,1024.47,1.13956
841,90.5313,1381.18,1.53635
842,91.5313,527.39,0.58664
843,92.5313,660.91,0.73516
844,93.5313,500.97,0.55725
845,94.5313,695.05,0.77314
846,95.5313,1058.82,1.17778
847,96.5313,1069.34,1.18948
848,97.5313,754.81,0.83961
849,98.5313,640.68,0.71266
