sample,taps_from_fp,amplitude,amplitude_norm
697,-50.0937,382.87,0.21142
698,-49.0937,261.27,0.14427
699,-48.0937,263.29,0.14538
700,-47.0937,327.77,0.18099
701,-46.0937,375.76,0.20748
702,-45.0937,366.96,0.20263
703,-44.0937,348.36,0.19236
704,-43.0937,153.45,0.08473
705,-42.0937,210.06,0.11599
706,-41.0937,373.38,0.20617
707,-40.0937,502.47,0.27745
708,-39.0937,523.36,0.28899
709,-38.0937,326.88,0.1805
710,-37.0937,247.61,0.13672
711,-36.0937,217.28,0.11998
712,-35.0937,328.42,0.18135
713,-34.0937,395.83,0.21857
714,-33.0937,327.77,0.18099
715,-32.0937,347.54,0.19191
716,-31.0937,341.88,0.18878
717,-30.0937,445.54,0.24602
718,-29.0937,546.49,0.30176
719,-28.0937,612.77,0.33836
720,-27.0937,719.59,0.39734
721,-26.0937,663.51,0.36638
722,-25.0937,398.08,0.21981
723,-24.0937,351.77,0.19424
724,-23.0937,287.79,0.15891
725,-22.0937,335.53,0.18527
726,-21.0937,470.34,0.25971
727,-20.0937,390.39,0.21556
728,-19.0937,229,0.12645
729,-18.0937,281.44,0.15541
730,-17.0937,240.44,0.13276
731,-16.0937,303.91,0.16781
732,-15.0937,325,0.17946
733,-14.0937,404.12,0.22315
734,-13.0937,309.54,0.17092
735,-12.0937,206.31,0.11392
736,-11.0937,181.04,0.09997
737,-10.0937,280.13,0.15468
738,-9.09370000000001,301.4,0.16643
739,-8.09370000000001,259.72,0.14342
740,-7.09370000000001,170.49,0.09414
741,-6.09370000000001,258.7,0.14285
742,-5.09370000000001,270.25,0.14923
743,-4.09370000000001,266.69,0.14726
744,-3.09370000000001,339.48,0.18745
745,-2.09370000000001,36.77,0.0203
746,-1.09370000000001,2312.18,1.27674
747,-0.0937000000000126,9269.64,5.11852
748,0.906299999999987,18191.56,10.04503
749,1.90629999999999,21018.88,11.60623
750,2.90629999999999,16946.26,9.3574
751,3.90629999999999,11946.46,6.59661
752,4.90629999999999,17771.54,9.81311
753,5.90629999999999,20223.96,11.16729
754,6.90629999999999,12554.75,6.9325
755,7.90629999999999,3086.95,1.70455
756,8.90629999999999,2809.07,1.55111
757,9.90629999999999,5094.22,2.81293
758,10.9063,4132.12,2.28168
759,11.9063,1979.51,1.09305
760,12.9063,2824.75,1.55978
761,13.9063,1874,1.03479
762,14.9063,1495.02,0.82552
763,15.9063,1580.71,0.87284
764,16.9063,1672.9,0.92374
765,17.9063,1209.34,0.66777
766,18.9063,1548.01,0.85478
767,19.9063,2516.22,1.38941
768,20.9063,1876.94,1.03641
769,21.9063,119.07,0.06575
770,22.9063,1993.34,1.10068
771,23.9063,3618.32,1.99797
772,24.9063,1628.12,0.89902
773,25.9063,3737.21,2.06362
774,26.9063,7232.97,3.99391
775,27.9063,5192.57,2.86724
776,28.9063,2978.63,1.64475
777,29.9063,2809.77,1.5515
778,30.9063,684.7,0.37808
779,31.9063,2832.42,1.56401
780,32.9063,2172.66,1.1997
781,33.9063,809.48,0.44698
782,34.9063,2753.49,1.52043
783,35.9063,5041.4,2.78377
784,36.9063,8439.5,4.66013
785,37.9063,9985.11,5.51359
786,38.9063,7726.88,4.26664
787,39.9063,3778.18,2.08624
788,40.9063,2122.9,1.17223
789,41.9063,2016.19,1.1133
790,42.9063,3662.01,2.02209
791,43.9063,6068.19,3.35074
792,44.9063,6415.08,3.54229
793,45.9063,3539.15,1.95425
794,46.9063,1486.15,0.82062
795,47.9063,2753.77,1.52058
796,48.9063,2468.05,1.36281
797,49.9063,2949.4,1.6286
798,50.9063,2840.25,1.56833
799,51.9063,2803.75,1.54818
800,52.9063,1327.31,0.73291
801,53.9063,1431.36,0.79037
802,54.9063,3319.16,1.83278
803,55.9063,3637.16,2.00837
804,56.9063,3071.1,1.6958
805,57.9063,3315.51,1.83076
806,58.9063,3098.66,1.71102
807,59.9063,2095.03,1.15683
808,60.9063,2131.2,1.17681
809,61.9063,2008.22,1.1089
810,62.9063,1497.7,0.827
811,63.9063,1564.33,0.86379
812,64.9063,1839.78,1.01589
813,65.9063,1559.53,0.86114
814,66.9063,845.87,0.46707
815,67.9063,1454.78,0.8033
816,68.9063,1785.93,0.98616
817,69.9063,1839.53,1.01575
818,70.9063,1710.16,0.94432
819,71.9063,1761.92,0.9729
820,72.9063,2353.07,1.29932
821,73.9063,2943.57,1.62539
822,74.9063,3810.68,2.10418
823,75.9063,3959.16,2.18617
824,76.9063,2881.85,1.5913
825,77.9063,1601.3,0.88421
826,78.9063,1741.25,0.96149
827,79.9063,2669.49,1.47404
828,80.9063,2918.15,1.61135
829,81.9063,2421.14,1.33691
830,82.9063,1249.66,0.69004
831,83.9063,363.07,0.20048
832,84.9063,114.21,0.06307
833,85.9063,713.12,0.39377
834,86.9063,1323.01,0.73054
835,87.9063,1099.25,0.60699
836,88.9063,1330.91,0.7349
837,89.9063,1204.1,0.66488
838,90.9063,623.13,0.34408
839,91.9063,1713.09,0.94593
840,92.9063,1774.66,0.97993
841,93.9063,1146.18,0.6329
842,94.9063,542.71,0.29967
843,95.9063,615.2,0.3397
844,96.9063,1518.45,0.83846
845,97.9063,2376.61,1.31232
846,98.9063,2942.23,1.62464
