sample,taps_from_fp,amplitude,amplitude_norm
702,-50.125,228.25,0.15197
703,-49.125,227.18,0.15125
704,-48.125,175.07,0.11656
705,-47.125,145.5,0.09687
706,-46.125,202.43,0.13477
707,-45.125,283.54,0.18877
708,-44.125,243.74,0.16228
709,-43.125,206.21,0.13729
710,-42.125,125.71,0.08369
711,-41.125,148.34,0.09876
712,-40.125,215.23,0.1433
713,-39.125,161.91,0.1078
714,-38.125,160.11,0.1066
715,-37.125,237.97,0.15843
716,-36.125,250.57,0.16683
717,-35.125,265.27,0.17661
718,-34.125,226.12,0.15055
719,-33.125,203.96,0.13579
720,-32.125,288.14,0.19184
721,-31.125,432.11,0.28769
722,-30.125,423.77,0.28214
723,-29.125,146.03,0.09722
724,-28.125,233.14,0.15522
725,-27.125,574.13,0.38224
726,-26.125,579.49,0.38581
727,-25.125,404.82,0.26952
728,-24.125,265.24,0.17659
729,-23.125,224.5,0.14947
730,-22.125,169.17,0.11263
731,-21.125,180.77,0.12035
732,-20.125,181.69,0.12096
733,-19.125,174.43,0.11613
734,-18.125,119.82,0.07977
735,-17.125,146.54,0.09756
736,-16.125,115.52,0.07691
737,-15.125,274.12,0.1825
738,-14.125,241.63,0.16087
739,-13.125,344.61,0.22943
740,-12.125,344.22,0.22918
741,-11.125,225.52,0.15015
742,-10.125,139.22,0.09269
743,-9.125,115.1,0.07663
744,-8.125,158.7,0.10566
745,-7.125,202.95,0.13512
746,-6.125,207.14,0.13791
747,-5.125,222.17,0.14792
748,-4.125,104.45,0.06954
749,-3.125,208.19,0.13861
750,-2.125,610.02,0.40614
751,-1.125,2464.1,1.64054
752,-0.125,8081.07,5.38021
753,0.875,14748.35,9.81914
754,1.875,16457.08,10.95677
755,2.875,12627.97,8.40744
756,3.875,7757.32,5.16466
757,4.875,10356.58,6.8952
758,5.875,9932.48,6.61284
759,6.875,5838.72,3.8873
760,7.875,3488.35,2.32247
761,8.875,1437.72,0.9572
762,9.875,5760.41,3.83516
763,10.875,5386.21,3.58602
764,11.875,2255.25,1.5015
765,12.875,1003.94,0.6684
766,13.875,804.45,0.53559
767,14.875,1995.87,1.32881
768,15.875,1808.01,1.20373
769,16.875,981.23,0.65328
770,17.875,250.4,0.16671
771,18.875,836.12,0.55667
772,19.875,1313.44,0.87446
773,20.875,913.23,0.60801
774,21.875,858.74,0.57173
775,22.875,1463.42,0.97431
776,23.875,3390.62,2.25741
777,24.875,1945.14,1.29503
778,25.875,3197.96,2.12914
779,26.875,6115.92,4.07185
780,27.875,4104.21,2.7325
781,28.875,2033.86,1.3541
782,29.875,2598.24,1.72986
783,30.875,726.66,0.4838
784,31.875,1679.22,1.11799
785,32.875,1317.95,0.87746
786,33.875,618.36,0.41169
787,34.875,2179.21,1.45087
788,35.875,4233.03,2.81826
789,36.875,7069.95,4.70703
790,37.875,8481.27,5.64665
791,38.875,6822.7,4.54241
792,39.875,3731.45,2.48432
793,40.875,2162.6,1.43981
794,41.875,2138.51,1.42377
795,42.875,3280.41,2.18403
796,43.875,5206.08,3.4661
797,44.875,5782.31,3.84974
798,45.875,3587.22,2.38829
799,46.875,902.54,0.60089
800,47.875,1749.32,1.16466
801,48.875,2203.68,1.46717
802,49.875,2765.99,1.84154
803,50.875,1713.67,1.14093
804,51.875,1588.13,1.05734
805,52.875,1313.53,0.87452
806,53.875,883.09,0.58794
807,54.875,2572.17,1.71249
808,55.875,2776.31,1.84841
809,56.875,1972.36,1.31315
810,57.875,1922.62,1.28004
811,58.875,1479.41,0.98496
812,59.875,396.82,0.2642
813,60.875,841.52,0.56027
814,61.875,793.7,0.52843
815,62.875,609.45,0.40576
816,63.875,796.72,0.53044
817,64.875,1059.25,0.70523
818,65.875,563.55,0.3752
819,66.875,664.7,0.44254
820,67.875,1379.41,0.91838
821,68.875,1990.64,1.32533
822,69.875,2709.26,1.80377
823,70.875,2710,1.80426
824,71.875,1879.71,1.25147
825,72.875,1616.03,1.07592
826,73.875,2271.85,1.51255
827,74.875,3004.48,2.00032
828,75.875,3158.79,2.10306
829,76.875,2407.4,1.60279
830,77.875,1225.88,0.81616
831,78.875,1357.69,0.90392
832,79.875,1974.33,1.31447
833,80.875,1985.4,1.32184
834,81.875,1370.29,0.91231
835,82.875,610.64,0.40655
836,83.875,305.48,0.20338
837,84.875,884.9,0.58915
838,85.875,1062.65,0.70749
839,86.875,1372.43,0.91373
840,87.875,1100.71,0.73283
841,88.875,650.87,0.43334
842,89.875,729.74,0.48584
843,90.875,236.38,0.15738
844,91.875,898.1,0.59794
845,92.875,1112.05,0.74038
846,93.875,883.65,0.58831
847,94.875,875.42,0.58283
848,95.875,214.45,0.14278
849,96.875,800.94,0.53325
850,97.875,1508.19,1.00412
851,98.875,1882.95,1.25363
