sample,taps_from_fp,amplitude,amplitude_norm
699,-50.1719000000001,490.76,0.5232
700,-49.1719000000001,301.52,0.32145
701,-48.1719000000001,45.12,0.0481
702,-47.1719000000001,99.57,0.10615
703,-46.1719000000001,409.7,0.43679
704,-45.1719000000001,813.81,0.8676
705,-44.1719000000001,821.69,0.876
706,-43.1719000000001,278.47,0.29688
707,-42.1719000000001,196.09,0.20905
708,-41.1719000000001,129.14,0.13768
709,-40.1719000000001,244.4,0.26055
710,-39.1719000000001,760.72,0.811
711,-38.1719000000001,703.82,0.75034
712,-37.1719000000001,438.55,0.46754
713,-36.1719000000001,551.81,0.58829
714,-35.1719000000001,493.3,0.52591
715,-34.1719000000001,58.69,0.06257
716,-33.1719000000001,134.85,0.14377
717,-32.1719000000001,231.4,0.24669
718,-31.1719000000001,636.85,0.67894
719,-30.1719000000001,890.01,0.94884
720,-29.1719000000001,486.69,0.51886
721,-28.1719000000001,450.14,0.47989
722,-27.1719000000001,418.62,0.44629
723,-26.1719000000001,319.33,0.34044
724,-25.1719000000001,505.65,0.53907
725,-24.1719000000001,671.33,0.7157
726,-23.1719000000001,319.29,0.34039
727,-22.1719000000001,132.14,0.14087
728,-21.1719000000001,416.69,0.44423
729,-20.1719000000001,390.92,0.41676
730,-19.1719000000001,363.94,0.388
731,-18.1719000000001,527.96,0.56285
732,-17.1719000000001,397.13,0.42338
733,-16.1719000000001,31,0.03305
734,-15.1719000000001,154.67,0.1649
735,-14.1719000000001,227.55,0.2426
736,-13.1719000000001,121.15,0.12916
737,-12.1719000000001,320.89,0.3421
738,-11.1719000000001,385.17,0.41063
739,-10.1719000000001,328.07,0.34976
740,-9.17190000000005,216.09,0.23038
741,-8.17190000000005,423.71,0.45172
742,-7.17190000000005,514.75,0.54878
743,-6.17190000000005,477.9,0.50948
744,-5.17190000000005,257.17,0.27417
745,-4.17190000000005,112.04,0.11945
746,-3.17190000000005,61.39,0.06545
747,-2.17190000000005,201.8,0.21514
748,-1.17190000000005,1040.16,1.10891
749,-0.171900000000051,7051.32,7.5174
750,0.828099999999949,14938.66,15.92607
751,1.82809999999995,16479.51,17.56877
752,2.82809999999995,14237,15.17804
753,3.82809999999995,11005,11.73241
754,4.82809999999995,6657.9,7.09797
755,5.82809999999995,3026.82,3.22689
756,6.82809999999995,1343.66,1.43248
757,7.82809999999995,1763.16,1.8797
758,8.82809999999995,1520.31,1.6208
759,9.82809999999995,1645.7,1.75448
760,10.8280999999999,1259.48,1.34273
761,11.8280999999999,1635.86,1.74399
762,12.8280999999999,1976.85,2.10752
763,13.8280999999999,1167.24,1.24439
764,14.8280999999999,1466.13,1.56304
765,15.8280999999999,1180.76,1.2588
766,16.8280999999999,494.29,0.52696
767,17.8280999999999,2550.85,2.71945
768,18.8280999999999,7865.87,8.38579
769,19.8280999999999,9658.2,10.29659
770,20.8280999999999,5228.88,5.5745
771,21.8280999999999,4383.26,4.67298
772,22.8280999999999,3881.93,4.13852
773,23.8280999999999,3498.06,3.72928
774,24.8280999999999,9173.23,9.77956
775,25.8280999999999,9336.98,9.95413
776,26.8280999999999,2562.05,2.7314
777,27.8280999999999,6913.09,7.37003
778,28.8280999999999,5721.21,6.09937
779,29.8280999999999,816.95,0.87095
780,30.8280999999999,1097.07,1.16959
781,31.8280999999999,2139.46,2.28088
782,32.8280999999999,4952.2,5.27953
783,33.8280999999999,3664.91,3.90715
784,34.8280999999999,1864.76,1.98802
785,35.8280999999999,1124.62,1.19896
786,36.8280999999999,2173.39,2.31705
787,37.8280999999999,1537.94,1.6396
788,38.8280999999999,5609.52,5.9803
789,39.8280999999999,8009.76,8.53919
790,40.8280999999999,4051.77,4.31958
791,41.8280999999999,2239.54,2.38757
792,42.8280999999999,7405.68,7.89518
793,43.8280999999999,5595.88,5.96576
794,44.8280999999999,3389.78,3.61384
795,45.8280999999999,6778.84,7.22691
796,46.8280999999999,3735.1,3.98199
797,47.8280999999999,2049.88,2.18538
798,48.8280999999999,2423.05,2.58321
799,49.8280999999999,3071.99,3.27505
800,50.8280999999999,3190.13,3.40099
801,51.8280999999999,813.05,0.86679
802,52.8280999999999,2234.81,2.38253
803,53.8280999999999,2551.34,2.71998
804,54.8280999999999,607.29,0.64743
805,55.8280999999999,2641.12,2.8157
806,56.8280999999999,4017.8,4.28337
807,57.8280999999999,3000.21,3.19851
808,58.8280999999999,3750.2,3.99809
809,59.8280999999999,4893.02,5.21644
810,60.8280999999999,3306.67,3.52523
811,61.8280999999999,611.41,0.65183
812,62.8280999999999,1148.67,1.22459
813,63.8280999999999,1742.9,1.8581
814,64.8280999999999,2265.47,2.41521
815,65.8280999999999,2467.02,2.63009
816,66.8280999999999,2540.93,2.70888
817,67.8280999999999,4087.7,4.35789
818,68.8280999999999,3849.75,4.10421
819,69.8280999999999,1581.22,1.68573
820,70.8280999999999,2196.21,2.34137
821,71.8280999999999,1966.27,2.09624
822,72.8280999999999,1000.63,1.06677
823,73.8280999999999,493.21,0.52581
824,74.8280999999999,215,0.22921
825,75.8280999999999,483.75,0.51573
826,76.8280999999999,806.98,0.86032
827,77.8280999999999,222.43,0.23714
828,78.8280999999999,1630.04,1.73778
829,79.8280999999999,1255.52,1.33851
830,80.8280999999999,835.24,0.89045
831,81.8280999999999,1158.15,1.2347
832,82.8280999999999,749.38,0.79892
833,83.8280999999999,1939.13,2.06731
834,84.8280999999999,1600.97,1.70679
835,85.8280999999999,710.01,0.75694
836,86.8280999999999,530.02,0.56506
837,87.8280999999999,813.07,0.86681
838,88.8280999999999,847.82,0.90386
839,89.8280999999999,842.17,0.89783
840,90.8280999999999,1662.11,1.77197
841,91.8280999999999,1304.04,1.39023
842,92.8280999999999,433.82,0.46249
843,93.8280999999999,820.05,0.87426
844,94.8280999999999,510.9,0.54467
845,95.8280999999999,1345.19,1.4341
846,96.8280999999999,1005.42,1.07187
847,97.8280999999999,768.69,0.8195
848,98.8280999999999,1101.71,1.17453
