sample,taps_from_fp,amplitude,amplitude_norm
695,-50.0625,294.16,0.29925
696,-49.0625,30.02,0.03054
697,-48.0625,228.32,0.23227
698,-47.0625,328.43,0.33411
699,-46.0625,638.8,0.64984
700,-45.0625,986,1.00306
701,-44.0625,900.38,0.91595
702,-43.0625,316,0.32147
703,-42.0625,294.82,0.29992
704,-41.0625,154.9,0.15758
705,-40.0625,273.56,0.27829
706,-39.0625,481.27,0.48959
707,-38.0625,479,0.48728
708,-37.0625,213,0.21669
709,-36.0625,609.96,0.62051
710,-35.0625,621.43,0.63218
711,-34.0625,171.51,0.17448
712,-33.0625,134.53,0.13685
713,-32.0625,501.08,0.50975
714,-31.0625,783.04,0.79658
715,-30.0625,806.4,0.82035
716,-29.0625,426.52,0.43389
717,-28.0625,308.23,0.31356
718,-27.0625,372.23,0.37866
719,-26.0625,374.03,0.3805
720,-25.0625,346.01,0.35199
721,-24.0625,472.68,0.48086
722,-23.0625,265.91,0.27051
723,-22.0625,285.7,0.29064
724,-21.0625,582.65,0.59272
725,-20.0625,307.13,0.31244
726,-19.0625,218.28,0.22205
727,-18.0625,296.38,0.30151
728,-17.0625,140.25,0.14267
729,-16.0625,205.16,0.2087
730,-15.0625,347.83,0.35384
731,-14.0625,435.36,0.44289
732,-13.0625,282.72,0.28761
733,-12.0625,188.51,0.19177
734,-11.0625,258.86,0.26334
735,-10.0625,293.11,0.29818
736,-9.0625,157.58,0.16031
737,-8.0625,362.92,0.3692
738,-7.0625,586.48,0.59662
739,-6.0625,470.11,0.47824
740,-5.0625,73.74,0.07501
741,-4.0625,269.46,0.27412
742,-3.0625,214.69,0.21841
743,-2.0625,225.57,0.22947
744,-1.0625,1617.37,1.64534
745,-0.0625,8749.62,8.90093
746,0.9375,16158.9,16.43836
747,1.9375,16469.76,16.75459
748,2.9375,13413.45,13.64542
749,3.9375,16180.41,16.46024
750,4.9375,13528.7,13.76267
751,5.9375,3726.52,3.79097
752,6.9375,6838.69,6.95696
753,7.9375,2703.91,2.75067
754,8.9375,1168.88,1.18909
755,9.9375,1351.24,1.37461
756,10.9375,1237.24,1.25864
757,11.9375,642.02,0.65312
758,12.9375,1211.11,1.23206
759,13.9375,657.71,0.66908
760,14.9375,1629.74,1.65793
761,15.9375,1969.59,2.00365
762,16.9375,1210.75,1.23169
763,17.9375,3284.07,3.34087
764,18.9375,8408.04,8.55344
765,19.9375,9262.77,9.42296
766,20.9375,5064.58,5.15217
767,21.9375,4899.74,4.98448
768,22.9375,3966.8,4.03541
769,23.9375,4903.24,4.98804
770,24.9375,10099.33,10.27399
771,25.9375,7999.75,8.1381
772,26.9375,1212.39,1.23336
773,27.9375,6604.28,6.71849
774,28.9375,4854.03,4.93798
775,29.9375,397.18,0.40405
776,30.9375,801.24,0.81509
777,31.9375,2876.14,2.92588
778,32.9375,4969.43,5.05537
779,33.9375,3331.24,3.38885
780,34.9375,1736.84,1.76688
781,35.9375,1240.36,1.26181
782,36.9375,2523.36,2.56699
783,37.9375,2529.24,2.57298
784,38.9375,6264.51,6.37285
785,39.9375,7328.66,7.4554
786,40.9375,3162.53,3.21722
787,41.9375,2142.45,2.1795
788,42.9375,5968.64,6.07187
789,43.9375,3740.12,3.8048
790,44.9375,4356.63,4.43198
791,45.9375,6297.72,6.40663
792,46.9375,3111.23,3.16503
793,47.9375,2603.63,2.64866
794,48.9375,2562.02,2.60633
795,49.9375,3609.61,3.67203
796,50.9375,3306.24,3.36342
797,51.9375,271.53,0.27623
798,52.9375,2278.79,2.3182
799,53.9375,2388.58,2.42989
800,54.9375,223.16,0.22702
801,55.9375,2871.68,2.92135
802,56.9375,4105.63,4.17663
803,57.9375,2567.91,2.61232
804,58.9375,3196.32,3.2516
805,59.9375,5029.72,5.1167
806,60.9375,3250.56,3.30678
807,61.9375,836.78,0.85125
808,62.9375,830.06,0.84442
809,63.9375,1531.65,1.55813
810,64.9375,2197.99,2.236
811,65.9375,1949.25,1.98296
812,66.9375,1822.3,1.85381
813,67.9375,3395.84,3.45456
814,68.9375,3251.45,3.30768
815,69.9375,2095.48,2.13172
816,70.9375,3170.35,3.22518
817,71.9375,2165,2.20245
818,72.9375,865.32,0.88028
819,73.9375,658.12,0.6695
820,74.9375,787.28,0.80089
821,75.9375,390.91,0.39767
822,76.9375,263.06,0.26761
823,77.9375,715.04,0.72741
824,78.9375,1707.45,1.73698
825,79.9375,1030.62,1.04844
826,80.9375,643.54,0.65467
827,81.9375,744.52,0.7574
828,82.9375,1388.68,1.41269
829,83.9375,2275.8,2.31515
830,84.9375,1617.77,1.64574
831,85.9375,903.81,0.91944
832,86.9375,835.96,0.85042
833,87.9375,1012.93,1.03045
834,88.9375,792.11,0.80581
835,89.9375,1038.87,1.05683
836,90.9375,1578.16,1.60545
837,91.9375,1220.76,1.24187
838,92.9375,841.2,0.85575
839,93.9375,968.01,0.98475
840,94.9375,456.76,0.46466
841,95.9375,963.39,0.98005
842,96.9375,810.38,0.82439
843,97.9375,797.26,0.81105
844,98.9375,874.15,0.88927
