sample,real,imag,amplitude,amplitude_norm
699,464,295,549.84,0.5292
700,228,360,426.13,0.41013
701,40,108,115.17,0.11085
702,189,-119,223.34,0.21496
703,205,-300,363.35,0.34971
704,10,-336,336.15,0.32353
705,-311,-122,334.07,0.32153
706,-135,-8,135.24,0.13016
707,169,18,169.96,0.16358
708,292,88,304.97,0.29352
709,217,184,284.51,0.27383
710,159,223,273.88,0.2636
711,56,198,205.77,0.19804
712,-17,252,252.57,0.24309
713,-22,270,270.89,0.26073
714,175,333,376.18,0.36206
715,316,315,446.18,0.42944
716,311,214,377.51,0.36334
717,102,156,186.39,0.17939
718,229,303,379.8,0.36555
719,312,409,514.42,0.49511
720,237,473,529.05,0.5092
721,34,510,511.13,0.49195
722,-62,293,299.49,0.28825
723,78,84,114.63,0.11033
724,236,130,269.44,0.25932
725,224,71,234.98,0.22616
726,72,70,100.42,0.09665
727,38,155,159.59,0.1536
728,54,164,172.66,0.16618
729,-88,145,169.61,0.16325
730,-129,37,134.2,0.12916
731,95,-13,95.89,0.09229
732,194,17,194.74,0.18743
733,135,53,145.03,0.13959
734,41,184,188.51,0.18144
735,-3,157,157.03,0.15113
736,106,202,228.12,0.21956
737,211,222,306.28,0.29478
738,214,146,259.06,0.24934
739,88,88,124.45,0.11978
740,27,176,178.06,0.17138
741,-17,75,76.9,0.07402
742,39,95,102.69,0.09884
743,137,77,157.16,0.15126
744,173,145,225.73,0.21726
745,66,176,187.97,0.18091
746,97,84,128.32,0.1235
747,117,90,147.61,0.14207
748,59,360,364.8,0.35111
749,-18,2560,2560.06,2.46397
750,-3062,9827,10293,9.90664
751,-10457,13842,17347.91,16.69673
752,-16413,8860,18651.71,17.9516
753,-16182,1431,16245.15,15.63537
754,-3364,-1262,3592.93,3.45806
755,6213,2601,6735.47,6.48265
756,4299,3927,5822.6,5.60405
757,1163,-492,1262.79,1.21539
758,2467,-3486,4270.63,4.11033
759,2159,-1943,2904.57,2.79554
760,-1696,-2116,2711.8,2.61001
761,-3943,-7271,8271.32,7.96084
762,-42,-10742,10742.08,10.33887
763,4909,-6433,8092.08,7.78834
764,4739,-582,4774.6,4.59538
765,1344,553,1453.32,1.39877
766,-2131,-1447,2575.84,2.47916
767,-5073,-2092,5487.42,5.28145
768,-6301,1316,6436.96,6.19534
769,-4679,4996,6844.93,6.588
770,-1419,3845,4098.49,3.94464
771,55,19,58.19,0.05601
772,-276,-2307,2323.45,2.23624
773,323,-2396,2417.67,2.32692
774,2535,-1376,2884.37,2.7761
775,3603,601,3652.78,3.51567
776,2329,2414,3354.35,3.22844
777,2074,2311,3105.19,2.98863
778,4249,-232,4255.33,4.0956
779,5355,-2855,6068.53,5.84074
780,3407,-2514,4234.13,4.0752
781,1534,-247,1553.76,1.49544
782,1496,692,1648.3,1.58643
783,1522,148,1529.18,1.47178
784,996,-1,996,0.95861
785,821,888,1209.37,1.16398
786,1147,1637,1998.84,1.92382
787,1942,1088,2226.01,2.14245
788,2442,-11,2442.02,2.35036
789,1784,-596,1880.92,1.81032
790,1013,-385,1083.69,1.04302
791,787,-16,787.16,0.75762
792,731,260,775.86,0.74674
793,359,368,514.11,0.49481
794,-81,31,86.73,0.08347
795,136,-631,645.49,0.62126
796,740,-771,1068.66,1.02855
797,743,-245,782.35,0.75299
798,145,134,197.44,0.19003
799,-282,-130,310.52,0.29887
800,59,-294,299.86,0.28861
801,722,-80,726.42,0.69915
802,912,131,921.36,0.88678
803,854,83,858.02,0.82582
804,830,-16,830.15,0.79899
805,663,11,663.09,0.6382
806,326,211,388.33,0.37375
807,220,75,232.43,0.22371
808,374,-29,375.12,0.36104
809,717,-57,719.26,0.69226
810,770,-77,773.84,0.74479
811,447,-108,459.86,0.4426
812,279,-44,282.45,0.27185
813,264,-148,302.65,0.29129
814,33,-281,282.93,0.27231
815,-201,-395,443.2,0.42656
816,-91,-750,755.5,0.72714
817,356,-739,820.28,0.78949
818,651,-147,667.39,0.64234
819,436,396,588.99,0.56688
820,363,280,458.44,0.44123
821,562,39,563.35,0.54221
822,552,31,552.87,0.53212
823,382,68,388.01,0.37344
824,282,-66,289.62,0.27875
825,562,-298,636.12,0.61224
826,950,-152,962.08,0.92597
827,813,154,827.46,0.7964
828,463,154,487.94,0.46962
829,329,-9,329.12,0.31677
830,500,-191,535.24,0.51515
831,666,-283,723.63,0.69647
832,582,-384,697.27,0.67109
833,267,-253,367.83,0.35402
834,222,-90,239.55,0.23056
835,408,-58,412.1,0.39663
836,595,-80,600.35,0.57782
837,608,-53,610.31,0.5874
838,532,73,536.99,0.51683
839,391,177,429.2,0.41309
840,263,175,315.9,0.30404
841,308,199,366.69,0.35293
842,515,138,533.17,0.51316
843,754,100,760.6,0.73205
844,558,-9,558.07,0.53712
845,236,28,237.66,0.22873
846,-218,-127,252.3,0.24283
847,-515,-510,724.79,0.69759
848,-335,-813,879.31,0.84631
