sample,real,imag,amplitude,amplitude_norm
698,137,171,219.11,0.24158
699,144,187,236.02,0.26022
700,145,70,161.01,0.17752
701,102,-56,116.36,0.12829
702,-167,-78,184.32,0.20322
703,-315,-63,321.24,0.35418
704,-127,3,127.04,0.14006
705,78,14,79.25,0.08737
706,228,-5,228.05,0.25144
707,163,68,176.62,0.19472
708,105,305,322.57,0.35564
709,-70,449,454.42,0.50102
710,2,420,420,0.46307
711,38,304,306.37,0.33778
712,160,278,320.76,0.35364
713,207,269,339.43,0.37423
714,152,196,248.03,0.27346
715,98,102,141.45,0.15595
716,203,75,216.41,0.2386
717,374,18,374.43,0.41283
718,446,151,470.87,0.51915
719,367,299,473.38,0.52192
720,81,277,288.6,0.31819
721,-100,132,165.6,0.18258
722,24,113,115.52,0.12737
723,175,86,194.99,0.21498
724,146,156,213.66,0.23557
725,78,77,109.6,0.12084
726,-89,92,128,0.14113
727,-161,86,182.53,0.20125
728,-82,45,93.54,0.10313
729,42,31,52.2,0.05755
730,97,102,140.76,0.15519
731,14,17,22.02,0.02428
732,52,-4,52.15,0.0575
733,143,45,149.91,0.16528
734,212,190,284.68,0.31387
735,246,266,362.31,0.39947
736,241,148,282.82,0.31181
737,123,38,128.74,0.14194
738,52,-40,65.6,0.07233
739,-27,19,33.02,0.0364
740,100,-32,105,0.11576
741,229,-36,231.81,0.25558
742,211,71,222.63,0.24545
743,112,34,117.05,0.12905
744,40,42,58,0.06395
745,-13,42,43.97,0.04847
746,345,101,359.48,0.39634
747,1789,1492,2329.5,2.56836
748,5478,7523,9306.13,10.26034
749,4516,14713,15390.47,16.96855
750,-1955,16406,16522.07,18.21618
751,-7050,12594,14432.99,15.91289
752,-3213,830,3318.47,3.65874
753,3112,-6038,6792.79,7.48929
754,3082,-2922,4246.98,4.68244
755,-150,947,958.81,1.05712
756,-1239,295,1273.64,1.40423
757,-1604,-2282,2789.33,3.07533
758,-3483,-5362,6393.93,7.04954
759,-4390,-8277,9369.14,10.32982
760,-1420,-8347,8466.92,9.33509
761,2253,-4352,4900.6,5.40309
762,2819,-825,2937.24,3.23841
763,1112,-529,1231.42,1.35768
764,-366,-1875,1910.39,2.10627
765,-1290,-525,1392.74,1.53555
766,-3086,3963,5022.82,5.53784
767,-4898,7150,8666.77,9.55542
768,-3333,4300,5440.49,5.99833
769,-840,-599,1031.7,1.13748
770,-283,-3039,3052.15,3.3651
771,293,-1871,1893.8,2.08799
772,2740,500,2785.25,3.07083
773,5638,2127,6025.88,6.64374
774,5765,1786,6035.31,6.65415
775,4312,50,4312.29,4.75445
776,3769,-1569,4082.54,4.50114
777,3324,-1905,3831.19,4.22402
778,2124,-788,2265.46,2.49775
779,1058,244,1085.77,1.1971
780,833,161,848.42,0.93541
781,828,-401,919.99,1.01432
782,535,-409,673.43,0.74248
783,548,-116,560.14,0.61758
784,1040,399,1113.91,1.22813
785,1521,831,1733.21,1.91092
786,1613,559,1707.12,1.88216
787,903,-231,932.08,1.02765
788,164,-853,868.62,0.95769
789,-445,-530,692.04,0.763
790,-496,298,578.64,0.63797
791,-528,520,741.07,0.81706
792,-435,-269,511.45,0.5639
793,25,-969,969.32,1.06871
794,431,-899,996.98,1.0992
795,393,-473,614.96,0.67802
796,-155,-153,217.79,0.24013
797,-648,-191,675.56,0.74483
798,-566,-541,782.97,0.86325
799,68,-688,691.35,0.76224
800,273,-640,695.79,0.76714
801,-56,-503,506.11,0.558
802,-245,-557,608.5,0.67089
803,-231,-381,445.56,0.49124
804,-210,-334,394.53,0.43499
805,-217,-431,482.55,0.53202
806,-119,-521,534.42,0.58921
807,-97,-433,443.73,0.48923
808,-196,-152,248.03,0.27346
809,-365,-117,383.29,0.42259
810,-261,-355,440.62,0.4858
811,-133,-376,398.83,0.43972
812,-328,-44,330.94,0.36487
813,-627,283,687.91,0.75844
814,-727,0,727,0.80154
815,-550,-410,686,0.75634
816,37,-499,500.37,0.55168
817,319,-253,407.15,0.4489
818,71,-142,158.76,0.17504
819,-121,-296,319.78,0.35257
820,-54,-422,425.44,0.46906
821,124,-429,446.56,0.49235
822,174,-461,492.74,0.54327
823,206,-520,559.32,0.61667
824,217,-406,460.35,0.50756
825,83,-231,245.46,0.27063
826,-22,-64,67.68,0.07461
827,-113,-168,202.47,0.22323
828,-35,-244,246.5,0.27177
829,-15,-336,336.33,0.37082
830,-156,-472,497.11,0.54808
831,-336,-426,542.56,0.59819
832,-270,-315,414.88,0.45742
833,-45,-256,259.92,0.28658
834,44,-352,354.74,0.39111
835,12,-297,297.24,0.32772
836,-24,-92,95.08,0.10483
837,-133,-20,134.5,0.14829
838,-73,61,95.13,0.10489
839,-7,34,34.71,0.03827
840,130,80,152.64,0.16829
841,110,29,113.76,0.12542
842,-54,-80,96.52,0.10642
843,-173,-92,195.94,0.21603
844,-494,56,497.16,0.54814
845,-842,232,873.38,0.96293
846,-997,-62,998.93,1.10135
847,-778,-541,947.61,1.04477
