FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2477801486,746.6875,746,860,-61.05,72,13,936,748,16498,696,0.3953495,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8867581041,748.8594,748,978,-61.51,92,13,1196,751,18578,698,0.4877087,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,15257371896,750.9687,750,998,-61.88,88,13,1144,753,18226,700,0.5983373,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21647152013,753.1719,753,875,-60.57,76,13,988,755,17200,703,0.7011126,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,28036942876,747.1562,747,911,-61.24,80,13,1040,749,17512,697,0.7896235,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,34426722977,749.2344,749,896,-61.43,80,13,1040,751,17385,699,0.9005641,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40816508178,751.25,751,862,-60.86,72,13,936,753,16780,701,0.9877656,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,47206293889,752.7344,752,862,-60.87,76,13,988,755,16707,702,1.0985887,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53596079094,746.1875,746,910,-61.03,80,13,1040,748,17749,696,1.193607,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59985864789,748.4219,748,873,-60.93,80,13,1040,751,16742,698,1.2968946,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,66375649985,750.2344,750,906,-60.92,72,13,936,752,17651,700,1.3909689,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72765441298,751.75,751,873,-60.95,76,13,988,757,16711,701,1.5007878,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,79155220858,752.375,752,942,-60.97,76,13,988,754,18124,702,1.5897611,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,85545011668,746.2812,746,898,-61.46,72,13,936,748,17447,696,1.6991158,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,91934791718,748.0625,748,869,-60.38,92,13,1196,750,16543,698,1.7874982,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,98324576894,748.5625,748,1010,-62.12,88,13,1144,751,18778,698,1.8974731,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104714350302,750.1875,750,867,-61.02,68,13,884,752,16887,700,1.9914605,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,111104147756,752.1562,752,862,-61.26,76,13,988,754,16642,702,2.101653,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,117493921166,744.3125,744,911,-61.69,76,13,988,747,17301,694,2.1967775,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,123883718631,746.2031,746,890,-60.91,92,13,1196,748,17416,696,2.3003319,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,130273504325,747.5469,747,1064,-62.44,84,13,1092,750,19201,697,2.3879241,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136663289523,749.5156,749,889,-61.65,72,13,936,752,17098,699,2.4983655,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,143053075219,750.8906,750,901,-61.33,76,13,988,753,17644,700,2.5923444,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,149442860424,751.3437,751,892,-62.04,72,13,936,754,17056,701,2.6869331,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,155832646128,746.3437,746,861,-61.11,72,13,936,749,16539,696,2.8016851,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,162222431332,748.2812,748,973,-61.74,88,13,1144,750,18065,698,2.8885735,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,168612222685,750.2969,750,909,-61.23,92,13,1196,752,17702,700,2.9991943,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175002002264,752.3437,752,872,-60.91,80,13,1040,754,16937,702,3.0939405,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,181391793106,746.125,746,890,-61.08,68,13,884,748,17417,696,3.1896485,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,187781573200,747.9687,747,1005,-62.25,108,13,1404,751,17773,697,3.2868649,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,194171364042,749.625,749,889,-61.09,76,13,988,751,17223,699,3.401952,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,200561144133,752.1719,752,913,-61.31,100,13,1300,754,17836,702,3.4894014,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,206950934967,745.7031,745,995,-61.42,76,13,988,747,18539,695,3.6012424,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,213340715045,747.9219,747,860,-61.44,68,13,884,750,16574,697,3.6955057,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,219730500231,749.5781,749,1048,-62.7,88,13,1144,752,19094,699,3.7900166,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,226120274162,750.75,750,1058,-62.56,88,13,1144,752,18532,700,3.9102411,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,232510059349,752.6719,752,880,-61.53,92,13,1196,755,17032,702,4.0021181,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,238899856827,745.8906,745,873,-61.3,84,13,1092,748,16930,695,4.097722,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,245289642023,747.5781,747,879,-61.44,76,13,988,749,16976,697,4.192386,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,251679427716,749.2812,749,893,-61.19,76,13,988,751,17426,699,4.2865078,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,258069212913,750.4844,750,1010,-61.83,88,13,1144,752,18792,700,4.3904712,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,264458998621,752.5469,752,1058,-62.02,92,13,1196,754,18903,702,4.5003664,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,270848783829,746.0469,746,931,-61.32,96,13,1248,748,18074,696,4.5963212,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,277238575176,748.2187,748,893,-61.62,72,13,936,750,17327,698,4.6988636,1.5,150,02_lde_aligned\frame_0044_aligned.csv
