taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.116843721614799,0.491319245625003,0.374475524010204,96,98
-49.5,-0.1795538284409,0.555893569604166,0.376339741163267,96,98
-49,-0.117499576858207,0.522875878052083,0.405376301193877,96,98
-48.5,0.0127519042627542,0.384892679624998,0.397644583887753,96,98
-48,0.0938055569798075,0.23628855948958,0.330094116469388,96,98
-47.5,0.0759667182844392,0.151985169562499,0.227951887846939,96,98
-47,0.049144576261266,0.126049627197917,0.175194203459183,96,98
-46.5,0.0462573106460444,0.135110046843751,0.181367357489795,96,98
-46,0.0328097741526356,0.153853202520834,0.186662976673469,96,98
-45.5,-0.00250063699851141,0.176164731427083,0.173664094428572,96,98
-45,-0.034175098048257,0.190991976364584,0.156816878316327,96,98
-44.5,-0.0332306680331629,0.190047757125,0.156817089091837,96,98
-44,-0.0192446349400508,0.1934270445625,0.174182409622449,96,98
-43.5,-0.0147834684230446,0.214965403729167,0.200181935306123,96,98
-43,-0.00164160890795131,0.241144457489584,0.239502848581632,96,98
-42.5,0.0210555524727872,0.282551071333335,0.303606623806122,96,98
-42,0.0418567498025079,0.367690299177084,0.409547048979592,96,98
-41.5,0.0482932425025516,0.492357490375,0.540650732877552,96,98
-41,0.0443478169530187,0.584097925302085,0.628445742255103,96,98
-40.5,0.0437420630333764,0.595679084364583,0.639421147397959,96,98
-40,0.025117476387755,0.577831647999999,0.602949124387754,96,98
-39.5,-0.00333530018622497,0.565911709125,0.562576408938775,96,98
-39,-0.0249137104389876,0.532980413510417,0.508066703071429,96,98
-38.5,-0.0222980624989351,0.435311013947915,0.41301295144898,96,98
-38,-0.0137211748350325,0.310391436416664,0.296670261581631,96,98
-37.5,-0.0378110286683684,0.24046118825,0.202650159581632,96,98
-37,-0.0726614083832903,0.23906183278125,0.16640042439796,96,98
-36.5,-0.0862933869413246,0.244410059624999,0.158116672683674,96,98
-36,-0.0622781539685375,0.206341731958333,0.144063577989795,96,98
-35.5,-0.0107827940982157,0.165223698812501,0.154440904714286,96,98
-35,0.0153568324776791,0.18664870309375,0.202005535571429,96,98
-34.5,-0.0029513494553568,0.2629116303125,0.259960280857143,96,98
-34,-0.0261386249815058,0.329354134093751,0.303215509112245,96,98
-33.5,-0.0308374454109253,0.341828974635415,0.31099152922449,96,98
-33,-0.0124149436804856,0.292235732343749,0.279820788663263,96,98
-32.5,0.0218251531371129,0.258667054281253,0.280492207418366,96,98
-32,0.0517223933152624,0.368878091052086,0.420600484367348,96,98
-31.5,0.0179073253278051,0.619879230437502,0.637786555765307,96,98
-31,-0.0680899828329087,0.827048092812503,0.758958109979594,96,98
-30.5,-0.11297989139094,0.839303227156247,0.726323335765307,96,98
-30,-0.0919975651460447,0.705611233156247,0.613613668010202,96,98
-29.5,-0.0466430263996617,0.584151179583334,0.537508153183672,96,98
-29,-0.052373337249516,0.514195721198497,0.461822383948981,96,98
-28.5,-0.0810976016628764,0.417003072397571,0.335905470734695,96,98
-28,-0.057859143574109,0.388715603492475,0.330856459918366,96,98
-27.5,-0.0397863570046876,0.4964106215353,0.456624264530612,96,98
-27,-0.0554984447562729,0.557934358807293,0.50243591405102,96,98
-26.5,-0.0353266831118068,0.489549067673031,0.454222384561224,96,98
-26,0.0309098083908633,0.390732380986688,0.421642189377551,96,98
-25.5,0.0808811135521195,0.319758378529513,0.400639492081633,96,98
-25,0.0595416675358699,0.261083781770253,0.320625449306123,96,98
-24.5,0.00358002845520206,0.223934413167247,0.227514441622449,96,98
-24,-0.0157655457508872,0.258695407210071,0.242929861459184,96,98
-23.5,-0.0183199431778495,0.34249717307581,0.32417722989796,96,98
-23,-0.0196917440106414,0.384608082826968,0.364916338816326,96,98
-22.5,0.0098176540638828,0.35266146961979,0.362479123683672,96,98
-22,0.0338591341637021,0.302701075173031,0.336560209336733,96,98
-21.5,0.0158867416825256,0.317526867695025,0.33341360937755,96,98
-21,0.0147904021628755,0.361781709102432,0.376572111265308,96,98
-20.5,0.0832325909557247,0.325619965697338,0.408852556653062,96,98
-20,0.135832367172041,0.249701993708911,0.385534360880952,96,98
-19.5,0.0738804076530245,0.246975917751737,0.320856325404762,96,98
-19,-0.00884324111046325,0.296766371773728,0.287923130663265,96,98
-18.5,-0.00125090342518325,0.337737009806135,0.336486106380952,96,98
-18,0.0544935153914768,0.380116222901041,0.434609738292517,96,98
-17.5,0.0856648273110265,0.441349755954282,0.527014583265308,96,98
-17,0.093430843148939,0.468761574507525,0.562192417656464,96,98
-16.5,0.0979031921856233,0.400593219321179,0.498496411506802,96,98
-16,0.066252942559253,0.280271597124419,0.346524539683672,96,98
-15.5,0.0271828848185102,0.181925770031828,0.209108654850338,96,98
-15,0.0352827284183316,0.139093586751736,0.174376315170068,96,98
-14.5,0.0502871606635602,0.135075934846644,0.185363095510205,96,98
-14,0.0298772857708225,0.1326409400353,0.162518225806122,96,98
-13.5,-0.00235610089615221,0.137797347161458,0.135441246265306,96,98
-13,-0.017380428846715,0.15571025618345,0.138329827336735,96,98
-12.5,-0.0259786226680244,0.167356139372106,0.141377516704082,96,98
-12,-0.0252944382754755,0.162987204081598,0.137692765806122,96,98
-11.5,-0.0092402384613687,0.152593632634839,0.14335339417347,96,98
-11,0.0108200583203661,0.151263222802083,0.162083281122449,96,98
-10.5,0.015555577081632,0.164644311,0.180199888081632,96,98
-10,-0.0337735070614379,0.213297159010416,0.179523651948979,96,98
-9.5,-0.114618806402212,0.328389137708335,0.213770331306123,96,98
-9,-0.124670805496174,0.465982640812502,0.341311835316328,96,98
-8.5,-0.0599485467687056,0.553075011166666,0.493126464397961,96,98
-8,-0.000582061263179501,0.537245919895833,0.536663858632654,96,98
-7.5,0.0425901898985979,0.397182364968748,0.439772554867346,96,98
-7,0.0537819945586738,0.245508438624998,0.299290433183672,96,98
-6.5,0.0249683828227033,0.1876253401875,0.212593723010203,96,98
-6,-0.000987260055910349,0.175904499239583,0.174917239183673,96,98
-5.5,-0.00875390240943885,0.1539281670625,0.145174264653061,96,98
-5,-0.0137566749162416,0.139964293895833,0.126207618979592,96,98
-4.5,-0.0246451485495325,0.146080850427083,0.121435701877551,96,98
-4,-0.0292128283711737,0.1539683566875,0.124755528316326,96,98
-3.5,-0.0266323979638606,0.162895798729167,0.136263400765306,96,98
-3,-0.0185164304092259,0.193941933052084,0.175425502642858,96,98
-2.5,-0.00616632329017908,0.264590742718751,0.258424419428572,96,98
-2,0.00735172639370679,0.380532154708334,0.387883881102041,96,98
-1.5,-0.00521942753848537,0.719167377385427,0.713947949846942,96,98
-1,0.0721554209545001,1.91604696472918,1.98820238568368,96,98
-0.5,-0.0330601347995598,4.98131224967714,4.94825211487758,96,98
0,-0.0145911367685141,9.53372438715632,9.51913325038781,96,98
0.5,0.0808315482640349,14.1668406130625,14.2476721613266,96,98
1,-0.0229706130212612,17.2908943580417,17.2679237450204,96,98
1.5,-0.00708538556738603,18.5204840523021,18.5133986667347,96,98
2,-0.0522086731037348,18.7844754070833,18.7322667339796,96,98
2.5,-0.107402650380301,18.1511965086354,18.0437938582551,96,98
3,-0.406174391841192,16.2746247917187,15.8684503998775,96,98
3.5,-0.604595453310816,13.8639418862292,13.2593464329184,96,98
4,-0.197106128456209,13.4645682873542,13.267462158898,96,98
4.5,0.054446900892863,15.13897533675,15.1934222376429,96,98
5,-0.402458654584391,14.8304253771354,14.427966722551,96,98
5.5,-0.622035404817604,10.7063589225625,10.0843235177449,96,98
6,-0.172387313894982,7.85982581685413,7.68743850295915,96,98
6.5,-0.0542226808618356,10.1539512252292,10.0997285443674,96,98
7,-0.449526141815475,12.7376441294584,12.2881179876429,96,98
7.5,-0.49752724183989,10.9012165306562,10.4036892888163,96,98
8,-0.326297191782937,7.00205293786452,6.67575574608159,96,98
8.5,-0.413874840559768,5.5442871749271,5.13041233436733,96,98
9,-0.471821128089508,6.84400013488545,6.37217900679594,96,98
9.5,-0.408379416698317,7.69897778171874,7.29059836502042,96,98
10,-0.471931668232341,6.53357402638539,6.06164235815305,96,98
10.5,-0.420965999209599,4.28606231927081,3.86509632006121,96,98
11,0.367854417806553,2.44801693497914,2.81587135278569,96,98
11.5,2.10962187534568,1.43629873206249,3.54592060740817,96,98
12,4.24404536880976,0.848028339322908,5.09207370813266,96,98
12.5,5.78668705285991,0.66986600036459,6.4565530532245,96,98
13,5.69239590447938,1.03884007251042,6.7312359769898,96,98
13.5,4.04927659683288,1.87459802368751,5.92387462052039,96,98
14,2.42853862605653,2.60610327422918,5.03464190028571,96,98
14.5,1.49916899715817,2.88850133975,4.38767033690817,96,98
15,1.27363923586034,2.81310895384375,4.08674818970409,96,98
15.5,1.44540292186715,2.48772588501041,3.93312880687756,96,98
16,1.14370116044537,2.03922751467708,3.18292867512244,96,98
16.5,0.591239201491071,1.49209092331249,2.08333012480356,96,98
17,0.405923926365644,0.957124815958325,1.36304874232397,96,98
17.5,0.47184341885012,0.627833807718751,1.09967722656887,96,98
18,0.389935549601616,0.578481867395833,0.968417416997449,96,98
18.5,0.0841086472387274,0.741854032177086,0.825962679415813,96,98
19,-0.0538646097559544,0.951935131416669,0.898070521660715,96,98
19.5,-0.031293587845026,1.16584546578125,1.13455187793623,96,98
20,-0.0547519083467287,1.35296360486459,1.29821169651786,96,98
20.5,-0.0963651763518287,1.50059725261459,1.40423207626276,96,98
21,-0.110547308197708,1.7067667385625,1.59621943036479,96,98
21.5,-0.121591904244487,2.17108645635418,2.04949455210969,96,98
22,-0.13382772118007,3.11526079819792,2.98143307701785,96,98
22.5,-0.335779897109934,4.76481761726044,4.42903772015051,96,98
23,-0.547148490050613,6.83496018435419,6.28781169430358,96,98
23.5,-0.685539954245751,8.87597284191668,8.19043288767093,96,98
24,-0.83165057517836,10.2306130506146,9.39896247543624,96,98
24.5,-0.769673439990401,10.1685903204062,9.39891688041583,96,98
25,-0.785146661575657,8.62295823608331,7.83781157450765,96,98
25.5,-0.631008684772935,5.80298704874997,5.17197836397703,96,98
26,-0.361016249751039,3.08046690267704,2.719450652926,96,98
26.5,-0.32646130422238,1.80246663627084,1.47600533204846,96,98
27,-0.340529079380108,1.77574131600001,1.4352122366199,96,98
27.5,-0.343154090205353,2.0286458394375,1.68549174923215,96,98
28,-0.179941602295707,2.09081703686458,1.91087543456887,96,98
28.5,0.0944190098705242,2.38061110071876,2.47503011058928,96,98
29,0.319663106161773,3.01984698044793,3.3395100866097,96,98
29.5,0.401375263788055,3.73746315476042,4.13883841854848,96,98
30,0.357879844198554,4.15939300264584,4.51727284684439,96,98
30.5,0.367927881914342,3.99012786457291,4.35805574648725,96,98
31,0.342105230144351,3.23607956630207,3.57818479644642,96,98
31.5,0.223189145322471,2.38110231469793,2.6042914600204,96,98
32,0.192184197332901,2.4889887756875,2.6811729730204,96,98
32.5,0.0867552358539516,3.73717134128126,3.82392657713521,96,98
33,-0.0779727427293775,4.7402108888646,4.66223814613522,96,98
33.5,-0.0647650633892161,4.5097472621979,4.44498219880868,96,98
34,-0.0807527634921215,3.25318178523956,3.17242902174744,96,98
34.5,-0.0902139759581442,1.95083444207293,1.86062046611479,96,98
35,0.0572535429581125,2.20889774117708,2.26615128413519,96,98
35.5,-0.0156235730121175,4.13077298609375,4.11514941308164,96,98
36,-0.342882812505739,5.38632751728128,5.04344470477554,96,98
36.5,-0.455303580602656,4.48842174703123,4.03311816642857,96,98
37,-0.220782029173886,2.94045382452079,2.71967179534691,96,98
37.5,0.0471552023983608,2.86435729497918,2.91151249737754,96,98
38,0.0761772401692111,3.82473119370836,3.90090843387758,96,98
38.5,-0.00480077910265297,3.82216131503123,3.81736053592858,96,98
39,0.0215251404234782,2.92112402124996,2.94264916167344,96,98
39.5,0.137426260214035,3.28555177001045,3.42297803022448,96,98
40,0.386197944491048,5.38815642093755,5.7743543654286,96,98
40.5,0.53561674804297,7.33047573239582,7.86609248043879,96,98
41,0.307277179330371,7.22831235131251,7.53558953064288,96,98
41.5,0.196342159421149,4.81066617136456,5.00700833078571,96,98
42,0.265804741463656,2.5904614392812,2.85626618074486,96,98
42.5,0.165047349809076,2.73883576735418,2.90388311716325,96,98
43,0.192491809881579,3.80699774380211,3.99948955368369,96,98
43.5,0.512426973164354,3.7891897454479,4.30161671861225,96,98
44,0.520948932615877,2.71404003432289,3.23498896693877,96,98
44.5,0.00523266832693237,1.84129292447918,1.84652559280611,96,98
45,-0.292415396719622,2.47317640776042,2.1807610110408,96,98
45.5,-0.234627117734504,4.5723027139896,4.3376755962551,96,98
46,0.149412426337569,6.63176185195837,6.78117427829593,96,98
46.5,0.892010893717286,7.62944870785416,8.52145960157145,96,98
47,1.40628590197089,7.23839865292709,8.64468455489798,96,98
47.5,1.51729608415309,5.40994036749998,6.92723645165306,96,98
48,0.946286898592278,3.31537478047913,4.26166167907141,96,98
48.5,0.03181604229952,2.07596336082291,2.10777940312243,96,98
49,-0.109186016582966,1.62546146344011,1.51627544685714,96,98
49.5,0.394642320366455,1.25500418891926,1.64964650928572,96,98
50,0.468130165538222,0.84136399000259,1.30949415554081,96,98
50.5,-0.123348298696491,0.931429376502608,0.808081077806117,96,98
51,-0.506570959014732,1.24816842709637,0.741597468081634,96,98
51.5,-0.376990031205833,1.15435555996094,0.777365528755102,96,98
52,-0.22120180286931,0.911396501971347,0.690194699102037,96,98
52.5,-0.270992073128249,1.13611023915886,0.865118166030612,96,98
53,-0.240480457462432,1.63534693603386,1.39486647857143,96,98
53.5,0.0171472831094375,1.85711631401302,1.87426359712245,96,98
54,0.219158889157482,1.61625148215885,1.83541037131633,96,98
54.5,0.12066477911538,1.19370566372135,1.31437044283673,96,98
55,-0.222596447902912,1.21104728461719,0.988450836714276,96,98
55.5,-0.483595336139512,1.72278833821094,1.23919300207143,96,98
56,-0.445618774355281,2.06159037878386,1.61597160442858,96,98
56.5,-0.266655785032152,1.97724520145052,1.71058941641837,96,98
57,-0.166985650821641,1.83608879476041,1.66910314393877,96,98
57.5,-0.17794116830294,1.86784954084375,1.68990837254081,96,98
58,-0.272508846492984,1.99319137315625,1.72068252666327,96,98
58.5,-0.479302890315478,2.20549513195834,1.72619224164286,96,98
59,-0.734662422390948,2.52040995315626,1.78574753076531,96,98
59.5,-0.892011895781031,2.72897901027083,1.8369671144898,96,98
60,-0.904681228387118,2.54774178896875,1.64306056058163,96,98
60.5,-0.739591535948344,1.97018425296875,1.2305927170204,96,98
61,-0.458300443040387,1.48098122697916,1.02268078393877,96,98
61.5,-0.202149787155823,1.36921205313542,1.16706226597959,96,98
62,-0.0497585965582461,1.30498356285417,1.25522496629592,96,98
62.5,0.0243464679077416,0.982358972020831,1.00670543992857,96,98
63,0.0187702973905214,0.704664733364575,0.723435030755096,96,98
63.5,-0.0391114005625033,0.847266437062502,0.808155036499998,96,98
64,0.050165653928995,1.12281380397917,1.17297945790817,96,98
64.5,0.274864613712164,1.13622242710416,1.41108704081633,96,98
65,0.418482992791882,0.945361102697913,1.3638440954898,96,98
65.5,0.430087658117982,0.787987091218751,1.21807474933673,96,98
66,0.413443626129675,0.819259101145832,1.23270272727551,96,98
66.5,0.371919446964491,1.12463720123959,1.49655664820408,96,98
67,0.324958086680906,1.53381778663543,1.85877587331633,96,98
67.5,0.321687131322928,1.63123266067708,1.952919792,96,98
68,0.290719914585038,1.23248072733333,1.52320064191836,96,98
68.5,0.242149005926221,0.831145085614591,1.07329409154081,96,98
69,0.238097001479372,1.21412789001042,1.45222489148979,96,98
69.5,0.18843345340497,2.34156419515625,2.52999764856122,96,98
70,0.17479921954379,3.07892365135418,3.25372287089797,96,98
70.5,0.430627233264896,2.62167167152082,3.05229890478572,96,98
71,0.744962968016595,1.66290360918748,2.40786657720407,96,98
71.5,0.724028989266564,1.42217131643751,2.14620030570408,96,98
72,0.466331070457468,2.10481180308335,2.57114287354082,96,98
72.5,0.258907661816966,2.95935972946875,3.21826739128572,96,98
73,0.205322621287202,3.24561382492709,3.45093644621429,96,98
73.5,0.307773182579941,2.83880953108333,3.14658271366327,96,98
74,0.322752201888826,2.16027173894791,2.48302394083673,96,98
74.5,0.186313903648175,1.45124401823958,1.63755792188775,96,98
75,0.137701000137544,0.863438662760406,1.00113966289795,96,98
75.5,0.319151612052501,0.72493669992709,1.04408831197959,96,98
76,0.658566795172616,1.13740436554167,1.79597116071429,96,98
76.5,0.778464287909008,1.89116102745834,2.66962531536735,96,98
77,0.52058097518962,2.62127323520834,3.14185421039796,96,98
77.5,0.11142356702445,3.11943724830208,3.23086081532653,96,98
78,-0.129382485452809,3.2340749641875,3.10469247873469,96,98
78.5,-0.023716223491276,2.88042036457291,2.85670414108163,96,98
79,0.133701536165614,2.28472340738541,2.41842494355102,96,98
79.5,0.0923987929196464,1.60680297043749,1.69920176335714,96,98
80,-0.0168818430114785,1.02654572256249,1.00966387955101,96,98
80.5,0.0737774519600309,0.793052288958336,0.866829740918367,96,98
81,0.310495751029339,0.932695364562503,1.24319111559184,96,98
81.5,0.320053603395834,1.24638791660417,1.56644152,96,98
82,0.108669356757224,1.45022288039584,1.55889223715306,96,98
82.5,-0.0288318885346512,1.47119019719792,1.44235830866326,96,98
83,0.0375081920225351,1.38305549839583,1.42056369041837,96,98
83.5,0.201487468428575,1.204598625,1.40608609342857,96,98
84,0.248160196487674,0.943691588604164,1.19185178509184,96,98
84.5,0.164646404445363,0.625917281177084,0.790563685622447,96,98
85,0.0656671938377952,0.538263509447913,0.603930703285708,96,98
85.5,-0.0564343795523048,0.996101039062508,0.939666659510203,96,98
86,-0.109667710221733,1.73547129786459,1.62580358764286,96,98
86.5,-0.117396979268496,2.42225032865625,2.30485334938776,96,98
87,-0.110165694505176,2.85173038358681,2.74156468908164,96,98
87.5,-0.00912854297299637,2.89205548067708,2.88292693770408,96,98
88,0.0775787914403394,2.65883862509027,2.73641741653061,96,98
88.5,0.104211227438283,2.27809421335763,2.38230544079592,96,98
89,0.0517224706902701,1.87664976517708,1.92837223586735,96,98
89.5,-0.0280116206884875,1.46674211490277,1.43873049421428,96,98
90,-0.0655330198922888,1.11217052105555,1.04663750116326,96,98
90.5,-0.0754663329060422,1.00660765339584,0.931141320489794,96,98
91,-0.0722845326374746,1.18148691440278,1.10920238176531,96,98
91.5,-0.0943108615045323,1.42792336405555,1.33361250255102,96,98
92,-0.105896519042515,1.39987981358333,1.29398329454082,96,98
92.5,-0.0218865483917154,0.97512093232986,0.953234383938144,96,97
93,0.0262287859773052,0.668417348868049,0.694646134845354,96,97
93.5,-0.167039221169788,1.02283207546876,0.855792854298968,96,97
94,-0.368962192210129,1.64050761671529,1.27154542450516,96,97
94.5,-0.401922896302545,1.91795488001389,1.51603198371134,96,97
95,-0.377796880325061,1.74351414653125,1.36571726620619,96,97
95.5,-0.262470723788295,1.2205864857986,0.958115762010309,96,97
96,-0.0562029947328492,0.664885090753462,0.608682096020613,96,97
96.5,0.151693859139602,0.366735833458334,0.518429692597936,96,97
97,0.25609331477699,0.39368450196528,0.64977781674227,96,97
97.5,0.209290950336301,0.647134296045143,0.856425246381443,96,97
98,0.148984357177079,0.959838434968754,1.10882279214583,96,96
98.5,NaN,NaN,NaN,51,58
99,NaN,NaN,NaN,1,1
99.5,NaN,NaN,NaN,0,0
100,NaN,NaN,NaN,0,0
