taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.0421357446363677,0.481337667,0.439201922363632,96,99
-49.5,-0.053352309666036,0.686195145312501,0.632842835646465,96,99
-49,-0.0458563937171723,0.751955943666667,0.706099549949495,96,99
-48.5,-0.0395343707979747,0.652958784666668,0.613424413868694,96,99
-48,-0.0437141237026486,0.419010726520836,0.375296602818187,96,99
-47.5,-0.0342788769075156,0.299050420947915,0.264771544040399,96,99
-47,-0.0303802473888889,0.42823510683333,0.397854859444442,96,99
-46.5,-0.05375052891414,0.559797260833335,0.506046731919195,96,99
-46,-0.0794488375789147,0.525661384437502,0.446212546858588,96,99
-45.5,-0.0757341539087785,0.422192569656251,0.346458415747473,96,99
-45,-0.0447976463431201,0.352288211656251,0.307490565313131,96,99
-44.5,-0.0157641855836475,0.32343289259375,0.307668707010102,96,99
-44,0.00298604112910478,0.291765387072917,0.294751428202022,96,99
-43.5,0.0127728646098493,0.247555076874999,0.260327941484849,96,99
-43,0.0011272349343453,0.247910779833331,0.249038014767676,96,99
-42.5,-0.0113030779564425,0.334464413229163,0.323161335272721,96,99
-42,-0.0256507620498775,0.572259599645831,0.546608837595954,96,99
-41.5,-0.0424802970441933,0.849741141124999,0.807260844080806,96,99
-41,-0.0307917660811253,1.02233048767708,0.991538721595958,96,99
-40.5,-0.0158087831148972,1.082237224125,1.0664284410101,96,99
-40,-0.00391252721843272,0.990873285541668,0.986960758323235,96,99
-39.5,0.00177711363668431,0.770169129656252,0.771946243292936,96,99
-39,-0.00735403369665127,0.472060051989586,0.464706018292935,96,99
-38.5,0.00271029737215445,0.345858555718749,0.348568853090903,96,99
-38,0.0164174702342145,0.526272740270831,0.542690210505046,96,99
-37.5,0.0172853585659734,0.700109292322917,0.71739465088889,96,99
-37,0.020265947308713,0.694746026479167,0.71501197378788,96,99
-36.5,0.0194329502310612,0.619431810041668,0.638864760272729,96,99
-36,0.00422557303756388,0.546011298427084,0.550236871464648,96,99
-35.5,-0.0161559679943167,0.497335069479166,0.481179101484849,96,99
-35,-0.0273548076373094,0.451089823697917,0.423735016060607,96,99
-34.5,-0.0279128267354808,0.385918206937501,0.35800538020202,96,99
-34,-0.0114537884643318,0.306284731989584,0.294830943525252,96,99
-33.5,0.0183384814523347,0.23567298740625,0.254011468858585,96,99
-33,0.0499749385691267,0.197701796885417,0.247676735454544,96,99
-32.5,0.0772522872796689,0.209950315770833,0.287202603050502,96,99
-32,0.0896698041079532,0.321976406104167,0.41164621021212,96,99
-31.5,0.0849135075195708,0.473400547854166,0.558314055373737,96,99
-31,0.0676799086480424,0.618534982614583,0.686214891262625,96,99
-30.5,0.0470860698314407,0.7510183285625,0.79810439839394,96,99
-30,0.032132681163512,0.806021102937499,0.838153784101011,96,99
-29.5,0.00805864333838857,0.7114076765,0.719466319838389,96,99
-29,-0.0242667167705136,0.487021255427082,0.462754538656569,96,99
-28.5,-0.0254066897717871,0.410153596802082,0.384746907030295,96,99
-28,-0.0224342502462149,0.629687535393621,0.607253285147406,96,99
-27.5,-0.0551426971945334,0.850723347905079,0.795580650710546,96,99
-27,-0.0795418302871204,0.846363018570898,0.766821188283778,96,99
-26.5,-0.0785231175795266,0.686299251820378,0.607776134240851,96,99
-26,-0.0513442241102562,0.447566645934441,0.396222421824184,96,99
-25.5,0.000442566046509218,0.290798414361003,0.291240980407512,96,99
-25,0.0372548033456425,0.282762514958334,0.320017318303977,96,99
-24.5,0.0447198510785979,0.285666884687501,0.330386735766099,96,99
-24,0.0396123859539149,0.244750142385417,0.284362528339332,96,99
-23.5,0.0435754126369955,0.191783215427083,0.235358628064078,96,99
-23,0.0584962052964019,0.148871514916666,0.207367720213068,96,99
-22.5,0.0678711993825773,0.120645649989583,0.18851684937216,96,99
-22,0.0700364813816289,0.106904240937501,0.176940722319129,96,99
-21.5,0.0689731955539781,0.104111875166667,0.173085070720645,96,99
-21,0.0628174277777782,0.121533459697917,0.184350887475695,96,99
