FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3416342741,751.6719,751,932,-58.03,148,13,1924,753,17073,701,0.3920521,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,9806139052,751.6562,751,1092,-58.5,176,13,2288,753,18879,701,0.5020497,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16195934895,751.0781,751,1074,-58.69,168,13,2184,775,18623,701,0.5906186,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,22585731206,751.5625,751,931,-57.86,144,13,1872,775,17098,701,0.7007265,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,28975526974,749.1875,749,1085,-58.6,168,13,2184,751,18462,699,0.7973861,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35365323232,747.7187,747,944,-58.42,152,13,1976,771,17481,697,0.8914362,1.5,149,02_lde_aligned\frame_0006_aligned.csv
7,41755119414,753.5625,753,912,-58.18,136,13,1768,755,16806,703,1.0018612,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48144915059,750.5156,750,913,-57.95,140,13,1820,752,16911,700,1.0929926,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,54534711186,746.625,746,1101,-58.55,168,13,2184,770,19032,696,1.2152132,1.5,123,02_lde_aligned\frame_0009_aligned.csv
10,60924506754,751.375,751,922,-58.36,132,13,1716,775,16863,701,1.3023105,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67314302799,746.4531,746,954,-58.65,152,13,1976,770,17578,696,1.397515,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,73704098292,748.6562,748,1008,-58.99,156,13,2028,750,18239,698,1.502213,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80093894277,751.5469,751,978,-59.02,160,13,2080,753,17924,701,1.5899772,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,86483690235,753.2656,753,932,-58.49,152,13,1976,755,16831,703,1.7017947,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,92873485633,746.2344,746,955,-58.68,148,13,1924,770,17093,696,1.7966973,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99263281510,746.3125,746,938,-58.51,148,13,1924,748,17076,696,1.8909401,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,105653076864,746.7187,746,971,-58.86,152,13,1976,770,17671,696,1.9893147,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112042872688,746.7187,746,915,-58.24,144,13,1872,748,16492,696,2.0931187,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,118432668477,753.4219,753,916,-57.86,140,13,1820,755,16897,703,2.1890651,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,124822463726,752.4375,752,952,-58.66,148,13,1924,754,17520,702,2.3003043,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131212259456,751.3437,751,962,-58.74,140,13,1820,775,17719,701,2.394712,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,137602054669,748.6719,748,939,-57.98,148,13,1924,772,17125,698,2.4904469,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,143991850320,746.2187,746,926,-58.18,140,13,1820,770,16876,696,2.597149,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150381645469,752.1719,752,1007,-58.38,160,13,2080,754,17868,702,2.6908604,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,156771441092,748.4062,748,928,-57.84,104,13,1352,772,17250,698,2.8033032,1.5,147,02_lde_aligned\frame_0025_aligned.csv
26,163161236169,752.3594,752,970,-58.65,144,13,1872,776,17838,702,2.8978564,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,169551031744,748.2187,748,984,-58.71,152,13,1976,772,17994,698,2.9937862,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175940827289,751.2344,751,946,-58.53,144,13,1872,775,17453,701,3.1020294,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,182330622267,745.7656,745,1039,-58.31,172,13,2236,769,18301,695,3.192604,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,188720417759,748.2031,748,933,-58.47,132,13,1716,772,16939,698,3.2964896,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195110212721,750.1094,750,955,-58.41,148,13,1924,752,17136,700,3.3908647,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,201500008135,752.7031,752,960,-58.13,140,13,1820,754,17552,702,3.5030828,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,207889803530,753.5,753,911,-58.39,128,13,1664,777,16750,703,3.5977603,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,214279598386,746.25,746,992,-58.46,144,13,1872,748,17919,696,3.6921315,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,220669393714,746.375,746,922,-58.02,128,13,1664,770,17091,696,3.794266,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,227059188535,745.5781,745,935,-57.78,136,13,1768,747,17139,695,3.8982459,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,233448983830,752.8125,752,926,-58.47,156,13,2028,754,16539,702,3.9925417,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,239838778550,751.8125,751,1032,-58.33,144,13,1872,775,17998,701,4.1027947,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,246228573796,751.0312,751,945,-58.53,136,13,1768,775,16877,701,4.1979486,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,252618368480,749.4687,749,911,-58.54,132,13,1716,751,16621,699,4.2933848,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,259008163682,745.875,745,931,-58.7,136,13,1768,769,16666,695,4.3993403,1.5,141,02_lde_aligned\frame_0041_aligned.csv
42,265397958808,751.3437,751,914,-58.6,100,13,1300,775,16476,701,4.4961169,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,271787753434,747.875,747,949,-58.33,144,13,1872,749,17043,697,4.5900957,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,278177548526,752.3125,752,1018,-58.55,148,13,1924,776,18374,702,4.7087706,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,284567343080,748.5937,748,923,-58.38,144,13,1872,750,16534,698,4.796972,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,290957138127,752.5781,752,913,-58.08,140,13,1820,776,16945,702,4.8996995,1.5,137,02_lde_aligned\frame_0046_aligned.csv
47,297346932633,747.7344,747,924,-58.37,140,13,1820,771,16703,697,4.9944658,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,303736727606,725.4844,725,912,-63.3,144,13,1872,727,16794,675,5.0916782,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,310126522570,752.5,752,904,-58.44,132,13,1716,776,16659,702,5.2013215,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,316516316995,746.3906,746,977,-58.61,148,13,1924,748,17887,696,5.297016,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,322906111886,747.6875,747,992,-58.55,152,13,1976,749,18044,697,5.4012201,1.5,295,02_lde_aligned\frame_0051_aligned.csv
53,335685701134,749.5625,749,1006,-58.66,160,13,2080,751,18256,699,5.5911923,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,342075495455,750.2031,750,919,-58.73,140,13,1820,774,16858,700,5.6965794,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,348465290268,749.0312,749,969,-58.42,144,13,1872,773,17636,699,5.7896236,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,354855084524,749.5312,749,931,-58.16,148,13,1924,751,16958,699,5.8928393,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,361244879286,748.0625,748,925,-58.36,136,13,1768,772,16991,698,5.9883534,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,367634674023,746.7031,746,974,-58.3,160,13,2080,748,17796,696,6.098943,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,374024468224,752.5937,752,892,-58.29,140,13,1820,776,16400,702,6.1949103,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,380414262913,751.1094,751,967,-58.06,144,13,1872,775,17998,701,6.2926564,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,386804057028,748.4062,748,1000,-58.14,132,13,1716,772,18229,698,6.3892904,1.5,150,02_lde_aligned\frame_0061_aligned.csv
62,393193851666,746.375,746,941,-58.38,128,13,1664,748,17352,696,6.4932706,1.5,123,02_lde_aligned\frame_0062_aligned.csv
63,399583645774,750.8125,750,941,-58.09,148,13,1924,752,17167,700,6.6028931,1.5,150,02_lde_aligned\frame_0063_aligned.csv
