FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3654175035,746.3906,746,977,-59.73,84,13,1092,748,18119,696,0.4171691,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10043971019,748.8906,748,972,-60.16,76,13,988,751,17500,698,0.5056793,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16433766494,750.6875,750,905,-59.21,76,13,988,752,16671,700,0.6088502,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,22823561918,751.6875,751,940,-59.32,80,13,1040,753,17270,701,0.7134074,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29213357836,753.5312,753,946,-59.63,80,13,1040,758,17508,703,0.809725,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35603153211,745.6406,745,924,-59.15,72,13,936,747,17162,695,0.9165154,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,41992949063,746.4531,746,897,-59.72,80,13,1040,748,16512,696,1.0106053,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48382744359,753.7031,753,938,-59.98,88,13,1144,755,17470,703,1.113662,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,54772540101,752.9219,752,970,-59.91,72,13,936,757,16852,702,1.2180497,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61162335325,750.1719,750,1022,-60.43,76,13,988,752,18450,700,1.3127265,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67552131032,748.7187,748,968,-59.99,72,13,936,750,17641,698,1.406544,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,73941926162,753.5,753,1001,-59.72,80,13,1040,755,18344,703,1.508556,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80331721814,749.6875,749,956,-59.96,72,13,936,754,17600,699,1.6120039,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,86721516892,745.7812,745,934,-59.23,72,13,936,747,17097,695,1.7164009,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93111312466,749.75,749,925,-59.55,68,13,884,751,17111,699,1.8188511,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99501107489,753.3594,753,1000,-59.99,72,13,936,758,17863,703,1.9126502,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,105890902494,748.3125,748,951,-59.22,76,13,988,750,16838,698,2.0072257,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112280697960,750.4687,750,912,-59.45,72,13,936,752,16636,700,2.1085298,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,118670492920,752.8437,752,943,-59.28,68,13,884,757,16785,702,2.2125353,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125060288344,746.9687,746,959,-59.52,68,13,884,751,16724,696,2.3103006,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131450083251,748.5156,748,895,-59.45,68,13,884,750,16340,698,2.4190411,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,137839878643,749.2656,749,941,-59.44,72,13,936,754,16954,699,2.5139678,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,144229673490,749.875,749,945,-59.78,68,13,884,754,16520,699,2.6085518,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150619468841,749.8594,749,961,-59.26,88,13,1144,751,17526,699,2.7155695,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,157009263645,749.7969,749,929,-59.51,72,13,936,751,16798,699,2.8053118,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,163399073268,749.4062,749,920,-59.73,72,13,936,751,17248,699,2.9087824,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,169788868040,747.8437,747,947,-59.83,76,13,988,749,17144,697,3.0196222,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,176178648949,747.4219,747,1006,-60.23,72,13,936,752,17980,697,3.1143804,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,182568443654,753.6875,753,948,-59.73,64,13,832,755,17450,703,3.2096719,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,188958238329,742.6094,742,938,-59.61,72,13,936,744,17207,692,3.3171695,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195348033509,748.6719,748,946,-59.73,68,13,884,750,17637,698,3.4113768,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,201737828136,753.5937,753,912,-59.63,64,13,832,755,16902,703,3.5146979,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,208127623251,750.0156,750,978,-59.74,76,13,988,754,17042,700,3.6098206,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,214517417823,746.9531,746,977,-60.24,72,13,936,749,17086,696,3.7207753,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,220907212912,734.5937,734,904,-59.69,84,13,1092,736,16829,684,3.8165731,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,227297007450,746.625,746,919,-59.83,88,13,1144,748,17239,696,3.9176786,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,233686802459,750.0156,750,968,-60.34,72,13,936,752,17097,700,4.0126604,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,240076596957,752.4219,752,901,-59.72,64,13,832,754,16908,702,4.1074194,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,246466391944,746.5937,746,1002,-60.39,76,13,988,748,17844,696,4.2183537,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,252856186365,749.1719,749,972,-59.53,72,13,936,751,16894,699,4.3128783,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,259245981296,751.0937,751,926,-59.96,84,13,1092,753,17208,701,4.416755,1.5,150,02_lde_aligned\frame_0041_aligned.csv
