taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,0.0636070259027381,0.337757705814434,0.401364731717172,97,99
-49.5,0.0724385178626433,0.270266562298972,0.342705080161615,97,99
-49,0.070795910626988,0.18648062146392,0.257276532090908,97,99
-48.5,0.0619614550680011,0.152049415134021,0.214010870202022,97,99
-48,0.0361710919463727,0.166678431154638,0.202849523101011,97,99
-47.5,-0.000441857115694028,0.198827154226804,0.19838529711111,97,99
-47,-0.0154647820407168,0.233832158515462,0.218367376474745,97,99
-46.5,0.0116169008052741,0.306427988639172,0.318044889444447,97,99
-46,0.0489819044955814,0.437349622969069,0.48633152746465,97,99
-45.5,0.0646053820517623,0.61024570593814,0.674851087989902,97,99
-45,0.0496679424383066,0.758197929804121,0.807865872242428,97,99
-44.5,0.0064874834369455,0.802655132371135,0.809142615808081,97,99
-44,-0.0261937806488647,0.71154851061856,0.685354729969695,97,99
-43.5,-0.0286187894942299,0.500646162463924,0.472027372969694,97,99
-43,-0.02357779092003,0.317738115041239,0.294160324121209,97,99
-42.5,-0.0362752374045591,0.284637110525771,0.248361873121212,97,99
-42,-0.0590504101583872,0.321792647340206,0.262742237181819,97,99
-41.5,-0.0689075192124365,0.318020403515465,0.249112884303029,97,99
-41,-0.0522421780601923,0.260258615979382,0.20801643791919,97,99
-40.5,-0.00938772927304135,0.214219047515464,0.204831318242423,97,99
-40,0.0174304932968865,0.256988697804123,0.27441919110101,97,99
-39.5,0.0136062191647464,0.386740217845357,0.400346437010104,97,99
-39,0.0101284749630384,0.511084256329894,0.521212731292932,97,99
-38.5,0.0113129671675537,0.576047188206185,0.587360155373739,97,99
-38,0.00329741328230793,0.579874064525774,0.583171477808081,97,99
-37.5,-0.0261324468515068,0.527999036649486,0.501866589797979,97,99
-37,-0.0647783826790587,0.494226542113402,0.429448159434343,97,99
-36.5,-0.0921108712001423,0.543698425907214,0.451587554707072,97,99
-36,-0.111174946759759,0.621353813608246,0.510178866848487,97,99
-35.5,-0.123480235033119,0.607733579639178,0.484253344606059,97,99
-35,-0.111628209553167,0.467691709381446,0.356063499828279,97,99
-34.5,-0.0636383802866879,0.279641043690725,0.216002663404037,97,99
-34,-0.00759787317776162,0.159221318298972,0.15162344512121,97,99
-33.5,0.0176385113911288,0.133758879639175,0.151397391030304,97,99
-33,0.000447437599604722,0.156396371319587,0.156843808919192,97,99
-32.5,-0.0343645044591218,0.242724106226801,0.208359601767679,97,99
-32,-0.0527466784492271,0.393940169237109,0.341193490787882,97,99
-31.5,-0.0439325135981411,0.559861717608245,0.515929204010104,97,99
-31,-0.0219040970644533,0.690179685690719,0.668275588626266,97,99
-30.5,-0.0124219456258474,0.740613590979382,0.728191645353534,97,99
-30,-0.0210256504201854,0.676775192298971,0.655749541878786,97,99
-29.5,-0.032707882866403,0.518044093886602,0.485336211020199,97,99
-29,-0.0316696670135433,0.371874565670106,0.340204898656563,97,99
-28.5,-0.0133975564037307,0.292660784484537,0.279263228080806,97,99
-28,0.0162341327285203,0.257920611938145,0.274154744666665,97,99
-27.5,0.0398578291372495,0.262707860206185,0.302565689343434,97,99
-27,0.0441612204574627,0.283769523855669,0.327930744313132,97,99
-26.5,0.0571408337731966,0.288160335226805,0.345301169000001,97,99
-26,0.0779563952789761,0.308148322690722,0.386104717969698,97,99
-25.5,0.0672060101145499,0.386423199329895,0.453629209444445,97,99
-25,0.0448759925743014,0.467132509072164,0.512008501646465,97,99
-24.5,0.0422551156387579,0.489203258381444,0.531458374020202,97,99
-24,0.0532607479512719,0.43949088802062,0.492751635971892,97,99
-23.5,0.063025557037869,0.316111522494848,0.379137079532717,97,99
-23,0.0421651941936131,0.213320579546394,0.255485773740007,97,99
-22.5,-0.0214621456992655,0.231080059505153,0.209617913805887,97,99
-22,-0.0808432113629506,0.34750338828522,0.266660176922269,97,99
-21.5,-0.0966369398624205,0.48202883210309,0.385391892240669,97,99
-21,-0.0876618698553828,0.549378626848797,0.461716756993414,97,99
-20.5,-0.0875772368059658,0.518257540996566,0.4306803041906,97,99
-20,-0.0957747212867929,0.445302525391753,0.34952780410496,97,99
-19.5,-0.0806233867900066,0.408944591395189,0.328321204605182,97,99
-19,-0.0393085591772668,0.42812114739378,0.388812588216513,97,99
-18.5,0.000448947758463658,0.456110002483522,0.456558950241985,97,99
-18,0.0260450422560995,0.429483250758831,0.455528293014931,97,99
-17.5,0.036276087959608,0.33746131634342,0.373737404303028,97,99
-17,0.0363465143550905,0.23805699317543,0.274403507530521,97,99
-16.5,0.0290131536646683,0.180293814760015,0.209306968424683,97,99
-16,0.00914763697517984,0.180959255798207,0.190106892773387,97,99
-15.5,-0.00592022203827219,0.217064995372485,0.211144773334212,97,99
-15,-0.000423386055889652,0.254994841152948,0.254571455097058,97,99
-14.5,0.0152224853304299,0.300364791438565,0.315587276768995,97,99
-14,0.0205098162727214,0.351813454703565,0.372323270976286,97,99
-13.5,0.0133105156235286,0.386777492246915,0.400088007870443,97,99
-13,0.00665974065672781,0.398837351511914,0.405497092168642,97,99
-12.5,-0.00323532640314872,0.408151252284132,0.404915925880983,97,99
-12,-0.0148258036749569,0.40622782114707,0.391402017472113,97,99
-11.5,-0.0237183326641473,0.376379789020317,0.35266145635617,97,99
-11,-0.0340574421702574,0.350551663481191,0.316494221310934,97,99
-10.5,-0.0454678028785948,0.351813492952375,0.30634569007378,97,99
-10,-0.0542539250537676,0.354360294031809,0.300106368978041,97,99
-9.5,-0.0509840193802471,0.318587433100932,0.267603413720685,97,99
-9,-0.0346545419659156,0.264013977499951,0.229359435534035,97,99
-8.5,-0.0181347883794487,0.245580265878351,0.227445477498902,97,99
-8,-0.0186518583865478,0.286055422638195,0.267403564251648,97,99
-7.5,-0.0335575623952096,0.360956510975359,0.32739894858015,97,99
-7,-0.0510053547935416,0.418387421601184,0.367382066807642,97,99
-6.5,-0.0689032655813357,0.433004756505358,0.364101490924023,97,99
-6,-0.0831155486802829,0.405397338811595,0.322281790131312,97,99
-5.5,-0.0955815225275353,0.366294750159068,0.270713227631533,97,99
-5,-0.11404858224587,0.373752835125098,0.259704252879228,97,99
-4.5,-0.130552785666175,0.405335918338551,0.274783132672376,97,99
-4,-0.135820041017854,0.395451844655096,0.259631803637242,97,99
-3.5,-0.133698900669234,0.344373431806694,0.21067453113746,97,99
-3,-0.124044493735169,0.29302196397891,0.168977470243741,97,99
-2.5,-0.105873967906278,0.28364218035731,0.177768212451032,97,99
-2,-0.107571360652935,0.3955838497254,0.288012489072465,97,99
-1.5,-0.107214631061144,0.874297625340908,0.767082994279764,97,99
-1,-0.144169778266611,2.17119369681209,2.02702391854548,97,99
-0.5,-0.106766559489071,4.90691347297397,4.8001469134849,97,99
0,-0.0331585132191314,8.74100836625959,8.70784985304046,97,99
0.5,0.00709138631664885,12.6385798008854,12.6456711872021,97,99
1,0.0730600727765029,15.370515030769,15.4435751035455,97,99
1.5,0.0558145172791527,16.412225171034,16.4680396883131,97,99
2,0.0414412962010466,16.2270754135464,16.2685167097475,97,99
2.5,0.058846749059299,15.2592180815723,15.3180648306316,97,99
3,0.0593818892024984,14.5003905885795,14.559772477782,97,99
3.5,0.0557584280427044,14.5353180632672,14.5910764913099,97,99
4,0.0721883737026232,14.5662591993776,14.6384475730802,97,99
4.5,0.00132059791305927,13.2256347807354,13.2269553786484,97,99
5,0.00457202057045691,10.1591449389694,10.1637169595399,97,99
5.5,0.174599401024731,6.53486499976021,6.70946440078494,97,99
6,0.255127672760607,4.57572787061283,4.83085554337343,97,99
6.5,0.193776644696316,4.50706316707368,4.70083981177,97,99
7,0.133475466896886,4.15959519042116,4.29307065731805,97,99
7.5,0.143422603111723,2.77174893756246,2.91517154067419,97,99
8,0.170288536339406,1.71558946656972,1.88587800290913,97,99
8.5,0.184751013385706,1.83285967755635,2.01761069094206,97,99
9,0.152916806190785,2.12577991948115,2.27869672567194,97,99
9.5,0.0908600591211317,1.95308828870492,2.04394834782606,97,99
10,0.047622895032023,1.7477150653926,1.79533796042463,97,99
10.5,0.0356126364347447,1.70431982423492,1.73993246066966,97,99
11,0.0341851384220646,1.57077365113909,1.60495878956116,97,99
11.5,0.040247200321081,1.32904699341441,1.36929419373549,97,99
12,0.0386774840043429,1.28936675637012,1.32804424037446,97,99
12.5,0.0304082524798628,1.53894790610934,1.5693561585892,97,99
13,0.00892905223985618,1.7535222517661,1.76245130400595,97,99
13.5,-0.0883537815596791,1.71437483261873,1.62602105105905,97,99
14,-0.242676893322955,1.58520288067754,1.34252598735459,97,99
14.5,-0.246543372311382,1.58446735520027,1.33792398288889,97,99
15,0.132733146014979,1.63343114264053,1.76616428865551,97,99
15.5,0.954652106388416,1.51216460475089,2.46681671113931,97,99
16,1.80279542921201,1.18495940307775,2.98775483228976,97,99
16.5,2.11596924821146,0.762565208198421,2.87853445640988,97,99
17,1.64245789285074,0.672373737648972,2.31483163049971,97,99
17.5,0.89824788333452,1.55980070980053,2.45804859313505,97,99
18,0.679281477298737,3.52506533116861,4.20434680846735,97,99
