FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,1824279470,746.6875,746,1004,-62.63,124,13,1612,748,17486,696,0.3908348,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8214019846,749.9375,749,1027,-62.72,120,13,1560,752,17523,699,0.4767904,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,14603930750,747.6875,747,1085,-62.41,124,13,1612,749,18439,697,0.5888488,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,20993643017,746.1094,746,965,-62.52,104,13,1352,748,16509,696,0.6833082,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,27383383435,751.1406,751,979,-62.65,108,13,1404,753,16500,701,0.779622,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,33773294344,749.3437,749,1112,-62.81,112,13,1456,751,17927,699,0.8868805,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40163006581,747.5469,747,957,-62.56,100,13,1300,749,16785,697,0.9839635,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,46552746951,752.9531,752,1099,-62.6,116,13,1508,754,17741,702,1.079115,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,52942534951,749.9531,749,1067,-62.83,108,13,1404,752,17939,699,1.1904197,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59332445831,748.0781,748,1117,-62.32,124,13,1612,749,18033,698,1.2860663,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,65722157512,753.3437,753,958,-62.6,100,13,1300,755,16865,703,1.3827012,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72111945488,749.4687,749,1125,-62.54,128,13,1664,751,18845,699,1.4779059,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,78501686327,746.5781,746,1102,-62.72,112,13,1456,748,18001,696,1.5909124,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,84891597181,750.9219,750,1007,-62.66,116,13,1508,753,17262,700,1.6856163,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,91281308834,748.25,748,1110,-62.9,116,13,1508,752,16950,698,1.7810807,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,97671049687,753.3281,753,1052,-62.4,108,13,1404,755,18213,703,1.8865637,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104060960518,749.9375,749,1098,-62.57,124,13,1612,751,17996,699,1.9832115,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,110450689079,746.7031,746,1016,-62.52,112,13,1456,748,17625,696,2.0765281,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,116840460131,750.7656,750,1032,-62.81,104,13,1352,752,17143,700,2.1793057,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,123230200437,731.0469,731,991,-62.64,104,13,1352,733,16798,681,2.3078113,1.5,90,02_lde_aligned\frame_0020_aligned.csv
21,129619988374,752.4375,752,1084,-62.82,108,13,1404,754,17917,702,2.3852643,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136009899198,748.1875,748,972,-62.83,108,13,1404,750,16661,698,2.4799582,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,142399611350,753.5625,753,978,-62.6,100,13,1300,755,17102,703,2.5765553,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,148789351670,749.9375,749,1052,-62.44,116,13,1508,751,17627,699,2.6868218,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,155179262506,746.75,746,972,-62.44,100,13,1300,748,16692,696,2.7807314,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,161568974660,750.5312,750,1116,-62.64,120,13,1560,752,18506,700,2.8871551,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,167958714998,747.8125,747,1014,-62.75,104,13,1352,749,16934,697,2.9831267,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,174348625825,752.1094,752,981,-62.83,112,13,1456,754,16997,702,3.0784023,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,180738337999,748.3281,748,1005,-62.52,108,13,1404,750,17737,698,3.1901642,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,187128079317,753.0469,753,1075,-62.56,116,13,1508,757,16982,703,3.2841844,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,193517870329,749.4844,749,1060,-62.85,112,13,1456,752,17213,699,3.3793989,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,199907657738,745.75,745,975,-62.64,108,13,1404,747,16726,695,3.4769338,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,206297505571,749.7656,749,1037,-62.98,108,13,1404,752,17251,699,3.587943,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,212687276578,745.875,745,1047,-62.49,112,13,1456,747,17757,695,3.682957,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,219077017398,750.8125,750,998,-62.52,108,13,1404,752,16908,700,3.7781343,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,225466928184,746.7187,746,1044,-62.62,112,13,1456,748,17915,696,3.888995,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,231856639810,750.125,750,979,-62.79,104,13,1352,752,16690,700,3.9873634,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,238246380599,746.0781,746,966,-62.65,104,13,1352,748,16410,696,4.0832385,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,244636291375,750.8281,750,981,-62.58,104,13,1352,752,16447,700,4.1755675,1.5,147,02_lde_aligned\frame_0039_aligned.csv
40,251026019875,746.0156,746,1077,-62.6,116,13,1508,747,17003,696,4.2904158,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,257415790866,750,750,1037,-62.68,116,13,1508,752,17764,700,4.3856899,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,263805531628,745.6562,745,977,-62.59,100,13,1300,747,16593,695,4.4825542,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,270195441869,749.0937,749,1048,-63.1,108,13,1404,751,18024,699,4.579361,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,276585229735,752.9531,752,1085,-62.74,112,13,1456,755,17845,702,4.6901522,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,282974941824,748.1406,748,1025,-63.06,116,13,1508,750,17642,698,4.7856693,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,289364682071,750.7031,750,1001,-62.61,108,13,1404,752,17441,700,4.8795457,1.5,150,02_lde_aligned\frame_0046_aligned.csv
47,295754469913,745.5312,745,1063,-63.06,100,13,1300,748,17206,695,4.9911565,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,302144380638,749.3125,749,967,-62.88,104,13,1352,751,16731,699,5.0798425,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,308534092197,752.7969,752,1025,-62.77,108,13,1404,754,17013,702,5.191458,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,314923832910,746.9375,746,1011,-62.46,108,13,1404,748,16961,696,5.2860487,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,321313743611,750.0156,750,1020,-62.64,112,13,1456,752,17570,700,5.3810785,1.5,150,02_lde_aligned\frame_0051_aligned.csv
52,327703455647,752.3281,752,994,-62.68,112,13,1456,754,17470,702,5.4760722,1.5,150,02_lde_aligned\frame_0052_aligned.csv
53,334093195831,745.9531,745,1025,-62.73,116,13,1508,748,17447,695,5.5884733,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,340482983628,748.5312,748,979,-62.74,112,13,1456,750,16994,698,5.6842897,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,346872894311,750.9531,750,1003,-62.6,108,13,1404,752,16674,700,5.7812047,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,353262606305,753.4844,753,1102,-62.64,120,13,1560,755,18156,703,5.8770619,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,359652346468,747.1562,747,1038,-62.97,104,13,1352,749,17905,697,5.9873844,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,366042257135,749.8281,749,1071,-62.6,116,13,1508,751,17598,699,6.0840171,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,372431969120,751.2187,751,1120,-62.87,120,13,1560,755,17222,701,6.18115,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,378821709274,753.125,753,965,-62.77,104,13,1352,755,16560,703,6.2764699,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,385211497041,747.1094,747,986,-62.71,108,13,1404,749,16917,697,6.3775303,1.5,150,02_lde_aligned\frame_0061_aligned.csv
62,391601407674,748.125,748,982,-62.81,104,13,1352,750,16758,698,6.4889722,1.5,150,02_lde_aligned\frame_0062_aligned.csv
63,397991119657,750.7344,750,1045,-62.67,112,13,1456,752,17967,700,6.5834584,1.5,150,02_lde_aligned\frame_0063_aligned.csv
64,404380859784,752.4687,752,1079,-62.71,116,13,1508,755,17369,702,6.6885507,1.5,150,02_lde_aligned\frame_0064_aligned.csv
65,410770647543,745.4531,745,1016,-62.68,112,13,1456,747,17791,695,6.7831125,1.5,150,02_lde_aligned\frame_0065_aligned.csv
66,417160558181,746.6719,746,1086,-62.87,116,13,1508,748,17748,696,6.8811849,1.5,136,02_lde_aligned\frame_0066_aligned.csv
67,423550270146,749.125,749,1074,-62.97,112,13,1456,751,17941,699,6.9830879,1.5,150,02_lde_aligned\frame_0067_aligned.csv
68,429940010296,749.9687,749,1007,-62.91,116,13,1508,752,17336,699,7.0877187,1.5,150,02_lde_aligned\frame_0068_aligned.csv
69,436329920934,752.6875,752,987,-62.67,104,13,1352,754,17040,702,7.1993152,1.5,150,02_lde_aligned\frame_0069_aligned.csv
70,442719632897,746.2344,746,989,-62.68,108,13,1404,748,17303,696,7.2792694,1.5,150,02_lde_aligned\frame_0070_aligned.csv
71,449109373012,747.2812,747,966,-62.65,108,13,1404,749,17037,697,7.3891985,1.5,150,02_lde_aligned\frame_0071_aligned.csv
72,455499160746,748.375,748,1004,-62.72,104,13,1352,750,17652,698,7.4837595,1.5,150,02_lde_aligned\frame_0072_aligned.csv
73,461889071341,748.9219,748,999,-62.68,112,13,1456,751,17110,698,7.5826418,1.5,150,02_lde_aligned\frame_0073_aligned.csv
