sample,taps_from_fp,amplitude,amplitude_norm
697,-50.25,173.05,0.17184
698,-49.25,99.3,0.09861
699,-48.25,143.74,0.14274
700,-47.25,177.79,0.17656
701,-46.25,205.68,0.20425
702,-45.25,300.03,0.29794
703,-44.25,433.56,0.43054
704,-43.25,424.89,0.42193
705,-42.25,261.87,0.26005
706,-41.25,287.01,0.28501
707,-40.25,339.86,0.3375
708,-39.25,214.28,0.21279
709,-38.25,184.02,0.18275
710,-37.25,291.82,0.28979
711,-36.25,159.01,0.15791
712,-35.25,123.79,0.12293
713,-34.25,175.96,0.17474
714,-33.25,228.4,0.22681
715,-32.25,51.04,0.05068
716,-31.25,293.2,0.29117
717,-30.25,334.8,0.33248
718,-29.25,345.96,0.34356
719,-28.25,271.41,0.26953
720,-27.25,303.19,0.30108
721,-26.25,314.2,0.31202
722,-25.25,406.02,0.4032
723,-24.25,384.69,0.38201
724,-23.25,302.54,0.30043
725,-22.25,236.93,0.23529
726,-21.25,188.74,0.18743
727,-20.25,145.96,0.14495
728,-19.25,132.19,0.13127
729,-18.25,202.2,0.20079
730,-17.25,183.58,0.1823
731,-16.25,83.67,0.08309
732,-15.25,291.9,0.28987
733,-14.25,348.9,0.34648
734,-13.25,339.33,0.33697
735,-12.25,511.99,0.50844
736,-11.25,359.01,0.35652
737,-10.25,334.51,0.33219
738,-9.25,273,0.2711
739,-8.25,195.48,0.19412
740,-7.25,296.97,0.2949
741,-6.25,360.44,0.35793
742,-5.25,384.73,0.38206
743,-4.25,185.22,0.18393
744,-3.25,157.54,0.15645
745,-2.25,152.28,0.15122
746,-1.25,963.48,0.95678
747,-0.25,6912.23,6.86418
748,0.75,16109.56,15.99758
749,1.75,18866.14,18.735
750,2.75,18784.23,18.65365
751,3.75,13709.26,13.61397
752,4.75,9678.21,9.61094
753,5.75,15249.32,15.14332
754,6.75,11630.54,11.54969
755,7.75,3699.65,3.67394
756,8.75,9197.13,9.13319
757,9.75,8821.28,8.75996
758,10.75,3486.54,3.4623
759,11.75,913.16,0.90681
760,12.75,1641.23,1.62983
761,13.75,2716.32,2.69744
762,14.75,3255.16,3.23254
763,15.75,2588.46,2.57047
764,16.75,2136.27,2.12142
765,17.75,2701.14,2.68236
766,18.75,1399.68,1.38995
767,19.75,3942.07,3.91467
768,20.75,7378.78,7.32748
769,21.75,8717.27,8.65667
770,22.75,8432.26,8.37364
771,23.75,5338.96,5.30185
772,24.75,2738.45,2.71941
773,25.75,3105.73,3.08414
774,26.75,3865.7,3.83882
775,27.75,1742.04,1.72993
776,28.75,749.82,0.74461
777,29.75,1819.31,1.80666
778,30.75,2564.8,2.54697
779,31.75,3551.47,3.52678
780,32.75,2651.14,2.63271
781,33.75,1214.63,1.20618
782,34.75,664.68,0.66006
783,35.75,2814.02,2.79446
784,36.75,7372.24,7.32099
785,37.75,7310.04,7.25922
786,38.75,3419.71,3.39594
787,39.75,2909.04,2.88882
788,40.75,5645.42,5.60618
789,41.75,5393.86,5.35636
790,42.75,4149.6,4.12076
791,43.75,4803.31,4.76992
792,44.75,5120.83,5.08523
793,45.75,3922.56,3.89529
794,46.75,5446.35,5.40849
795,47.75,7884.99,7.83018
796,48.75,6213.76,6.17057
797,49.75,4911.02,4.87689
798,50.75,5702.88,5.66324
799,51.75,6149.52,6.10678
800,52.75,4986.02,4.95136
801,53.75,1848.43,1.83558
802,54.75,2526.52,2.50896
803,55.75,2499.97,2.48259
804,56.75,1931.45,1.91802
805,57.75,3679.34,3.65376
806,58.75,4108.61,4.08005
807,59.75,1897.32,1.88413
808,60.75,778.31,0.7729
809,61.75,2281.36,2.2655
810,62.75,2130.69,2.11588
811,63.75,966.51,0.95979
812,64.75,880.97,0.87485
813,65.75,1134.42,1.12653
814,66.75,898.05,0.89181
815,67.75,859.74,0.85376
816,68.75,2388.56,2.37196
817,69.75,1800.29,1.78778
818,70.75,176,0.17478
819,71.75,1817.82,1.80518
820,72.75,1988.66,1.97483
821,73.75,887.82,0.88165
822,74.75,866.36,0.86034
823,75.75,1059.92,1.05255
824,76.75,403.23,0.40042
825,77.75,233.57,0.23194
826,78.75,486.04,0.48266
827,79.75,872.92,0.86685
828,80.75,1831.17,1.81844
829,81.75,2514.75,2.49727
830,82.75,2107.09,2.09244
831,83.75,1557.39,1.54656
832,84.75,1913.36,1.90005
833,85.75,2632.42,2.61412
834,86.75,2805.07,2.78557
835,87.75,2146.72,2.13179
836,88.75,1419.62,1.40975
837,89.75,1760.14,1.74791
838,90.75,1739.46,1.72737
839,91.75,970.35,0.9636
840,92.75,382.69,0.38003
841,93.75,737.42,0.7323
842,94.75,1752.95,1.74076
843,95.75,2305.12,2.28909
844,96.75,1167.11,1.159
845,97.75,199.82,0.19843
846,98.75,518.69,0.51509
