sample,taps_from_fp,amplitude,amplitude_norm
697,-50.8594000000001,130.54,0.12686
698,-49.8594000000001,184.78,0.17958
699,-48.8594000000001,144.7,0.14062
700,-47.8594000000001,21.54,0.02093
701,-46.8594000000001,63.91,0.06211
702,-45.8594000000001,68.26,0.06634
703,-44.8594000000001,154,0.14966
704,-43.8594000000001,169.24,0.16447
705,-42.8594000000001,109.11,0.10604
706,-41.8594000000001,68.18,0.06626
707,-40.8594000000001,147.49,0.14333
708,-39.8594000000001,117.46,0.11415
709,-38.8594000000001,72.56,0.07052
710,-37.8594000000001,85.59,0.08317
711,-36.8594000000001,33.02,0.03208
712,-35.8594000000001,51.04,0.0496
713,-34.8594000000001,21.21,0.02062
714,-33.8594000000001,47.17,0.04584
715,-32.8594000000001,199.08,0.19347
716,-31.8594000000001,258.31,0.25103
717,-30.8594000000001,536.73,0.5216
718,-29.8594000000001,531.41,0.51644
719,-28.8594000000001,422.41,0.41051
720,-27.8594000000001,258.31,0.25103
721,-26.8594000000001,440.96,0.42853
722,-25.8594000000001,212.02,0.20605
723,-24.8594000000001,254.58,0.2474
724,-23.8594000000001,327.4,0.31817
725,-22.8594000000001,338.1,0.32857
726,-21.8594000000001,143.01,0.13898
727,-20.8594000000001,106.07,0.10308
728,-19.8594000000001,123.66,0.12018
729,-18.8594000000001,321.2,0.31215
730,-17.8594000000001,337.14,0.32764
731,-16.8594000000001,143.14,0.1391
732,-15.8594000000001,117.92,0.1146
733,-14.8594000000001,105.72,0.10274
734,-13.8594000000001,145.38,0.14128
735,-12.8594000000001,350,0.34013
736,-11.8594000000001,460.43,0.44745
737,-10.8594000000001,467.74,0.45456
738,-9.85940000000005,446.61,0.43402
739,-8.85940000000005,288.95,0.28081
740,-7.85940000000005,223.95,0.21764
741,-6.85940000000005,189.93,0.18458
742,-5.85940000000005,143.2,0.13916
743,-4.85940000000005,17.46,0.01697
744,-3.85940000000005,87.21,0.08475
745,-2.85940000000005,202.94,0.19722
746,-1.85940000000005,78.6,0.07639
747,-0.859400000000051,2402.57,2.33486
748,0.140599999999949,11123.36,10.80987
749,1.14059999999995,18156.15,17.64446
750,2.14059999999995,19291.3,18.74762
751,3.14059999999995,17655.4,17.15783
752,4.14059999999995,8467.43,8.22879
753,5.14059999999995,14249.63,13.84804
754,6.14059999999995,11211.45,10.89548
755,7.14059999999995,6567.34,6.38225
756,8.14059999999995,16612.94,16.14474
757,9.14059999999995,14303.29,13.90019
758,10.1405999999999,3261.27,3.16936
759,11.1405999999999,2720.67,2.64399
760,12.1405999999999,1088.87,1.05818
761,13.1405999999999,2660.5,2.58552
762,14.1405999999999,3127.37,3.03923
763,15.1405999999999,1881.34,1.82832
764,16.1405999999999,1476.32,1.43472
765,17.1405999999999,1308.87,1.27198
766,18.1405999999999,583.76,0.56731
767,19.1405999999999,1701.6,1.65364
768,20.1405999999999,4711,4.57824
769,21.1405999999999,7359.22,7.15182
770,22.1405999999999,8661.47,8.41737
771,23.1405999999999,6985.36,6.78849
772,24.1405999999999,3582,3.48105
773,25.1405999999999,2423.77,2.35546
774,26.1405999999999,3745.76,3.64019
775,27.1405999999999,3168.75,3.07944
776,28.1405999999999,379.38,0.36869
777,29.1405999999999,1819.87,1.76858
778,30.1405999999999,3114.81,3.02702
779,31.1405999999999,4301.47,4.18024
780,32.1405999999999,4797.52,4.66231
781,33.1405999999999,2754.32,2.67669
782,34.1405999999999,856.81,0.83266
783,35.1405999999999,1141.06,1.1089
784,36.1405999999999,7256.14,7.05164
785,37.1405999999999,11052.25,10.74077
786,38.1405999999999,8765.41,8.51838
787,39.1405999999999,2994.15,2.90977
788,40.1405999999999,2803.47,2.72446
789,41.1405999999999,2927.2,2.84471
790,42.1405999999999,3304.78,3.21164
791,43.1405999999999,6699.92,6.51109
792,44.1405999999999,9746.82,9.47213
793,45.1405999999999,8423.7,8.18629
794,46.1405999999999,5843.97,5.67928
795,47.1405999999999,6225.21,6.04977
796,48.1405999999999,5439.99,5.28667
797,49.1405999999999,3289.23,3.19653
798,50.1405999999999,3743.06,3.63757
799,51.1405999999999,4533.23,4.40547
800,52.1405999999999,4662.74,4.53133
801,53.1405999999999,3307.74,3.21452
802,54.1405999999999,1612.85,1.56739
803,55.1405999999999,2146.26,2.08577
804,56.1405999999999,1607.13,1.56184
805,57.1405999999999,1835.32,1.7836
806,58.1405999999999,2799.75,2.72084
807,59.1405999999999,2373.9,2.307
808,60.1405999999999,602.48,0.5855
809,61.1405999999999,1286.49,1.25024
810,62.1405999999999,2029.81,1.97261
811,63.1405999999999,1753.2,1.70379
812,64.1405999999999,1388.87,1.34973
813,65.1405999999999,1245.49,1.21039
814,66.1405999999999,1466.88,1.42554
815,67.1405999999999,1023.1,0.99426
816,68.1405999999999,1231.94,1.19722
817,69.1405999999999,2154.72,2.09399
818,70.1405999999999,1341.2,1.3034
