FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4503483197,747.7969,747,872,-57.75,104,13,1352,750,17219,697,0.3839913,1,150,02_lde_aligned\frame_0001_aligned.csv
2,10893277471,747.3281,747,955,-57.62,108,13,1404,750,17895,697,0.4780619,1,150,02_lde_aligned\frame_0002_aligned.csv
3,17283071216,747.5937,747,943,-57.82,112,13,1456,749,18105,697,0.5600731,1,150,02_lde_aligned\frame_0003_aligned.csv
4,23672865469,745.7969,745,859,-57.77,92,13,1196,748,16977,695,0.6542165,1,150,02_lde_aligned\frame_0004_aligned.csv
5,30062659179,752.6406,752,866,-57.69,108,13,1404,754,16893,702,0.7572258,1,150,02_lde_aligned\frame_0005_aligned.csv
6,36452453365,750.5469,750,914,-57.96,104,13,1352,754,16853,700,0.8561686,1,150,02_lde_aligned\frame_0006_aligned.csv
7,42842247040,749.0937,749,865,-57.66,100,13,1300,751,16901,699,0.9594093,1,150,02_lde_aligned\frame_0007_aligned.csv
8,49232041145,746.7344,746,897,-57.96,104,13,1352,750,17152,696,1.0549029,1,150,02_lde_aligned\frame_0008_aligned.csv
9,55621834760,751.4687,751,861,-57.77,100,13,1300,754,16975,701,1.1495337,1,150,02_lde_aligned\frame_0009_aligned.csv
10,62011628843,747.6406,747,861,-57.83,104,13,1352,750,17000,697,1.2469919,1,150,02_lde_aligned\frame_0010_aligned.csv
11,68401422389,751.7969,751,898,-57.57,108,13,1404,753,17328,701,1.3600628,1,150,02_lde_aligned\frame_0011_aligned.csv
12,74791216417,748.6094,748,867,-57.68,100,13,1300,750,16926,698,1.4553442,1,150,02_lde_aligned\frame_0012_aligned.csv
13,81181009912,751.3437,751,903,-57.68,104,13,1352,753,17784,701,1.549766,1,150,02_lde_aligned\frame_0013_aligned.csv
14,87570803869,745.2969,745,947,-57.51,108,13,1404,748,17990,695,1.6603147,1,150,02_lde_aligned\frame_0014_aligned.csv
15,93960597313,747.7344,747,852,-57.61,96,13,1248,750,16737,697,1.7544928,1,150,02_lde_aligned\frame_0015_aligned.csv
16,100350391229,750.4219,750,912,-57.79,104,13,1352,753,17004,700,1.8485814,1,150,02_lde_aligned\frame_0016_aligned.csv
17,106740184625,751.8594,751,854,-57.73,96,13,1248,754,16799,701,1.9617987,1,150,02_lde_aligned\frame_0017_aligned.csv
18,113129978499,753.6406,753,850,-57.69,100,13,1300,755,16618,703,2.0568779,1,150,02_lde_aligned\frame_0018_aligned.csv
19,119519772357,745.7969,745,855,-57.58,96,13,1248,748,16872,695,2.1512019,1,150,02_lde_aligned\frame_0019_aligned.csv
20,125909565683,747.6406,747,881,-57.46,104,13,1352,750,17397,697,2.2465992,1,150,02_lde_aligned\frame_0020_aligned.csv
21,132299359490,746.875,746,877,-57.69,96,13,1248,749,17292,696,2.355092,1,150,02_lde_aligned\frame_0021_aligned.csv
22,138689152759,747.9531,747,919,-57.31,104,13,1352,749,17350,697,2.4428045,1,150,02_lde_aligned\frame_0022_aligned.csv
23,145078946543,747.0781,747,895,-57.49,100,13,1300,750,17566,697,2.5606123,1,150,02_lde_aligned\frame_0023_aligned.csv
24,151468739788,747.2812,747,922,-57.39,108,13,1404,749,17363,697,2.6566194,1,150,02_lde_aligned\frame_0024_aligned.csv
25,157858533532,745.6562,745,916,-57.7,112,13,1456,748,17998,695,2.7607143,1,150,02_lde_aligned\frame_0025_aligned.csv
26,164248326744,752.5937,752,940,-57.13,124,13,1612,754,18115,702,2.8551471,1,150,02_lde_aligned\frame_0026_aligned.csv
27,170638120436,750.7812,750,862,-56.94,104,13,1352,753,16645,700,2.9600684,1,150,02_lde_aligned\frame_0027_aligned.csv
28,177027914114,750,750,863,-56.89,104,13,1352,752,16884,700,3.054342,1,150,02_lde_aligned\frame_0028_aligned.csv
29,183417707264,747.4687,747,852,-57.49,100,13,1300,749,16776,697,3.14921,1,150,02_lde_aligned\frame_0029_aligned.csv
30,189807500894,753.5625,753,915,-57.64,100,13,1300,757,17317,703,3.2521481,1,150,02_lde_aligned\frame_0030_aligned.csv
31,196197294018,750.25,750,859,-57.59,88,13,1144,753,16808,700,3.3474114,1,150,02_lde_aligned\frame_0031_aligned.csv
32,202587087604,747.5312,747,909,-58.46,84,13,1092,751,17518,697,3.4514732,1,150,02_lde_aligned\frame_0032_aligned.csv
33,208976880688,752.3437,752,890,-58.4,92,13,1196,755,17566,702,3.553785,1,150,02_lde_aligned\frame_0033_aligned.csv
