sample,taps_from_fp,amplitude,amplitude_norm
697,-50.8125,168.32,0.16968
698,-49.8125,150.42,0.15163
699,-48.8125,121.2,0.12218
700,-47.8125,224.01,0.22582
701,-46.8125,306.44,0.30891
702,-45.8125,621.48,0.6265
703,-44.8125,937.36,0.94492
704,-43.8125,770.77,0.77698
705,-42.8125,230.71,0.23257
706,-41.8125,279.65,0.28191
707,-40.8125,120.07,0.12103
708,-39.8125,223.29,0.22509
709,-38.8125,416.75,0.42011
710,-37.8125,451.69,0.45533
711,-36.8125,374.7,0.37772
712,-35.8125,749.6,0.75565
713,-34.8125,490.42,0.49438
714,-33.8125,39,0.03931
715,-32.8125,197.25,0.19884
716,-31.8125,450.7,0.45433
717,-30.8125,796.61,0.80303
718,-29.8125,749.46,0.7555
719,-28.8125,486.61,0.49053
720,-27.8125,355.24,0.3581
721,-26.8125,467.96,0.47174
722,-25.8125,246.22,0.24821
723,-24.8125,390.59,0.39374
724,-23.8125,350.68,0.35351
725,-22.8125,125.06,0.12607
726,-21.8125,390.15,0.3933
727,-20.8125,620.46,0.62547
728,-19.8125,272.08,0.27428
729,-18.8125,202.57,0.2042
730,-17.8125,191.32,0.19286
731,-16.8125,174.54,0.17595
732,-15.8125,190.42,0.19196
733,-14.8125,369.13,0.37211
734,-13.8125,385.09,0.3882
735,-12.8125,388.43,0.39156
736,-11.8125,247.17,0.24916
737,-10.8125,194.91,0.19648
738,-9.8125,200.86,0.20248
739,-8.8125,147.51,0.1487
740,-7.8125,409.94,0.41325
741,-6.8125,501.78,0.50583
742,-5.8125,301.03,0.30346
743,-4.8125,235.76,0.23767
744,-3.8125,209.15,0.21084
745,-2.8125,189.42,0.19095
746,-1.8125,351.53,0.35436
747,-0.8125,2461.09,2.48094
748,0.1875,10894.92,10.98278
749,1.1875,16907.68,17.04403
750,2.1875,16372.38,16.50442
751,3.1875,14098.04,14.21173
752,4.1875,15198.22,15.32079
753,5.1875,9432.67,9.50874
754,6.1875,3790.04,3.82061
755,7.1875,3716.43,3.7464
756,8.1875,665.92,0.67129
757,9.1875,1830,1.84476
758,10.1875,1583.21,1.59598
759,11.1875,1334.92,1.34569
760,12.1875,1196.12,1.20577
761,13.1875,1688.54,1.70216
762,14.1875,1663.22,1.67663
763,15.1875,2085.71,2.10253
764,16.1875,1314.46,1.32506
765,17.1875,345.56,0.34835
766,18.1875,4342.94,4.37796
767,19.1875,10074.51,10.15576
768,20.1875,9378.27,9.4539
769,21.1875,4237.55,4.27172
770,22.1875,4999.69,5.04001
771,23.1875,4083.06,4.11598
772,24.1875,5296.55,5.33927
773,25.1875,9085.39,9.15866
774,26.1875,5796.92,5.84367
775,27.1875,3012.04,3.03633
776,28.1875,7290.13,7.34892
777,29.1875,4131.9,4.16522
778,30.1875,889.96,0.89713
779,31.1875,1148.56,1.15783
780,32.1875,3506.54,3.53482
781,33.1875,4934.07,4.97386
782,34.1875,3104.1,3.12913
783,35.1875,1463.42,1.47522
784,36.1875,1359.36,1.37032
785,37.1875,1927.15,1.9427
786,38.1875,3540.15,3.5687
787,39.1875,8051.87,8.1168
788,40.1875,7237.09,7.29545
789,41.1875,1897,1.9123
790,42.1875,3498.01,3.52622
791,43.1875,6513.87,6.5664
792,44.1875,3773.67,3.8041
793,45.1875,5183.37,5.22517
794,46.1875,5757.71,5.80414
795,47.1875,1620.12,1.63318
796,48.1875,2145.91,2.16322
797,49.1875,2858.31,2.88136
798,50.1875,3343.86,3.37083
799,51.1875,2165.96,2.18343
800,52.1875,1867.46,1.88252
801,53.1875,2168.94,2.18643
802,54.1875,1316.77,1.32739
803,55.1875,1178.29,1.18779
804,56.1875,3431.22,3.45889
805,57.1875,3701.09,3.73094
806,58.1875,2381.42,2.40063
807,59.1875,3942.62,3.97441
808,60.1875,4257.77,4.29211
809,61.1875,2080.84,2.09762
810,62.1875,856.9,0.86381
811,63.1875,753.49,0.75957
812,64.1875,1460.3,1.47208
813,65.1875,2343.77,2.36267
814,66.1875,1692.08,1.70572
815,67.1875,2025.6,2.04193
816,68.1875,3637.3,3.66663
817,69.1875,2902.63,2.92603
818,70.1875,1627.87,1.641
819,71.1875,2638.11,2.65939
820,72.1875,1806.07,1.82064
821,73.1875,808.21,0.81473
822,74.1875,858.82,0.86575
823,75.1875,975.01,0.98288
824,76.1875,608.13,0.61303
825,77.1875,421.01,0.42441
826,78.1875,1142.9,1.15212
827,79.1875,2028.97,2.04533
828,80.1875,1005.92,1.01403
829,81.1875,520.38,0.52458
830,82.1875,547.98,0.5524
831,83.1875,1649.05,1.66235
832,84.1875,1896.79,1.91208
833,85.1875,1096.31,1.10515
834,86.1875,920,0.92742
835,87.1875,1083.43,1.09216
836,88.1875,1308.38,1.31893
837,89.1875,802.97,0.80945
838,90.1875,1405.77,1.41711
839,91.1875,1262.63,1.27281
840,92.1875,638.16,0.64331
841,93.1875,493.68,0.49766
842,94.1875,386.81,0.38993
843,95.1875,292.26,0.29462
844,96.1875,713.47,0.71923
845,97.1875,486.41,0.49034
846,98.1875,533.58,0.53788
