FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2038232344,753.3437,753,897,-60.26,84,13,1092,755,17050,703,0.3990097,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8428017937,753.3594,753,958,-60.91,92,13,1196,755,18128,703,0.4884267,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,14817833239,753.5781,753,926,-60.72,88,13,1144,756,17440,703,0.5991966,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21207642351,753.3281,753,1050,-60.83,100,13,1300,755,19012,703,0.6943966,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,27597427918,752.4375,752,904,-60.3,88,13,1144,754,17164,702,0.7954671,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,33987243114,750.25,750,961,-61.2,88,13,1144,753,17546,700,0.898699,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40377046496,747.9687,747,991,-61.34,100,13,1300,753,17640,697,0.9933654,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,46766849835,745.8906,745,889,-60.48,104,13,1352,748,16794,695,1.0991006,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53156652625,750.1094,750,903,-60.04,84,13,1092,752,17427,700,1.1936427,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59546444117,745.6719,745,893,-60.39,84,13,1092,748,17100,695,1.286656,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,65936246804,749.6562,749,1032,-60.94,104,13,1352,751,18729,699,1.3889404,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72326050008,752.4687,752,931,-61.1,80,13,1040,755,17405,702,1.5000132,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,78715864914,746.25,746,939,-60.87,92,13,1196,748,17911,696,1.5879948,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,85105673654,747.4375,747,914,-60.05,88,13,1144,749,17427,697,1.699207,1.5,150,02_lde_aligned\frame_0014_aligned.csv
