FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3992843908,746.1562,746,918,-59.79,92,13,1196,748,17694,696,0.4115598,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10382642996,749.7812,749,1090,-60.74,112,13,1456,752,18887,699,0.5155715,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16772430840,751.3437,751,887,-59.81,88,13,1144,753,17097,701,0.6191578,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23162212511,746.4531,746,899,-60.68,92,13,1196,748,17185,696,0.7144266,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29552018216,748.5937,748,896,-60.41,96,13,1248,750,16979,698,0.8096052,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35941799840,750.5937,750,922,-60.97,92,13,1196,753,17359,700,0.9207469,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42331611105,751.6094,751,926,-60.58,96,13,1248,753,17484,701,1.0145788,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48721399304,752.3437,752,872,-60.49,84,13,1092,754,16686,702,1.115666,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55111198234,751.75,751,943,-60.35,100,13,1300,753,17800,701,1.2209005,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61500985865,752.3594,752,904,-59.94,96,13,1248,754,17548,702,1.3143326,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67890767316,751.5312,751,901,-60.48,92,13,1196,753,17089,701,1.4095614,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74280572819,750.5156,750,897,-60.18,88,13,1144,752,16850,700,1.5201538,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80670354218,749.125,749,920,-59.9,88,13,1144,751,17709,699,1.606979,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87060165307,747.1406,747,967,-61.23,96,13,1248,750,17098,697,1.7210712,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93449952813,752.5469,752,900,-60.53,88,13,1144,755,16873,702,1.8159698,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99839734142,750.4375,750,885,-59.7,88,13,1144,752,16956,700,1.9117094,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106229539519,747.3281,747,942,-60.69,104,13,1352,749,17436,697,2.0065075,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112619320805,752.1719,752,945,-59.84,92,13,1196,754,18033,702,2.1179713,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119009131768,748.5937,748,989,-60.62,100,13,1300,750,18364,698,2.2093868,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125398919158,751.6875,751,957,-60.04,96,13,1248,753,17953,701,2.3194316,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131788700397,747.7969,747,903,-59.93,88,13,1144,750,17206,697,2.4137686,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,138178511296,751.3437,751,873,-60.32,80,13,1040,753,16366,701,2.5081126,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,144568298618,746.5,746,1010,-60.35,104,13,1352,748,18582,696,2.6187265,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150958079779,749.6406,749,1051,-60.71,100,13,1300,751,18708,699,2.7137295,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,157347890619,751.2656,751,1042,-60.62,104,13,1352,753,18924,701,2.8138415,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,163737677899,745.8906,745,878,-60.12,88,13,1144,748,16745,695,2.9187474,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,170127459011,746.6406,746,897,-60.09,100,13,1300,748,16986,696,3.0143662,1.5,150,02_lde_aligned\frame_0027_aligned.csv
