sample,real,imag,amplitude,amplitude_norm
732,6,144,144.12,0.14767
733,286,111,306.78,0.31433
734,133,87,158.93,0.16284
735,113,113,159.81,0.16374
736,44,257,260.74,0.26715
737,-9,301,301.13,0.30854
738,4,185,185.04,0.18959
739,-40,-54,67.2,0.06885
740,0,58,58,0.05943
741,-64,232,240.67,0.24658
742,-14,224,224.44,0.22996
743,-3,113,113.04,0.11582
744,103,91,137.44,0.14082
745,492,36,493.32,0.50545
746,356,88,366.72,0.37573
747,-54,298,302.85,0.3103
748,-916,575,1081.52,1.10811
749,-1729,778,1895.98,1.9426
750,-451,613,761.03,0.77975
751,1853,1299,2262.96,2.31861
752,731,4970,5023.47,5.147
753,-4948,13527,14403.56,14.75774
754,-7946,15962,17830.43,18.26889
755,-7494,14075,15945.71,16.33782
756,-3183,4999,5926.34,6.07207
757,-1111,-445,1196.81,1.22624
758,-4567,4880,6683.7,6.84806
759,-1813,11868,12005.68,12.3009
760,9735,9631,13694.03,14.03077
761,13983,2485,14202.1,14.55133
762,5902,-2760,6515.46,6.67568
763,-3117,-2120,3769.63,3.86232
764,-696,3218,3292.41,3.37337
765,9285,7630,12017.83,12.31335
766,16049,2866,16302.89,16.70378
767,16402,-3673,16808.23,17.22155
768,11681,-7478,13869.62,14.21067
769,2841,-9463,9880.27,10.12322
770,-2229,-9716,9968.41,10.21353
771,-2091,-4452,4918.6,5.03954
772,-1674,1752,2423.18,2.48276
773,-2811,6165,6775.61,6.94223
774,-1120,4367,4508.34,4.6192
775,2998,185,3003.7,3.07756
776,8966,-2252,9244.49,9.47182
777,8968,-2656,9353.04,9.58303
778,3463,-2630,4348.48,4.45541
779,321,-3427,3442,3.52664
780,-94,-2735,2736.61,2.80391
781,-415,-743,851.04,0.87197
782,-1687,-144,1693.13,1.73477
783,-2391,-1665,2913.61,2.98525
784,6,-1840,1840.01,1.88526
785,1780,903,1995.95,2.04503
786,139,1801,1806.36,1.85077
787,-3536,557,3579.6,3.66762
788,-4943,-1550,5180.32,5.30771
789,-1874,-1903,2670.82,2.7365
790,82,-743,747.51,0.76589
791,-469,-1873,1930.83,1.97831
792,-1866,-5609,5911.25,6.05661
793,-2616,-8643,9030.22,9.25228
794,-2437,-6300,6754.92,6.92103
795,-899,-1513,1759.93,1.80321
796,-66,-315,321.84,0.32975
797,224,-769,800.96,0.82066
798,123,-478,493.57,0.50571
799,-284,237,369.9,0.37899
800,-1060,498,1171.16,1.19995
801,-1068,287,1105.89,1.13308
802,-4,-205,205.04,0.21008
803,487,-154,510.77,0.52333
804,530,-57,533.06,0.54616
805,336,-280,437.37,0.44813
806,-236,-219,321.96,0.32988
807,-383,115,399.89,0.40973
808,633,556,842.51,0.86323
809,1855,539,1931.72,1.97922
810,1201,261,1229.03,1.25926
811,369,44,371.61,0.38075
812,615,-483,781.99,0.80122
813,1201,-741,1411.2,1.4459
814,938,-60,939.92,0.96303
815,143,1212,1220.41,1.25042
816,-388,2386,2417.34,2.47678
817,-72,1470,1471.76,1.50795
818,-9,531,531.08,0.54414
819,-482,230,534.06,0.5472
820,-1038,-555,1177.06,1.206
821,-426,-2177,2218.29,2.27284
822,284,-2985,2998.48,3.07221
823,-770,-1635,1807.24,1.85168
824,-2021,643,2120.82,2.17297
825,-1557,1555,2200.52,2.25463
826,-489,974,1089.86,1.11666
827,533,-187,564.85,0.57874
828,387,-632,741.08,0.7593
829,-461,-253,525.86,0.53879
830,-376,-470,601.89,0.61669
831,-355,-1257,1306.17,1.33829
832,-364,-1759,1796.27,1.84044
833,-567,-1481,1585.83,1.62482
834,-776,-311,836,0.85656
835,16,659,659.19,0.6754
836,1041,435,1128.23,1.15597
837,1725,18,1725.09,1.76751
838,1062,85,1065.4,1.09159
839,119,143,186.04,0.19061
840,-678,-114,687.52,0.70442
841,-900,-344,963.5,0.98719
842,-303,-262,400.57,0.41042
843,260,93,276.13,0.28292
844,432,358,561.06,0.57486
845,139,72,156.54,0.16039
846,-600,-321,680.47,0.6972
847,-1191,-729,1396.4,1.43073
848,-831,-506,972.93,0.99686
849,-598,25,598.52,0.61324
850,-456,-90,464.8,0.47623
851,-552,-341,648.83,0.66479
852,-502,-502,709.94,0.72739
853,-49,-826,827.45,0.8478
854,442,-1144,1226.42,1.25658
855,61,-130,143.6,0.14713
856,-498,1691,1762.81,1.80615
857,-282,2111,2129.75,2.18212
858,-30,1351,1351.33,1.38456
859,415,375,559.33,0.57308
860,-98,-344,357.69,0.36648
861,-605,-538,809.61,0.82952
862,-132,-385,407,0.41701
863,13,27,29.97,0.0307
864,-211,32,213.41,0.21866
865,-308,-735,796.92,0.81652
866,472,-912,1026.9,1.05215
867,1281,170,1292.23,1.32401
868,1160,480,1255.39,1.28626
869,809,-227,840.24,0.86091
870,408,-1523,1576.7,1.61547
871,527,-1056,1180.2,1.20922
872,1027,-150,1037.9,1.06342
873,617,623,876.82,0.89838
874,-187,323,373.23,0.3824
875,-683,-163,702.18,0.71945
876,-788,-31,788.61,0.808
877,-170,-4,170.05,0.17423
878,283,-415,502.31,0.51466
879,-467,-1139,1231.02,1.26129
880,-939,-1077,1428.86,1.464
881,-366,-208,420.98,0.43133
882,852,101,857.97,0.87906
883,1516,-810,1718.82,1.76109
884,677,-2138,2242.63,2.29777
885,-944,-1284,1593.67,1.63286
886,-1647,33,1647.33,1.68784
887,-381,155,411.32,0.42144
888,1206,-633,1362.03,1.39552
889,1116,-1338,1742.33,1.78517
890,59,-991,992.75,1.01717
891,-208,-202,289.94,0.29707
892,-23,-324,324.82,0.3328
893,-220,-905,931.36,0.95426
894,-447,-1096,1183.65,1.21276
895,-732,-933,1185.88,1.21504
896,-445,-134,464.74,0.47617
897,276,421,503.41,0.51578
898,385,111,400.68,0.41053
899,-73,-437,443.06,0.45395
900,-231,-846,876.97,0.89854
901,15,-1299,1299.09,1.33103
902,282,-694,749.11,0.76753
903,175,-90,196.79,0.20163
904,-226,-68,236.01,0.24181
905,-541,-228,587.08,0.60152
906,-203,-390,439.67,0.45048
