sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
700,-159,50,166.68,0.19678,-15.178223132,NaN
701,329,-194,381.94,0.45093,-14.877943132,NaN
702,452,-40,453.77,0.53573,-14.577663132,NaN
703,340,-137,366.56,0.43278,-14.277383132,NaN
704,226,-13,226.37,0.26727,-13.977103132,NaN
705,256,-80,268.21,0.31666,-13.676823132,NaN
706,507,-27,507.72,0.59943,-13.376543132,NaN
707,640,-77,644.62,0.76106,-13.076263132,NaN
708,277,-453,530.98,0.62689,-12.775983132,NaN
709,-39,-566,567.34,0.66983,-12.475703132,NaN
710,-88,-306,318.4,0.37592,-12.175423132,NaN
711,78,-182,198.01,0.23378,-11.875143132,NaN
712,-30,-78,83.57,0.09867,-11.574863132,NaN
713,-57,-156,166.09,0.19609,-11.274583132,NaN
714,126,-215,249.2,0.29422,-10.974303132,NaN
715,430,24,430.67,0.50846,-10.674023132,NaN
716,391,59,395.43,0.46686,-10.373743132,NaN
717,209,-160,263.21,0.31076,-10.073463132,NaN
718,199,20,200,0.23613,-9.77318313200002,NaN
719,581,65,584.62,0.69023,-9.47290313200001,NaN
720,730,-145,744.26,0.8787,-9.17262313200001,NaN
721,731,-147,745.63,0.88032,-8.87234313200002,NaN
722,772,-48,773.49,0.91321,-8.57206313200001,NaN
723,382,274,470.11,0.55503,-8.27178313200002,NaN
724,-295,171,340.98,0.40257,-7.97150313200001,NaN
725,-330,-74,338.2,0.39929,-7.67122313200001,NaN
726,244,-6,244.07,0.28816,-7.37094313200001,NaN
727,339,58,343.93,0.40605,-7.07066313200002,NaN
728,117,-136,179.4,0.21181,-6.77038313200002,NaN
729,-85,-125,151.16,0.17847,-6.47010313200002,NaN
730,232,88,248.13,0.29295,-6.16982313200002,NaN
731,440,227,495.11,0.58454,-5.86954313200001,NaN
732,206,49,211.75,0.25,-5.56926313200001,NaN
733,-21,101,103.16,0.12179,-5.26898313200001,NaN
734,-37,35,50.93,0.06013,-4.96870313200002,NaN
735,184,-39,188.09,0.22206,-4.66842313200002,NaN
736,154,-46,160.72,0.18976,-4.36814313200002,NaN
737,-51,91,104.32,0.12316,-4.06786313200002,NaN
738,-319,50,322.89,0.38122,-3.76758313200002,NaN
739,-294,66,301.32,0.35575,-3.46730313200002,NaN
740,-21,207,208.06,0.24565,-3.16702313200002,NaN
741,191,411,453.21,0.53508,-2.86674313200001,NaN
742,198,246,315.78,0.37283,-2.56646313200002,NaN
743,194,113,224.51,0.26507,-2.26618313200002,NaN
744,159,14,159.62,0.18845,-1.96590313200002,NaN
745,46,7,46.53,0.05493,-1.66562313200002,NaN
746,60,9,60.67,0.07163,-1.36534313200002,NaN
747,31,38,49.04,0.0579,-1.06506313200002,NaN
748,8,123,123.26,0.14553,-0.764783132000015,NaN
749,38,123,128.74,0.15199,-0.464503132000015,NaN
750,216,2497,2506.32,2.95906,-0.164223132000015,NaN
751,1247,12941,13000.94,15.3494,0.136056867999985,0.158228941829518
752,1336,16276,16330.74,19.28069,0.436336867999985,0.336226108138566
753,450,16404,16410.17,19.37446,0.736616867999985,0.496128645368844
754,-2650,15981,16199.22,19.12541,1.03689686799998,0.651401035397582
755,-10390,4198,11206.04,13.23027,1.33717686799998,0.80472791941038
756,-6760,-13224,14851.66,17.53443,1.63745686799998,0.957044815481531
757,242,-14499,14501.02,17.12045,1.93773686799998,1.10876804274005
758,7457,834,7503.49,8.8589,2.23801686799998,1.26011206071647
759,3944,4151,5725.9,6.76021,2.53829686799998,1.41119887957886
760,1604,-4346,4632.55,5.46936,2.83857686799998,1.56210313010574
761,5151,-10064,11305.61,13.34783,3.13885686799998,1.71287306583053
762,5160,-844,5228.57,6.17305,3.43913686799998,1.86354128728322
763,2049,7569,7841.44,9.2579,3.73941686799998,2.01413062098035
764,-680,2047,2156.99,2.54662,4.03969686799998,2.16465753100397
765,-799,-4943,5007.16,5.91164,4.33997686799998,2.31513419349586
766,114,-6829,6829.95,8.0637,4.64025686799998,2.46556980847334
767,963,-3408,3541.45,4.18116,4.94053686799998,2.61597145745453
768,979,-1122,1489.07,1.75805,5.24081686799998,2.76634468047246
769,1448,-2324,2738.19,3.23281,5.54109686799998,2.91669387412183
770,1216,-7357,7456.82,8.8038,5.84137686799998,3.06702257225168
771,-1149,-9192,9263.53,10.93688,6.14165686799999,3.2173336477995
772,-4872,-6624,8222.76,9.7081,6.44193686799998,3.36762946046984
773,-6177,-4109,7418.84,8.75896,6.74221686799998,3.51791196649175
774,-2337,-2251,3244.78,3.8309,7.04249686799998,3.66818280135374
775,-46,-1125,1125.94,1.32933,7.34277686799998,3.81844334297485
776,-288,-549,619.96,0.73194,7.64305686799998,3.96869476050633
777,-1019,-765,1274.2,1.50437,7.94333686799998,4.11893805243924
778,-82,-1969,1970.71,2.32669,8.24361686799998,4.26917407665622
779,2437,-4091,4761.85,5.62202,8.54389686799998,4.41940357434745
780,2257,-3788,4409.42,5.20593,8.84417686799998,4.56962718920444
781,-74,-1899,1900.44,2.24373,9.14445686799998,4.71984548294518
782,-383,-1020,1089.54,1.28635,9.44473686799998,4.87005894796352
783,1233,-649,1393.37,1.64507,9.74501686799998,5.02026801770593
784,1653,-722,1803.8,2.12963,10.045296868,5.17047307523814
785,1050,-773,1303.85,1.53938,10.345576868,5.32067446035971
786,608,-845,1041,1.22905,10.645856868,5.47087247554589
787,291,-492,571.62,0.67487,10.946136868,5.62106739093627
788,-25,-64,68.71,0.08112,11.246416868,5.77125944854402
789,269,-226,351.34,0.4148,11.546696868,5.92144886582415
790,981,-1012,1409.43,1.66403,11.846976868,6.07163583871198
791,598,-998,1163.45,1.37361,12.147256868,6.22182054422122
792,465,-733,868.05,1.02485,12.447536868,6.37200314267458
793,685,-894,1126.26,1.3297,12.747816868,6.52218377962598
794,1693,-1405,2200.06,2.59748,13.048096868,6.67236258752308
795,1153,-1621,1989.23,2.34856,13.348376868,6.82253968715018
796,225,-1117,1139.44,1.34526,13.648656868,6.97271518888451
797,-172,-1328,1339.09,1.58098,13.948936868,7.12288919379365
798,384,-1945,1982.54,2.34067,14.249216868,7.27306179459681
799,996,-2126,2347.74,2.77183,14.549496868,7.42323307650954
800,790,-1177,1417.54,1.6736,14.849776868,7.57340311798777
801,257,-980,1013.14,1.19615,15.150056868,7.7235719913851
802,-343,-1509,1547.49,1.82703,15.450336868,7.87373976353485
803,60,-1760,1761.02,2.07913,15.750616868,8.02390649626673
804,1159,-1644,2011.47,2.37482,16.050896868,8.17407224686649
805,2011,-1151,2317.09,2.73565,16.351176868,8.32423706848588
806,1342,-882,1605.89,1.89598,16.651456868,8.474401010509
807,483,-973,1086.29,1.28251,16.951736868,8.6245641188803
808,182,-825,844.84,0.99745,17.252016868,8.77472643639897
809,73,-892,894.98,1.05665,17.552296868,8.9248880029836
810,214,-1153,1172.69,1.38452,17.852576868,9.07504885591048
811,666,-1420,1568.42,1.85174,18.152856868,9.22520903002873
812,632,-1238,1389.99,1.64107,18.453136868,9.37536855795467
813,380,-1024,1092.23,1.28953,18.753416868,9.52552747024786
814,286,-1123,1158.85,1.36818,19.053696868,9.67568579557067
815,-232,-703,740.29,0.87402,19.353976868,9.82584356083332
816,-688,-163,707.05,0.83476,19.654256868,9.97600079132571
817,-916,-220,942.05,1.11222,19.954536868,10.1261575108376
818,-966,-590,1131.93,1.33639,20.254816868,10.2763137417682
819,-185,-1397,1409.2,1.66375,20.555096868,10.4264695052264
820,1265,-1022,1626.26,1.92002,20.855376868,10.5766248211222
821,1585,-565,1682.69,1.98665,21.155656868,10.7267797082507
822,792,-577,979.89,1.1569,21.455936868,10.8769341843692
823,176,-510,539.51,0.63697,21.756216868,11.0270882662678
824,511,-835,978.95,1.15579,22.056496868,11.1772419698342
825,920,-748,1185.71,1.39989,22.356776868,11.3273953101137
826,833,-929,1247.77,1.47316,22.657056868,11.4775483013641
827,-202,-1347,1362.06,1.6081,22.957336868,11.627700957107
828,20,-1172,1172.17,1.38391,23.257616868,11.7778532901743
829,353,-1633,1670.72,1.97251,23.557896868,11.9280053127516
830,808,-1639,1827.34,2.15743,23.858176868,12.0781570364188
831,825,-1455,1672.62,1.97476,24.158456868,12.2283084721867
832,649,-868,1083.8,1.27958,24.458736868,12.3784596305322
833,813,-1122,1385.59,1.63588,24.759016868,12.5286105214296
834,1116,-1485,1857.6,2.19315,25.059296868,12.6787611543809
835,1026,-1411,1744.59,2.05973,25.359576868,12.8289115384432
836,645,-1866,1974.33,2.33097,25.659856868,12.9790616822543
837,517,-1943,2010.61,2.3738,25.960136868,13.1292115940571
838,402,-1479,1532.66,1.80952,26.260416868,13.2793612817215
839,342,-1032,1087.19,1.28358,26.560696868,13.4295107527656
840,229,-760,793.75,0.93713,26.860976868,13.5796600143747
841,277,-804,850.38,1.00399,27.161256868,13.7298090734201
842,450,-932,1034.95,1.2219,27.461536868,13.8799579364756
843,924,-954,1328.12,1.56802,27.761816868,14.0301066098334
844,869,-918,1264.07,1.49241,28.062096868,14.1802550995197
845,483,-927,1045.28,1.2341,28.362376868,14.3304034113076
846,104,-947,952.69,1.12479,28.662656868,14.480551550731
847,-575,-503,763.96,0.90196,28.962936868,14.6306995230966
848,-925,-11,925.07,1.09217,29.263216868,14.7808473334955
849,-1107,-92,1110.82,1.31147,29.563496868,14.9309949868139
