sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
700,147,1048,1058.26,1.08874,-15.2579775,NaN
701,711,952,1188.2,1.22243,-14.9576975,NaN
702,952,699,1181.06,1.21508,-14.6574175,NaN
703,665,410,781.23,0.80374,-14.3571375,NaN
704,311,-134,338.64,0.34839,-14.0568575,NaN
705,457,-221,507.63,0.52225,-13.7565775,NaN
706,814,209,840.4,0.86461,-13.4562975,NaN
707,465,205,508.18,0.52282,-13.1560175,NaN
708,79,185,201.16,0.20696,-12.8557375,NaN
709,33,290,291.87,0.30028,-12.5554575,NaN
710,389,35,390.57,0.40182,-12.2551775,NaN
711,393,57,397.11,0.40855,-11.9548975,NaN
712,150,19,151.2,0.15555,-11.6546175,NaN
713,6,86,86.21,0.08869,-11.3543375,NaN
714,62,60,86.28,0.08876,-11.0540575,NaN
715,238,-12,238.3,0.24517,-10.7537775,NaN
716,304,85,315.66,0.32475,-10.4534975,NaN
717,152,45,158.52,0.16309,-10.1532175,NaN
718,176,-93,199.06,0.20479,-9.8529375,NaN
719,636,365,733.29,0.75442,-9.5526575,NaN
720,785,604,990.48,1.01901,-9.2523775,NaN
721,672,405,784.61,0.80721,-8.9520975,NaN
722,589,353,686.68,0.70646,-8.6518175,NaN
723,466,554,723.93,0.74478,-8.3515375,NaN
724,-267,-5,267.05,0.27474,-8.0512575,NaN
725,-333,-377,503.01,0.5175,-7.7509775,NaN
726,12,-316,316.23,0.32534,-7.4506975,NaN
727,127,-2,127.02,0.13067,-7.1504175,NaN
728,216,24,217.33,0.22359,-6.8501375,NaN
729,296,-103,313.41,0.32244,-6.5498575,NaN
730,143,-228,269.13,0.27689,-6.2495775,NaN
731,364,-311,478.77,0.49256,-5.9492975,NaN
732,195,-395,440.51,0.4532,-5.6490175,NaN
733,-111,-445,458.63,0.47185,-5.3487375,NaN
734,-349,-424,549.16,0.56498,-5.0484575,NaN
735,-384,-148,411.53,0.42339,-4.7481775,NaN
736,-229,236,328.84,0.33831,-4.4478975,NaN
737,-247,260,358.62,0.36895,-4.1476175,NaN
738,-377,12,377.19,0.38806,-3.8473375,NaN
739,-204,115,234.18,0.24093,-3.5470575,NaN
740,111,10,111.45,0.11466,-3.2467775,NaN
741,181,-120,217.17,0.22342,-2.9464975,NaN
742,201,-91,220.64,0.227,-2.6462175,NaN
743,87,0,87,0.08951,-2.3459375,NaN
744,86,5,86.15,0.08863,-2.0456575,NaN
745,116,-12,116.62,0.11998,-1.7453775,NaN
746,71,3,71.06,0.07311,-1.4450975,NaN
747,53,0,53,0.05453,-1.1448175,NaN
748,30,21,36.62,0.03767,-0.8445375,NaN
749,43,57,71.4,0.07346,-0.5442575,NaN
750,-480,1346,1429.03,1.47019,-0.2439775,NaN
751,-4701,10345,11363.03,11.69036,0.0563025,0.0961138277073725
752,-8109,16407,18301.52,18.82872,0.3565825,0.292019082983565
753,-9386,16147,18676.79,19.21481,0.6568625,0.454308772726834
754,-10777,15223,18651.63,19.18892,0.9571425,0.610411186272469
755,-11925,9047,14968.43,15.39962,1.2574225,0.764127745129414
756,2300,-11261,11493.48,11.82457,1.5577025,0.916659503101649
757,10765,-14395,17975.02,18.49282,1.8579825,1.06851397631316
758,6644,-5239,8461.08,8.70481,2.1582625,1.21994410926344
759,430,2246,2286.79,2.35267,2.4585425,1.37109050798135
760,833,227,863.38,0.88825,2.7588225,1.52203770374671
761,7079,-1939,7339.75,7.55119,3.0591025,1.67283962213255
762,12786,1254,12847.35,13.21743,3.3593825,1.82353230580831
763,13344,6674,14919.94,15.34973,3.6596625,1.97414076967084
764,13673,-425,13679.6,14.07367,3.9599425,2.12468292359744
765,12931,-9061,15789.63,16.24448,4.2602225,2.27517193028935
766,10291,-12827,16444.96,16.91868,4.5605025,2.42561768177233
767,6599,-9975,11960.24,12.30478,4.8607825,2.5760277566588
768,1955,-3434,3951.5,4.06533,5.1610625,2.72640805955869
769,1169,-5008,5142.63,5.29077,5.4613425,2.87676325939007
770,4373,-10520,11392.7,11.72088,5.7616225,3.02709709674575
771,4586,-5573,7217.32,7.42523,6.0619025,3.17741260381408
772,1730,302,1756.16,1.80675,6.3621825,3.32771226457856
773,971,755,1229.99,1.26542,6.6624625,3.47799813340614
774,2485,-1858,3102.8,3.19218,6.9627425,3.62827192411574
775,2933,-2787,4045.97,4.16252,7.2630225,3.77853507776183
776,830,-767,1130.13,1.16268,7.5633025,3.92878881484187
777,-93,-157,182.48,0.18773,7.8635825,4.07903417595104
778,0,-476,476,0.48971,8.1638625,4.22927205376133
779,1659,-1305,2110.76,2.17156,8.4641425,4.37950321841149
780,2452,-1014,2653.39,2.72983,8.7644225,4.52972833783954
781,457,-352,576.85,0.59346,9.0647025,4.67994799419572
782,-920,-2369,2541.37,2.61458,9.3649825,4.83016269719008
783,-283,-4716,4724.48,4.86058,9.6652625,4.98037289502268
784,1203,-2421,2703.41,2.78129,9.9655425,5.13057898339228
785,1554,-521,1639.01,1.68623,10.2658225,5.28078131296654
786,1252,189,1266.19,1.30266,10.5661025,5.43098019561171
787,1005,328,1057.17,1.08762,10.8663825,5.58117590961587
788,104,-237,258.81,0.26627,11.1666625,5.73136870409037
789,-657,-852,1075.9,1.10689,11.4669425,5.88155880269649
790,107,-1916,1918.99,1.97426,11.7672225,6.03174640681507
791,850,-2105,2270.14,2.33553,12.0675025,6.18193169825392
792,779,-970,1244.08,1.27992,12.3677825,6.33211484156964
793,289,-852,899.68,0.9256,12.6680625,6.48229598606671
794,-159,-1022,1034.29,1.06409,12.9683425,6.63247526752468
795,439,-1670,1726.74,1.77648,13.2686225,6.78265280969597
796,498,-2258,2312.26,2.37887,13.5689025,6.9328287256088
797,-241,-1622,1639.81,1.68704,13.8691825,7.08300311870442
798,-786,-1151,1393.77,1.43392,14.1694625,7.23317608383251
799,-453,-1340,1414.5,1.45525,14.4697425,7.38334770812513
800,114,-975,981.64,1.00992,14.7700225,7.53351807176611
801,-15,-929,929.12,0.95589,15.0703025,7.68368724867017
802,-258,-1008,1040.49,1.07047,15.3705825,7.8338553070839
803,220,-1111,1132.57,1.1652,15.6708625,7.98402231011891
804,399,-1166,1232.38,1.26788,15.9711425,8.13418831622594
805,546,-1331,1438.64,1.48008,16.2714225,8.2843533796173
806,1068,-1512,1851.15,1.90448,16.5717025,8.43451755064429
807,1010,-1480,1791.79,1.8434,16.8719825,8.58468087613492
808,407,-644,761.83,0.78378,17.1722625,8.73484339969679
809,77,-277,287.5,0.29579,17.4725425,8.8850051619893
810,88,-312,324.17,0.33351,17.7728225,9.03516620096867
811,545,-771,944.17,0.97137,18.0731025,9.18532655210889
812,898,-1046,1378.59,1.41831,18.3733825,9.33548624860144
813,508,-698,863.29,0.88816,18.6736625,9.48564532153593
814,395,-541,669.86,0.68915,18.9739425,9.63580380006393
815,-416,-751,858.52,0.88325,19.2742225,9.78596171154765
816,-1088,-871,1393.69,1.43384,19.5745025,9.93611908169515
817,-1039,-856,1346.2,1.38498,19.8747825,10.0862759346836
818,-1059,-843,1353.56,1.39255,20.1750625,10.2364322932713
819,-756,-1111,1343.82,1.38253,20.4753425,10.3865881789005
820,785,-229,817.72,0.84128,20.7756225,10.5367436117914
821,1103,377,1165.65,1.19923,21.0759025,10.6868986110273
822,904,-163,918.58,0.94504,21.3761825,10.837053194634
823,135,-163,211.65,0.21774,21.6764625,10.9872073796519
824,210,-252,328.03,0.33748,21.9767425,11.1373611822023
825,400,-145,425.47,0.43773,22.2770225,11.2875146175487
826,318,28,319.23,0.32843,22.5773025,11.4376677001531
827,127,-11,127.48,0.13115,22.8775825,11.5878204437278
828,495,-162,520.83,0.53584,23.1778625,11.7379728612834
829,608,75,612.61,0.63026,23.4781425,11.8881249651733
830,781,120,790.17,0.81293,23.7784225,12.0382767671343
831,897,-536,1044.94,1.07504,24.0787025,12.1884282783252
832,806,-1154,1407.61,1.44815,24.3789825,12.3385795093611
833,990,-1129,1501.58,1.54483,24.6792625,12.4887304703471
834,1618,-795,1802.76,1.85469,24.9795425,12.6388811709078
835,1434,-1225,1886,1.94033,25.2798225,12.7890316202157
836,615,-919,1105.8,1.13765,25.5801025,12.9391818270178
837,404,-813,907.85,0.934,25.8803825,13.0893317996595
838,897,-1004,1346.34,1.38512,26.1806625,13.2394815461077
839,957,-898,1312.35,1.35015,26.4809425,13.389631073972
840,450,-453,638.52,0.65691,26.7812225,13.5397803905243
841,129,-214,249.87,0.25707,27.0815025,13.6899295027176
842,187,-303,356.06,0.36632,27.3817825,13.8400784172029
843,560,-554,787.73,0.81042,27.6820625,13.9902271403461
844,686,-516,858.4,0.88313,27.9823425,14.1403756782423
845,316,-358,477.51,0.49127,28.2826225,14.2905240367307
846,313,-822,879.58,0.90491,28.5829025,14.4406722214074
847,-209,-1249,1266.37,1.30285,28.8831825,14.5908202376383
848,-982,-902,1333.39,1.3718,29.1834625,14.7409680905708
849,-1132,-785,1377.55,1.41723,29.4837425,14.8911157851444
