FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4543808800,747.4687,747,932,-58.62,116,13,1508,771,17178,697,0.4251279,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10933598766,751.5625,751,918,-58.9,112,13,1456,753,16556,701,0.5319289,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,17323388737,747.2344,747,973,-59.08,120,13,1560,749,17560,697,0.626711,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23713178663,750.8281,750,942,-58.28,120,13,1560,774,16983,700,0.7241511,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,30102968565,747.0469,747,951,-58.33,116,13,1508,771,17296,697,0.819367,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36492758436,749.6562,749,969,-58.42,96,13,1248,751,17610,699,0.9315494,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42882548287,751.9531,751,968,-58.49,116,13,1508,753,16953,701,1.0276388,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,49272338091,752.8906,752,1018,-58.42,128,13,1664,754,18072,702,1.1320916,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55662127850,746.625,746,939,-58.47,124,13,1612,770,16743,696,1.2266404,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,62051917068,747.4062,747,961,-58.98,96,13,1248,749,17416,697,1.3216242,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68441706786,747,747,973,-58.69,132,13,1716,748,17139,697,1.427977,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74831496470,747.0625,747,979,-58.78,124,13,1612,748,16876,697,1.532448,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,81221286124,746.0312,746,1058,-58.43,148,13,1924,747,18177,696,1.620717,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87611075757,753.5469,753,923,-58.77,148,13,1924,755,16790,703,1.7311472,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,94000865369,751.6094,751,940,-58.7,136,13,1768,775,16837,701,1.8261013,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,100390654933,750.5469,750,937,-58.61,132,13,1716,752,16915,700,1.9210169,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106780444502,748.0625,748,982,-58.83,132,13,1716,749,16921,698,2.0205245,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,113170234031,753.3281,753,975,-58.1,124,13,1612,777,17540,703,2.1308138,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119560023550,751.3125,751,937,-58.36,124,13,1612,775,16608,701,2.2194052,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125949813043,747.0156,747,1012,-58.23,132,13,1716,748,17685,697,2.3299211,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132339602520,751.8437,751,1000,-58.37,132,13,1716,753,17848,701,2.4251159,1.5,150,02_lde_aligned\frame_0021_aligned.csv
